u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,service,ref,bridge,access,width,tunnel,junction,area
1641212188,1641212111,0,151299711,1,Piazza Vesuvio,residential,30,True,4.973,"LINESTRING (12.5345434 41.943046, 12.5345058 41.9430809)",,,,,,,,
1641212195,3851555160,0,190361278,1,Piazza Vesuvio,residential,30,True,0.879,"LINESTRING (12.5347218 41.9430257, 12.5347221 41.9430178)",,,,,,,,
1641212213,1641212195,0,190361278,1,Piazza Vesuvio,residential,30,True,7.747,"LINESTRING (12.534702 41.9430938, 12.5347218 41.9430257)",,,,,,,,
1641212215,1641212188,0,151299711,1,Piazza Vesuvio,residential,30,True,5.534,"LINESTRING (12.5345997 41.9430191, 12.5345434 41.943046)",,,,,,,,
1641212222,295246859,0,26945515,1,Via Gennargentu,residential,30,True,15.182,"LINESTRING (12.5348887 41.9423321, 12.5350662 41.9423669)",,,,,,,,
1643122785,3834118939,0,23198867,2,Via Alessandra Macinghi Strozzi,tertiary,30,False,11.042,"LINESTRING (12.4934699 41.8601567, 12.4933366 41.8601588)",,,,,,,,
1643122785,250895828,0,23198867,2,Via Alessandra Macinghi Strozzi,tertiary,30,False,31.438,"LINESTRING (12.4934699 41.8601567, 12.4938495 41.8601537)",,,,,,,,
1644110832,1107496260,0,202737280,1,Via Cimarra,residential,30,True,41.836,"LINESTRING (12.4929046 41.8967139, 12.4927368 41.896359)",,,,,,,,
1646386445,1646386393,0,23694678,1,Salita del Grillo,residential,30,True,12.981,"LINESTRING (12.4869009 41.8950836, 12.4869218 41.8949679)",,,,,,,,
1653489435,1653489444,0,152537496,,Via Santena,residential,20,False,46.212,"LINESTRING (12.3879102 41.9041857, 12.38747 41.9044414)",,,,,,,,
1653489444,300103855,0,152534469,2,Via Suor Maria Agostina,tertiary,30,False,36.415,"LINESTRING (12.38747 41.9044414, 12.3877597 41.9046879)",,,,,,,,
1653489444,300104016,0,152534469,2,Via Suor Maria Agostina,tertiary,30,False,43.549,"LINESTRING (12.38747 41.9044414, 12.3871068 41.904158)",,,,,,,,
1653489444,1653489435,0,152537496,,Via Santena,residential,20,False,46.212,"LINESTRING (12.38747 41.9044414, 12.3879102 41.9041857)",,,,,,,,
1659887064,1471944766,0,106287230,,Via Cogoleto,residential,30,True,5.982,"LINESTRING (12.4232577 41.9277249, 12.4231934 41.9277495)",,,,,,,,
1659897712,299517249,0,159237371,1,Via Alessio Ascalesi,residential,30,True,239.484,"LINESTRING (12.4144292 41.9200352, 12.4140959 41.9178958)",,,,,,,,
1660404919,256576313,0,232940101,1,Via dei Serpenti,residential,30,True,5.462,"LINESTRING (12.4906621 41.8949667, 12.4906773 41.8949189)",,,,,,,,
1660432172,5615949472,0,263344708,1,Via Labicana,secondary,30,True,60.931,"LINESTRING (12.4975617 41.8898787, 12.4982743 41.8897414)",,,,,,,,
1660432217,1534819146,0,833516931,1,Via Labicana,secondary,30,True,102.886,"LINESTRING (12.494569 41.8904458, 12.4957745 41.8902204)",,,,,,,,
1660432231,256569387,0,201008858,1,Via Labicana,secondary,30,True,4.011,"LINESTRING (12.4946328 41.8905452, 12.4946794 41.8905353)",,,,,,,,
1666853604,300087272,0,40714289,2,Viale Luigi Schiavonetti,tertiary,30,True,143.479,"LINESTRING (12.6116585 41.8455937, 12.6127417 41.8466006)",,,,,,,,
1671670453,2138669772,0,27805597,1,Via Giacomo Venezian,residential,30,True,9.608,"LINESTRING (12.4685856 41.8892392, 12.4685841 41.8891528)",,,,,,,,
1671670455,300251128,0,33654265,1,Via della Paglia,residential,30,True,4.078,"LINESTRING (12.4684841 41.8894493, 12.4684552 41.8894196)",,,,,,,,
1672413737,255463615,0,23591330,1,Via Labicana,secondary,30,True,17.76,"LINESTRING (12.5023344 41.8892088, 12.5025465 41.8892329)",,,,,,,,
1672413741,2069702611,0,201008857,1,Via Labicana,secondary,30,True,44.609,"LINESTRING (12.4992096 41.8896915, 12.4997318 41.8895924)",,,,,,,,
1672413746,1672413741,0,201008857,1,Via Labicana,secondary,30,True,14.781,"LINESTRING (12.4990368 41.889725, 12.4992096 41.8896915)",,,,,,,,
1674588988,473797013,0,49002213,2,Via Anguillarese,secondary,30,False,23.561,"LINESTRING (12.3111559 42.0369547, 12.3111411 42.0371663)",,SP5a,,,,,,
1674588988,7453596714,0,49002213,2,Via Anguillarese,secondary,30,False,22.264,"LINESTRING (12.3111559 42.0369547, 12.3111687 42.0367547)",,SP5a,,,,,,
1675554641,1675554643,0,155119249,1,Via Fusignano,residential,10,False,3.997,"LINESTRING (12.4138707 41.7890563, 12.4139189 41.7890555)",,,,,4,,,
1675554641,1675554648,0,155119249,1,Via Fusignano,residential,10,False,4.65,"LINESTRING (12.4138707 41.7890563, 12.4138183 41.7890712)",,,,,4,,,
1675554643,1675554652,0,155119249,1,Via Fusignano,residential,10,False,18.883,"LINESTRING (12.4139189 41.7890555, 12.4141391 41.7890989)",,,,,4,,,
1675554643,1675554641,0,155119249,1,Via Fusignano,residential,10,False,3.997,"LINESTRING (12.4139189 41.7890555, 12.4138707 41.7890563)",,,,,4,,,
1675554648,1675554641,0,155119249,1,Via Fusignano,residential,10,False,4.65,"LINESTRING (12.4138183 41.7890712, 12.4138707 41.7890563)",,,,,4,,,
1675554652,1675554643,0,155119249,1,Via Fusignano,residential,10,False,18.883,"LINESTRING (12.4141391 41.7890989, 12.4139189 41.7890555)",,,,,4,,,
1676196771,3579352696,0,112715264,1,Via Labicana,secondary,30,True,9.402,"LINESTRING (12.5028117 41.8891736, 12.5029181 41.8892032)",,,,,,,,
1677491172,153615838,0,102159297,3,Via Cristoforo Colombo,primary,30,True,8.357,"LINESTRING (12.4928437 41.8559151, 12.4929129 41.8559698)",,,,,,,,
1677491175,253282312,0,102159283,3,Via Cristoforo Colombo,primary,30,True,9.785,"LINESTRING (12.4929342 41.8561168, 12.4928474 41.8560571)",,,,,,,,
1677491195,1677491196,0,23578714,2,,cycleway,10,False,4.401,"LINESTRING (12.4928243 41.8562846, 12.4928634 41.8563114)",,,,,,,,
1677491196,1677491198,0,23578714,2,,cycleway,10,False,18.198,"LINESTRING (12.4928634 41.8563114, 12.4927186 41.8564345)",,,,,,,,
1677491196,1677491195,0,23578714,2,,cycleway,10,False,4.401,"LINESTRING (12.4928634 41.8563114, 12.4928243 41.8562846)",,,,,,,,
1677491198,255333402,0,23578714,2,,cycleway,10,False,4.293,"LINESTRING (12.4927186 41.8564345, 12.492687 41.8564651)",,,,,,,,
1677491198,1677491196,0,23578714,2,,cycleway,10,False,18.198,"LINESTRING (12.4927186 41.8564345, 12.4928634 41.8563114)",,,,,,,,
1677513055,253282310,0,102159369,3,Via Cristoforo Colombo,primary,30,True,14.048,"LINESTRING (12.4907309 41.8545498, 12.4906083 41.8544625)",,,,,,,,
1677513057,253282225,0,102159454,2,Via Cristoforo Colombo,secondary,30,True,13.407,"LINESTRING (12.4906457 41.8546132, 12.4905288 41.8545298)",,,,,,,,
1677530081,6759025998,0,23953166,2,,cycleway,20,False,13.516,"LINESTRING (12.4791653 41.8459081, 12.47929 41.8459865)",,,,,,,,
1677530081,304150466,0,23953166,2,,cycleway,20,False,9.963,"LINESTRING (12.4791653 41.8459081, 12.4790734 41.8458503)",,,,,,,,
1678121216,243640367,0,118706683,2,Via del Mascherino,residential,30,False,11.211,"LINESTRING (12.4588585 41.9056328, 12.4588694 41.9057333)",,,,,,,,
1678121216,246677438,0,118706683,2,Via del Mascherino,residential,30,False,36.991,"LINESTRING (12.4588585 41.9056328, 12.4588227 41.9053012)",,,,,,,,
1679577825,907575203,0,275759323,,,cycleway,10,False,91.039,"LINESTRING (12.4640691 41.8497301, 12.4647031 41.8490613)",,,,,,,,
1679577825,1920246630,0,275759323,,,cycleway,10,False,2.821,"LINESTRING (12.4640691 41.8497301, 12.4640504 41.8497513)",,,,,,,,
1679583635,1092738976,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,30.633,"LINESTRING (12.4619855 41.8508532, 12.4623209 41.8507371)",,,,,,,,
1679583635,286994470,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,3.52,"LINESTRING (12.4619855 41.8508532, 12.461947 41.8508666)",,,,,,,,
1679583637,286994470,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,5.9,"LINESTRING (12.4618834 41.8508905, 12.461947 41.8508666)",,,,,,,,
1679583637,1679583639,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,6.919,"LINESTRING (12.4618834 41.8508905, 12.4618088 41.8509185)",,,,,,,,
1679583639,1679583637,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,6.919,"LINESTRING (12.4618088 41.8509185, 12.4618834 41.8508905)",,,,,,,,
1679583639,1679583644,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,5.564,"LINESTRING (12.4618088 41.8509185, 12.4617488 41.850941)",,,,,,,,
1679583644,1679583639,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,5.564,"LINESTRING (12.4617488 41.850941, 12.4618088 41.8509185)",,,,,,,,
1679583644,1092738926,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,20.58,"LINESTRING (12.4617488 41.850941, 12.4615478 41.8510498)",,,,,,,,
1679593719,1092738913,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,13.168,"LINESTRING (12.4593289 41.8528183, 12.4594076 41.8527154)",,,,,,,,
1679593719,1679593721,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,5.123,"LINESTRING (12.4593289 41.8528183, 12.4592982 41.8528583)",,,,,,,,
1679593721,1679593719,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,5.123,"LINESTRING (12.4592982 41.8528583, 12.4593289 41.8528183)",,,,,,,,
1679593721,1679593722,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,3.212,"LINESTRING (12.4592982 41.8528583, 12.459279 41.8528834)",,,,,,,,
1679593722,1679593721,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,3.212,"LINESTRING (12.459279 41.8528834, 12.4592982 41.8528583)",,,,,,,,
1679593722,286994466,0,477510070,2,Pista ciclabile de la Magliana,cycleway,10,False,26.739,"LINESTRING (12.459279 41.8528834, 12.4591191 41.8530923)",,,,,,,,
1688025606,619396624,0,48821799,2,Via della Maglianella,secondary,30,False,62.193,"LINESTRING (12.3821732 41.9039572, 12.381801 41.9034713)",,,,,,,,
1688025606,7589829570,0,48821799,2,Via della Maglianella,secondary,30,False,13.233,"LINESTRING (12.3821732 41.9039572, 12.3822472 41.9040627)",,,,,,,,
1688025609,300113162,0,48821799,2,Via della Maglianella,secondary,30,False,10.579,"LINESTRING (12.382372 41.9042588, 12.3823231 41.9041709)",,,,,,,,
1694618315,1694618317,0,157251814,,Via Castel di Leva 261 A,service,20,False,69.201,"LINESTRING (12.5172454 41.7876714, 12.5175877 41.788239)",,,,,,,,
1694618317,1694618315,0,157251814,,Via Castel di Leva 261 A,service,20,False,69.201,"LINESTRING (12.5175877 41.788239, 12.5172454 41.7876714)",,,,,,,,
1694667385,2283642999,0,189749279,3,Viale delle Milizie,tertiary,30,True,5.963,"LINESTRING (12.4550951 41.9104646, 12.4550262 41.9104489)",,,,,,,,
1694667386,2283643000,0,104624557,1,Viale delle Milizie,residential,30,True,6.969,"LINESTRING (12.4550703 41.9105962, 12.45499 41.9105773)",,,,,,,,
1697595936,1697595978,0,157522303,,,path,20,False,46.339,"LINESTRING (12.4899338 41.843519, 12.490393 41.843757)",,,,,,,,
1697595936,573414319,0,157522303,,,path,20,False,7.397,"LINESTRING (12.4899338 41.843519, 12.4898605 41.843481)",,,,,,,,
1697595978,1697595985,0,157522303,,,path,20,False,8.993,"LINESTRING (12.490393 41.843757, 12.4904532 41.8438243)",,,,,,,,
1697595978,1697595936,0,157522303,,,path,20,False,46.339,"LINESTRING (12.490393 41.843757, 12.4899338 41.843519)",,,,,,,,
1697595985,1697595993,0,157522303,,,path,20,False,4.627,"LINESTRING (12.4904532 41.8438243, 12.4904642 41.8438651)",,,,,,,,
1697595985,1697595978,0,157522303,,,path,20,False,8.993,"LINESTRING (12.4904532 41.8438243, 12.490393 41.843757)",,,,,,,,
1697595993,1697595996,0,157522303,,,path,20,False,3.69,"LINESTRING (12.4904642 41.8438651, 12.4904559 41.8438977)",,,,,,,,
1697595993,1697595985,0,157522303,,,path,20,False,4.627,"LINESTRING (12.4904642 41.8438651, 12.4904532 41.8438243)",,,,,,,,
1697595996,1697596024,0,157522303,,,path,20,False,7.936,"LINESTRING (12.4904559 41.8438977, 12.4904066 41.8439589)",,,,,,,,
1697595996,1697595993,0,157522303,,,path,20,False,3.69,"LINESTRING (12.4904559 41.8438977, 12.4904642 41.8438651)",,,,,,,,
1697596024,1697596032,0,157522303,,,path,20,False,26.141,"LINESTRING (12.4904066 41.8439589, 12.4902095 41.8441425)",,,,,,,,
1697596024,1697595996,0,157522303,,,path,20,False,7.936,"LINESTRING (12.4904066 41.8439589, 12.4904559 41.8438977)",,,,,,,,
1697596032,1697596035,0,157522303,,,path,20,False,10.822,"LINESTRING (12.4902095 41.8441425, 12.4901383 41.8442241)",,,,,,,,
1697596032,1697596024,0,157522303,,,path,20,False,26.141,"LINESTRING (12.4902095 41.8441425, 12.4904066 41.8439589)",,,,,,,,
1697596035,1697596049,0,157522303,,,path,20,False,27.872,"LINESTRING (12.4901383 41.8442241, 12.4899548 41.8444342)",,,,,,,,
1697596035,1697596032,0,157522303,,,path,20,False,10.822,"LINESTRING (12.4901383 41.8442241, 12.4902095 41.8441425)",,,,,,,,
1697596049,1697596076,0,157522303,,,path,20,False,11.481,"LINESTRING (12.4899548 41.8444342, 12.4898453 41.8444975)",,,,,,,,
1697596049,1697596035,0,157522303,,,path,20,False,27.872,"LINESTRING (12.4899548 41.8444342, 12.4901383 41.8442241)",,,,,,,,
1697596073,1340594389,0,157522303,,,path,20,False,9.008,"LINESTRING (12.4885337 41.8444874, 12.48843 41.844463)",,,,,,,,
1697596073,1697596088,0,157522303,,,path,20,False,35.436,"LINESTRING (12.4885337 41.8444874, 12.48893 41.8446074)",,,,,,,,
1697596076,1697596084,0,157522303,,,path,20,False,14.816,"LINESTRING (12.4898453 41.8444975, 12.4896837 41.8445546)",,,,,,,,
1697596076,1697596049,0,157522303,,,path,20,False,11.481,"LINESTRING (12.4898453 41.8444975, 12.4899548 41.8444342)",,,,,,,,
1697596084,1697596086,0,157522303,,,path,20,False,20.684,"LINESTRING (12.4896837 41.8445546, 12.4894374 41.8445852)",,,,,,,,
1697596084,1697596076,0,157522303,,,path,20,False,14.816,"LINESTRING (12.4896837 41.8445546, 12.4898453 41.8444975)",,,,,,,,
1697596086,1697596096,0,157522303,,,path,20,False,27.473,"LINESTRING (12.4894374 41.8445852, 12.489114 41.84464)",,,,,,,,
1697596086,1697596084,0,157522303,,,path,20,False,20.684,"LINESTRING (12.4894374 41.8445852, 12.4896837 41.8445546)",,,,,,,,
1697596088,1697596073,0,157522303,,,path,20,False,35.436,"LINESTRING (12.48893 41.8446074, 12.4885337 41.8444874)",,,,,,,,
1697596088,1697596093,0,157522303,,,path,20,False,9.776,"LINESTRING (12.48893 41.8446074, 12.4890424 41.8446342)",,,,,,,,
1697596093,1697596088,0,157522303,,,path,20,False,9.776,"LINESTRING (12.4890424 41.8446342, 12.48893 41.8446074)",,,,,,,,
1697596093,1697596096,0,157522303,,,path,20,False,5.966,"LINESTRING (12.4890424 41.8446342, 12.489114 41.84464)",,,,,,,,
1697596096,1697596093,0,157522303,,,path,20,False,5.966,"LINESTRING (12.489114 41.84464, 12.4890424 41.8446342)",,,,,,,,
1697596096,1697596086,0,157522303,,,path,20,False,27.473,"LINESTRING (12.489114 41.84464, 12.4894374 41.8445852)",,,,,,,,
1701788129,5440881666,0,24240359,2,Via di Sant'Angela Merici,residential,30,False,8.475,"LINESTRING (12.5247432 41.9233785, 12.5246672 41.9234296)",,,,,,,,
1701788129,3663617723,0,143577392,2,Via di Sant'Angela Merici,residential,30,False,5.584,"LINESTRING (12.5247432 41.9233785, 12.524793 41.9233446)",,,,,,,,
1701788192,6564690065,0,24240359,2,Via di Sant'Angela Merici,residential,30,False,2.934,"LINESTRING (12.5221547 41.9251192, 12.522181 41.9251015)",,,,,,,,
1702469068,1702490193,0,158010957,2,Via Appia Antica,residential,30,False,53.344,"LINESTRING (12.5240408 41.8490505, 12.5244486 41.8486792)",,,,,,,,
1702469068,1702469080,0,158010957,2,Via Appia Antica,residential,30,False,13.674,"LINESTRING (12.5240408 41.8490505, 12.5239363 41.8491457)",,,,,,,,
1702469080,1702469068,0,158010957,2,Via Appia Antica,residential,30,False,13.674,"LINESTRING (12.5239363 41.8491457, 12.5240408 41.8490505)",,,,,,,,
1702469161,1264657862,0,204592840,2,Via Appia Antica,residential,15,False,89.514,"LINESTRING (12.5232044 41.8498195, 12.522491 41.8504242)",,,,,,,,
1702490193,1768939053,0,158010957,2,Via Appia Antica,residential,30,False,26.74,"LINESTRING (12.5244486 41.8486792, 12.5246529 41.848493)",,,,,,,,
1702490193,1702469068,0,158010957,2,Via Appia Antica,residential,30,False,53.344,"LINESTRING (12.5244486 41.8486792, 12.5240408 41.8490505)",,,,,,,,
1702517893,264249787,0,204592839,2,Via Appia Antica,residential,30,False,70.352,"LINESTRING (12.5256909 41.8475573, 12.5262387 41.8470738)",,,,,,,,
1702517893,302743732,0,204592839,2,Via Appia Antica,residential,30,False,43.48,"LINESTRING (12.5256909 41.8475573, 12.5253523 41.8478561)",,,,,,,,
1702557654,1702557656,0,158018469,1,Via Appia Antica,unclassified,15,False,170.831,"LINESTRING (12.5325925 41.8414356, 12.5312571 41.8426063)",,,,,,,,
1702557654,1702599838,0,158018469,1,Via Appia Antica,unclassified,15,False,111.331,"LINESTRING (12.5325925 41.8414356, 12.5334341 41.840655)",,,,,,,,
1702557656,1702557660,0,158018469,1,Via Appia Antica,unclassified,15,False,2.973,"LINESTRING (12.5312571 41.8426063, 12.5312339 41.8426267)",,,,,,,,
1702557656,1702557654,0,158018469,1,Via Appia Antica,unclassified,15,False,170.831,"LINESTRING (12.5312571 41.8426063, 12.5325925 41.8414356)",,,,,,,,
1702557660,1702557664,0,158018469,1,Via Appia Antica,unclassified,15,False,62.454,"LINESTRING (12.5312339 41.8426267, 12.530755 41.8430605)",,,,,,,,
1702557660,1702557656,0,158018469,1,Via Appia Antica,unclassified,15,False,2.973,"LINESTRING (12.5312339 41.8426267, 12.5312571 41.8426063)",,,,,,,,
1702557664,1702557666,0,158018467,1,Via Appia Antica,unclassified,15,False,21.195,"LINESTRING (12.530755 41.8430605, 12.5305905 41.8432065)",,,,,,,,
1702557664,1702557660,0,158018469,1,Via Appia Antica,unclassified,15,False,62.454,"LINESTRING (12.530755 41.8430605, 12.5312339 41.8426267)",,,,,,,,
1702557666,1702557669,0,158018467,1,Via Appia Antica,unclassified,15,False,5.325,"LINESTRING (12.5305905 41.8432065, 12.5305492 41.8432432)",,,,,,,,
1702557666,1702557664,0,158018467,1,Via Appia Antica,unclassified,15,False,21.195,"LINESTRING (12.5305905 41.8432065, 12.530755 41.8430605)",,,,,,,,
1702557669,2627430727,0,158018467,1,Via Appia Antica,unclassified,15,False,35.588,"LINESTRING (12.5305492 41.8432432, 12.5302731 41.8434884)",,,,,,,,
1702557669,1702557666,0,158018467,1,Via Appia Antica,unclassified,15,False,5.325,"LINESTRING (12.5305492 41.8432432, 12.5305905 41.8432065)",,,,,,,,
1702557692,2627430734,0,257140770,1,Via Appia Antica,unclassified,15,False,80.92,"LINESTRING (12.5292266 41.8444303, 12.529849 41.8438694)",,,,,,,,
1702557692,1702557698,0,257140780,2,Via Appia Antica,unclassified,15,False,4.012,"LINESTRING (12.5292266 41.8444303, 12.5291954 41.8444579)",,,,,,,,
1702557698,1702557692,0,257140780,2,Via Appia Antica,unclassified,15,False,4.012,"LINESTRING (12.5291954 41.8444579, 12.5292266 41.8444303)",,,,,,,,
1702557698,1702557815,0,257140780,2,Via Appia Antica,unclassified,15,False,118.952,"LINESTRING (12.5291954 41.8444579, 12.5282703 41.8452761)",,,,,,,,
1702557815,1702557698,0,257140780,2,Via Appia Antica,unclassified,15,False,118.952,"LINESTRING (12.5282703 41.8452761, 12.5291954 41.8444579)",,,,,,,,
1702557815,1702557816,0,257140780,2,Via Appia Antica,unclassified,15,False,8.108,"LINESTRING (12.5282703 41.8452761, 12.5282073 41.8453319)",,,,,,,,
1702557816,1702557815,0,257140780,2,Via Appia Antica,unclassified,15,False,8.108,"LINESTRING (12.5282073 41.8453319, 12.5282703 41.8452761)",,,,,,,,
1702557816,2627430736,0,257140780,2,Via Appia Antica,unclassified,15,False,98.304,"LINESTRING (12.5282073 41.8453319, 12.5274425 41.8460079)",,,,,,,,
1702558050,1444535193,0,158018468,2,Via Appia Antica,unclassified,15,False,7.097,"LINESTRING (12.5264319 41.8469003, 12.5264876 41.8468518)",,,,,,,,
1702558050,1444535194,0,158018470,2,Via Appia Antica,unclassified,30,False,19.701,"LINESTRING (12.5264319 41.8469003, 12.5262793 41.8470362)",,,,,,,,
1702599693,302741890,0,50316466,1,Via Appia Antica,unclassified,15,False,30.951,"LINESTRING (12.5348686 41.8393699, 12.5351203 41.8391642)",,,,,,,,
1702599693,1702599722,0,50316466,1,Via Appia Antica,unclassified,15,False,87.549,"LINESTRING (12.5348686 41.8393699, 12.5341771 41.8399653)",,,,,,,,
1702599722,1702599693,0,50316466,1,Via Appia Antica,unclassified,15,False,87.549,"LINESTRING (12.5341771 41.8399653, 12.5348686 41.8393699)",,,,,,,,
1702599722,1702599739,0,158018469,1,Via Appia Antica,unclassified,15,False,14.816,"LINESTRING (12.5341771 41.8399653, 12.5340638 41.8400684)",,,,,,,,
1702599739,1702599748,0,158018469,1,Via Appia Antica,unclassified,15,False,8.558,"LINESTRING (12.5340638 41.8400684, 12.5339991 41.8401284)",,,,,,,,
1702599739,1702599722,0,158018469,1,Via Appia Antica,unclassified,15,False,14.816,"LINESTRING (12.5340638 41.8400684, 12.5341771 41.8399653)",,,,,,,,
1702599748,1702599833,0,158018469,1,Via Appia Antica,unclassified,15,False,70.909,"LINESTRING (12.5339991 41.8401284, 12.5334658 41.8406272)",,,,,,,,
1702599748,1702599739,0,158018469,1,Via Appia Antica,unclassified,15,False,8.558,"LINESTRING (12.5339991 41.8401284, 12.5340638 41.8400684)",,,,,,,,
1702599833,1702599838,0,158018469,1,Via Appia Antica,unclassified,15,False,4.056,"LINESTRING (12.5334658 41.8406272, 12.5334341 41.840655)",,,,,,,,
1702599833,1702599748,0,158018469,1,Via Appia Antica,unclassified,15,False,70.909,"LINESTRING (12.5334658 41.8406272, 12.5339991 41.8401284)",,,,,,,,
1702599838,1702557654,0,158018469,1,Via Appia Antica,unclassified,15,False,111.331,"LINESTRING (12.5334341 41.840655, 12.5325925 41.8414356)",,,,,,,,
1702599838,1702599833,0,158018469,1,Via Appia Antica,unclassified,15,False,4.056,"LINESTRING (12.5334341 41.840655, 12.5334658 41.8406272)",,,,,,,,
1702672091,2627430723,0,158028768,1,Via Appia Antica,unclassified,15,True,183.46,"LINESTRING (12.5384654 41.836184, 12.5398843 41.8349173)",,,,,,,,
1702672115,1702672091,0,158028768,1,Via Appia Antica,unclassified,15,True,45.841,"LINESTRING (12.5381031 41.8364956, 12.5384654 41.836184)",,,,,,,,
1702672122,1702672115,0,158028768,1,Via Appia Antica,unclassified,15,True,18.678,"LINESTRING (12.5379587 41.8366246, 12.5381031 41.8364956)",,,,,,,,
1702672157,302741861,0,158028768,1,Via Appia Antica,unclassified,15,True,35.023,"LINESTRING (12.5374437 41.8370834, 12.5377154 41.8368421)",,,,,,,,
1702672180,1702672157,0,158028768,1,Via Appia Antica,unclassified,15,True,52.344,"LINESTRING (12.5370398 41.8374454, 12.5374437 41.8370834)",,,,,,,,
1702672181,1702672180,0,158028769,1,Via Appia Antica,unclassified,15,True,4.853,"LINESTRING (12.5370029 41.8374793, 12.5370398 41.8374454)",,,,,,,,
1702672237,1702672181,0,257140776,1,Via Appia Antica,unclassified,15,True,150.909,"LINESTRING (12.5358329 41.8385195, 12.5370029 41.8374793)",,,,,,,,
1702680922,2627430720,0,257140775,1,Via Appia Antica,unclassified,15,True,2.702,"LINESTRING (12.5399085 41.8348957, 12.539929 41.8348768)",,,,,,,,
1702758652,1768550528,0,158036045,1,Via Appia Antica,unclassified,15,True,123.332,"LINESTRING (12.5459873 41.8294743, 12.5469413 41.8286229)",,,,,,,,
1702758708,1768591581,0,158036045,1,Via Appia Antica,unclassified,15,True,43.305,"LINESTRING (12.5442744 41.831109, 12.5445721 41.8307889)",,,,,,,,
1702758729,1702758708,0,158036045,1,Via Appia Antica,unclassified,15,True,21.808,"LINESTRING (12.5440997 41.8312557, 12.5442744 41.831109)",,,,,,,,
1702758819,1702758729,0,158036045,1,Via Appia Antica,unclassified,15,True,100.846,"LINESTRING (12.5432605 41.8319126, 12.5440997 41.8312557)",,,,,,,,
1702758841,1702758819,0,158036045,1,Via Appia Antica,unclassified,15,True,20.647,"LINESTRING (12.5430993 41.8320542, 12.5432605 41.8319126)",,,,,,,,
1702758844,1702758841,0,158036044,1,Via Appia Antica,unclassified,15,True,3.122,"LINESTRING (12.5430749 41.8320756, 12.5430993 41.8320542)",,,,,,,,
1702758862,1702758844,0,257140781,1,Via Appia Antica,unclassified,15,True,35.475,"LINESTRING (12.5428034 41.8323223, 12.5430749 41.8320756)",,,,,,,,
1702758874,1702758862,0,257140781,1,Via Appia Antica,unclassified,15,True,31.441,"LINESTRING (12.5425585 41.8325383, 12.5428034 41.8323223)",,,,,,,,
1702758887,1702758874,0,257140781,1,Via Appia Antica,unclassified,15,True,40.986,"LINESTRING (12.5422393 41.8328199, 12.5425585 41.8325383)",,,,,,,,
1702758901,1702758887,0,257140781,1,Via Appia Antica,unclassified,15,True,29.388,"LINESTRING (12.5420104 41.8330218, 12.5422393 41.8328199)",,,,,,,,
1702758937,2627430718,0,158036046,1,Via Appia Antica,unclassified,15,True,20.001,"LINESTRING (12.5414733 41.8334955, 12.5416291 41.8333581)",,,,,,,,
1702758954,1702758937,0,158036046,1,Via Appia Antica,unclassified,15,True,41.762,"LINESTRING (12.541148 41.8337824, 12.5414733 41.8334955)",,,,,,,,
1704109783,264253663,0,257140779,1,Via Appia Antica,unclassified,15,True,40.53,"LINESTRING (12.5550349 41.8214121, 12.5553393 41.8211268)",,,,,,,,
1705650074,246613584,0,158345750,3,Via Cristoforo Colombo,primary,30,True,21.946,"LINESTRING (12.49636 41.8712056, 12.4963439 41.8710086)",,,,,,,,
1709271051,4665574266,0,23591310,1,Viale Manzoni,secondary,30,True,3.364,"LINESTRING (12.5035047 41.8893812, 12.5035424 41.8893925)",,,,,,,,
1710788089,368349270,0,61796904,1,Via di Castel Romano,unclassified,10,False,9.572,"LINESTRING (12.4433717 41.7097858, 12.4433065 41.7097148)",,,,,,,,
1710788089,1710788091,0,61796904,1,Via di Castel Romano,unclassified,10,False,4.628,"LINESTRING (12.4433717 41.7097858, 12.4433805 41.7098269)",,,,,,,,
1710788091,1710788089,0,61796904,1,Via di Castel Romano,unclassified,10,False,4.628,"LINESTRING (12.4433805 41.7098269, 12.4433717 41.7097858)",,,,,,,,
1710788091,1710788096,0,61796904,1,Via di Castel Romano,unclassified,10,False,8.872,"LINESTRING (12.4433805 41.7098269, 12.4433568 41.7099047)",,,,,,,,
1710788096,1710788091,0,61796904,1,Via di Castel Romano,unclassified,10,False,8.872,"LINESTRING (12.4433568 41.7099047, 12.4433805 41.7098269)",,,,,,,,
1711465644,2909093053,0,287287412,,Via Paolo Renzi,residential,20,False,61.256,"LINESTRING (12.4428769 41.7834069, 12.4430547 41.7828722)",,,,,,,,
