u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,junction,width,bridge,access,tunnel,ref,service,area
1639117195,3593438529,0,178693303,Voie Pompier,service,,False,0.708,"LINESTRING (2.2910531 48.8545502, 2.2910598 48.8545548)",,,,,private,,,,yes
1639117195,1639117117,0,178693303,Voie Pompier,service,,False,9.042,"LINESTRING (2.2910531 48.8545502, 2.2909679 48.8544913)",,,,,private,,,,yes
1652788342,4202759277,0,"[152460618, 652510340]",,path,,False,40.004999999999995,"LINESTRING (2.2256838 48.853134, 2.2257024 48.8531553, 2.2257904 48.853211, 2.2259324 48.8532296, 2.2259539 48.8532396, 2.2261141 48.8532144, 2.2261655 48.8532122)",,,,,,,,,
1668389195,6864713659,0,"[733073890, 733073891, 796876370, 219169755]",,path,,False,31.205000000000002,"LINESTRING (2.3697673 48.8828096, 2.3698304 48.8828264, 2.3700388 48.882887, 2.3701008 48.8829128, 2.3701477 48.8829346)",,,,,,,,,
1829061610,1829061676,0,10588201,Rue de l'Espérance,living_street,20,True,114.03099999999999,"LINESTRING (2.3474783 48.8260051, 2.3475149 48.8260569, 2.3481419 48.8268914, 2.348167 48.8269249)",,,,,,,,,
1829061610,166338743,0,219528507,Rue de la Providence,living_street,20,True,78.362,"LINESTRING (2.3474783 48.8260051, 2.3474162 48.8260302, 2.3466573 48.8263425, 2.3466169 48.8263496, 2.3465561 48.8263495)",,,,,,,,,
1829061614,1852590201,0,"[171948832, 10588201]","['Rue de la Butte aux Cailles', ""Rue de l'Espérance""]",living_street,20,True,65.749,"LINESTRING (2.3487375 48.8273732, 2.3488187 48.8274338, 2.3490245 48.8275872, 2.3494784 48.8276523)",,,,,,,,,
1829061614,1829061607,0,171948835,Rue de la Butte aux Cailles,living_street,20,True,123.124,"LINESTRING (2.3487375 48.8273732, 2.3486929 48.8274025, 2.3486471 48.8274242, 2.3484223 48.8275089, 2.3473522 48.8278544, 2.347252 48.8278868)",,,,,,,,,
1829061635,1829061646,0,171948838,Passage Barrault,living_street,20,True,184.35000000000002,"LINESTRING (2.3478538 48.829064, 2.3486272 48.8286569, 2.3486742 48.828618, 2.3488701 48.8285175, 2.3497567 48.8280623, 2.3498197 48.8280299)",,,,,,,,alley,
1829061640,1829061642,0,171948832,Rue de la Butte aux Cailles,living_street,20,True,25.656,"LINESTRING (2.3503086 48.827773, 2.3506517 48.8278201)",,,,,,,,,
1829061642,21658502,0,171948832,Rue de la Butte aux Cailles,living_street,20,True,54.151,"LINESTRING (2.3506517 48.8278201, 2.3513732 48.8279276)",,,,,,,,,
1829061644,246262679,0,171948836,Passage Sigaud,living_street,20,True,102.36999999999999,"LINESTRING (2.3474296 48.8282763, 2.3474931 48.8282561, 2.3483453 48.8279867, 2.3483684 48.827989, 2.3483864 48.8279966, 2.3485423 48.8281939)",,,,,,,,alley,
1829061646,246264611,0,171948840,Rue des Cinq Diamants,living_street,20,True,112.73700000000001,"LINESTRING (2.3498197 48.8280299, 2.3498601 48.8280654, 2.3507128 48.8287794, 2.3507716 48.8288269)",,,,,,,,,
1829061648,1829061640,0,171948832,Rue de la Butte aux Cailles,living_street,20,True,5.615,"LINESTRING (2.3502336 48.8277624, 2.3503086 48.827773)",,,,,,,,,
1829061648,1829061636,0,171948842,Passage Boiton,living_street,20,True,116.595,"LINESTRING (2.3502336 48.8277624, 2.3502534 48.8277269, 2.3507822 48.826778)",,,,,,,,alley,
1829061667,1829061614,0,171948849,Rue Buot,living_street,20,True,139.499,"LINESTRING (2.3501273 48.8265177, 2.3500902 48.8265578, 2.3487858 48.8273391, 2.3487375 48.8273732)",,,,,,,,,
1829061676,1829061614,0,10588201,Rue de l'Espérance,living_street,20,True,65.031,"LINESTRING (2.348167 48.8269249, 2.3486982 48.8273411, 2.3487375 48.8273732)",,,,,,,,,
1829061676,1829061664,0,171948834,Rue Michal,living_street,20,True,130.239,"LINESTRING (2.348167 48.8269249, 2.348234 48.8269023, 2.3496272 48.8264316, 2.349699 48.8263541)",,,,,,,,,
1829061679,1829061676,0,171948834,Rue Michal,living_street,20,True,96.86500000000001,"LINESTRING (2.3469856 48.8273172, 2.3470419 48.8273003, 2.3481129 48.826943, 2.348167 48.8269249)",,,,,,,,,
1852590201,246262622,0,171948840,Rue des Cinq Diamants,living_street,20,True,8.243,"LINESTRING (2.3494784 48.8276523, 2.3494542 48.8277247)",,,,,,,,,
1852590201,1829061648,0,171948832,Rue de la Butte aux Cailles,living_street,20,True,56.624,"LINESTRING (2.3494784 48.8276523, 2.3496385 48.8276739, 2.349736 48.8276879, 2.3502336 48.8277624)",,,,,,,,,
1890414949,1890414982,0,178693303,Voie Pompier,service,,False,8.151,"LINESTRING (2.2903114 48.8540427, 2.2902474 48.8539827)",,,,,private,,,,yes
1890414949,3593438499,0,178693303,Voie Pompier,service,,False,8.725,"LINESTRING (2.2903114 48.8540427, 2.2903804 48.8541067)",,,,,private,,,,yes
1890414959,1890414978,0,178693303,Voie Pompier,service,,False,0.856,"LINESTRING (2.2899354 48.8536937, 2.2899254 48.8536897)",,,,,private,,,,yes
1890414959,1928891271,0,178693303,Voie Pompier,service,,False,14.971,"LINESTRING (2.2899354 48.8536937, 2.2900534 48.8538037)",,,,,private,,,,yes
1890414978,681244971,0,178693303,Voie Pompier,service,,False,7.01,"LINESTRING (2.2899254 48.8536897, 2.2899725 48.8536348)",,,,,private,,,,yes
1890414978,1890414959,0,178693303,Voie Pompier,service,,False,0.856,"LINESTRING (2.2899254 48.8536897, 2.2899354 48.8536937)",,,,,private,,,,yes
1890414982,3593438259,0,178693303,Voie Pompier,service,,False,8.725,"LINESTRING (2.2902474 48.8539827, 2.2901784 48.8539187)",,,,,private,,,,yes
1890414982,1890414949,0,178693303,Voie Pompier,service,,False,8.151,"LINESTRING (2.2902474 48.8539827, 2.2903114 48.8540427)",,,,,private,,,,yes
1890414986,3593438499,0,178693303,Voie Pompier,service,,False,12.535,"LINESTRING (2.2904794 48.8541987, 2.2903804 48.8541067)",,,,,private,,,,yes
1890414986,1890414997,0,178693303,Voie Pompier,service,,False,54.683,"LINESTRING (2.2904794 48.8541987, 2.2909345 48.8545888)",,,,,private,,,,yes
1890414997,1890414986,0,178693303,Voie Pompier,service,,False,54.683,"LINESTRING (2.2909345 48.8545888, 2.2904794 48.8541987)",,,,,private,,,,yes
1890414997,3593438529,0,178693303,Voie Pompier,service,,False,9.916,"LINESTRING (2.2909345 48.8545888, 2.2910598 48.8545548)",,,,,private,,,,yes
1892224156,1928891271,0,178693303,Voie Pompier,service,,False,11.071,"LINESTRING (2.2901414 48.8538847, 2.2900534 48.8538037)",,,,,private,,,,yes
1892224156,3593438259,0,178693303,Voie Pompier,service,,False,4.65,"LINESTRING (2.2901414 48.8538847, 2.2901784 48.8539187)",,,,,private,,,,yes
1928891271,1890414959,0,178693303,Voie Pompier,service,,False,14.971,"LINESTRING (2.2900534 48.8538037, 2.2899354 48.8536937)",,,,,private,,,,yes
1928891271,1892224156,0,178693303,Voie Pompier,service,,False,11.071,"LINESTRING (2.2900534 48.8538037, 2.2901414 48.8538847)",,,,,private,,,,yes
1990831294,1329146247,0,587667367,,path,,False,161.119,"LINESTRING (2.4576774 48.8394257, 2.4585249 48.8392126, 2.4591951 48.8390387, 2.4596541 48.8389249, 2.4597107 48.8388846)",,,,,,,,,
1990831299,17975458,0,704525769,Avenue des Minimes,pedestrian,,False,66.881,"LINESTRING (2.4554941 48.8365978, 2.4545864 48.8366672)",,,,,,,,,
2156468897,3718669367,0,205674707,Rue Ella Fitzgerald,path,,False,150.941,"LINESTRING (2.3967307 48.896238, 2.3966074 48.8964267, 2.3959499 48.8974946)",,,,,,,,,
2156468898,3718669367,0,205674707,Rue Ella Fitzgerald,path,,False,5.459,"LINESTRING (2.3959299 48.8975419, 2.3959499 48.8974946)",,,,,,,,,
2283655500,6864713659,0,754512390,,path,,False,1.939,"LINESTRING (2.3701691 48.8829449, 2.3701477 48.8829346)",,,,,,,,,
2286779116,1829061610,0,219528507,Rue de la Providence,living_street,20,True,55.199,"LINESTRING (2.3480276 48.8256859, 2.3479879 48.8257539, 2.3479515 48.8257956, 2.3475465 48.8259775, 2.3474783 48.8260051)",,,,,,,,,
2325477513,2720107769,0,223678488,,footway,,False,25.708,"LINESTRING (2.4022982 48.833536, 2.4023711 48.8334891, 2.4024064 48.8334663, 2.4024751 48.8334221, 2.4025431 48.8333705)",,,,,,,,,
2358813314,4603914575,0,465426978,,path,,True,21.819,"LINESTRING (2.3626396 48.8683997, 2.3628081 48.8685064, 2.3628545 48.8685358)",,,,,,,,,
2440229701,3906584173,0,235943389,Parvis Pégase,service,,False,6.672,"LINESTRING (2.2825858 48.8496422, 2.2826528 48.8496015)",,,,,,,,,
2440229701,141563311,0,14442928,Parvis Verseau,pedestrian,,False,73.314,"LINESTRING (2.2825858 48.8496422, 2.2824311 48.8495304, 2.2820061 48.8492233, 2.2819112 48.8491547)",,,,,,,,,
2440229701,141567053,0,584681687,Parvis Pégase,service,,False,31.561999999999998,"LINESTRING (2.2825858 48.8496422, 2.2827914 48.8497789, 2.2828893 48.8498439)",,,,,,,,,
2498261704,6490857687,0,691660171,,path,,False,5.273,"LINESTRING (2.2842712 48.8343494, 2.2843066 48.8343907)",,,,,,,,,
2498261704,6490857690,0,691660171,,path,,False,22.342,"LINESTRING (2.2842712 48.8343494, 2.284231 48.8343, 2.2842046 48.8342719, 2.2841867 48.8342509, 2.2841551 48.8342142, 2.2841211 48.8341745)",,,,,,,,,
2498261704,6490857686,0,"[827437080, 827437083]",Boulevard Victor,"['cycleway', 'primary']",50,True,34.519999999999996,"LINESTRING (2.2842712 48.8343494, 2.2840518 48.8344462, 2.2840164 48.8345002, 2.283914 48.834539)",2,,,,,,,,
2501585267,683082737,0,624362732,,path,,False,23.461000000000002,"LINESTRING (2.3011749 48.828516, 2.3011943 48.828555, 2.3012079 48.8285824, 2.3012222 48.8286092, 2.3012367 48.8286378, 2.30126 48.8286837, 2.3012765 48.8287161)",,,,,,,,,
2524958417,541077292,0,"[280667872, 141089635, 81704900, 231265511, 24615372, 336800783, 63610675, 3869981]","['Chemin de Halage', ""Galerie de l'Ourcq"", 'Quai de la Marne']","['cycleway', 'path']",20,False,1080.349,"LINESTRING (2.3970261 48.8958206, 2.3969734 48.8958153, 2.3967133 48.895809, 2.3965501 48.8957869, 2.3958424 48.8956887, 2.3950254 48.8955717, 2.3949775 48.8955736, 2.3949432 48.895585, 2.3948799 48.8956195, 2.3948589 48.895625, 2.3948348 48.895625, 2.3945903 48.8955553, 2.3942585 48.8954597, 2.3938119 48.8953191, 2.3937866 48.8953022, 2.393764 48.8952765, 2.3937169 48.8952413, 2.393679 48.8952199, 2.3936163 48.8951962, 2.3934827 48.8951541, 2.3933196 48.8950941, 2.3920579 48.894503, 2.3918836 48.8944169, 2.3917702 48.8943607, 2.3916329 48.8942932, 2.388962 48.8929566, 2.3881586 48.8925506, 2.3871839 48.892083, 2.3870143 48.8919885, 2.3868187 48.8919247, 2.3867628 48.8918795, 2.3867319 48.8918509, 2.3867165 48.8918189, 2.3867078 48.8917869, 2.3867103 48.8917346, 2.3867005 48.8917194, 2.3866867 48.8917056, 2.3864632 48.8915949, 2.3863741 48.8915792, 2.3860568 48.8914208, 2.3849233 48.8908568, 2.3848213 48.8908072)",,,,movable,,,,,
2629096056,2629096059,0,257350986,,path,,False,46.694,"LINESTRING (2.3999928 48.8808114, 2.4001266 48.8808223, 2.4001758 48.8808263, 2.4006265 48.8808631)",,,,,,,,,
2629096059,355009457,0,633695653,,path,,False,10.47,"LINESTRING (2.4006265 48.8808631, 2.4006216 48.880769)",,,,,,,,,
2629096059,2629096056,0,257350986,,path,,False,46.694,"LINESTRING (2.4006265 48.8808631, 2.4001758 48.8808263, 2.4001266 48.8808223, 2.3999928 48.8808114)",,,,,,,,,
2629096059,1088638379,0,633695653,,path,,False,80.859,"LINESTRING (2.4006265 48.8808631, 2.4007814 48.8813118, 2.4008545 48.8815745)",,,,,,,,,
2825334348,671476626,0,278108959,,path,,False,3.575,"LINESTRING (2.3994736 48.882828, 2.399486 48.8828591)",,,,,,,,,
2825334348,1088638620,0,257350978,,path,,False,11.7,"LINESTRING (2.3994736 48.882828, 2.3995448 48.8828145, 2.3996272 48.8827985)",,,,,,,,,
2825334348,1088638337,0,"[520766114, 257350978, 455709419]",Boulevard d'Indochine,"['cycleway', 'path']",,False,214.85199999999998,"LINESTRING (2.3994736 48.882828, 2.399357 48.8828472, 2.3989818 48.8828705, 2.398651 48.8829025, 2.3983456 48.8829376, 2.3981926 48.882965, 2.3980531 48.8829984, 2.3978938 48.8830526, 2.3977386 48.8831257, 2.3976148 48.8832006, 2.3975015 48.883284, 2.3973842 48.8833984, 2.397301 48.8835141, 2.3972986 48.8835438, 2.3972682 48.8835948, 2.397232 48.8836869, 2.3972081 48.8837532)",,,,,,,,,
2829333401,347455662,0,"[303196194, 605927709]",Quai de l'Allier,"['cycleway', 'path']",,False,336.386,"LINESTRING (2.3825752 48.8990625, 2.3825178 48.8991188, 2.3823139 48.899199, 2.3818283 48.8999302, 2.3814301 48.9005408, 2.3812243 48.9005944, 2.3807049 48.9014528, 2.3805533 48.9017034)",,,,,,,,,
2848227007,6102997563,0,"[280773656, 650606309]",,footway,,False,72.985,"LINESTRING (2.4606349 48.8180528, 2.4606119 48.8181391, 2.4606403 48.8181956, 2.4606862 48.8182435, 2.4607423 48.8182926, 2.4611223 48.8184972, 2.4612098 48.8184612)",,,,,,yes,,,
3029666625,3029666628,0,"[430446105, 430446106, 430446107, 299035546]",,"['path', 'footway']",,False,50.012,"LINESTRING (2.2789023 48.8772401, 2.2789089 48.877294, 2.2789106 48.8773106, 2.2789116 48.8773146, 2.2789175 48.8773819, 2.2789136 48.8774122, 2.2787235 48.8773794, 2.2785042 48.8773465)",,,,,,,,,
3029666628,3029666625,0,"[430446107, 430446105, 299035546, 430446106]",,"['path', 'footway']",,False,50.012,"LINESTRING (2.2785042 48.8773465, 2.2787235 48.8773794, 2.2789136 48.8774122, 2.2789175 48.8773819, 2.2789116 48.8773146, 2.2789106 48.8773106, 2.2789089 48.877294, 2.2789023 48.8772401)",,,,,,,,,
3282910479,6866049662,0,321531540,,footway,,False,79.898,"LINESTRING (2.3339661 48.8174485, 2.3338618 48.8173713, 2.3337593 48.8170418, 2.3336679 48.8167695)",,,,,,,,,
3352982717,7512457021,0,82288991,,path,,False,6.563,"LINESTRING (2.4492355 48.8419526, 2.4492412 48.8418937)",,,,,,,,,
3459451947,3764626712,0,488459376,,path,,False,31.442999999999998,"LINESTRING (2.3651385 48.8668778, 2.3651992 48.8668427, 2.3653355 48.8667652, 2.3654012 48.8667306, 2.365453 48.8666865)",,,,,,,,,
3593438259,1892224156,0,178693303,Voie Pompier,service,,False,4.65,"LINESTRING (2.2901784 48.8539187, 2.2901414 48.8538847)",,,,,private,,,,yes
3593438259,1890414982,0,178693303,Voie Pompier,service,,False,8.725,"LINESTRING (2.2901784 48.8539187, 2.2902474 48.8539827)",,,,,private,,,,yes
3593438499,1890414949,0,178693303,Voie Pompier,service,,False,8.725,"LINESTRING (2.2903804 48.8541067, 2.2903114 48.8540427)",,,,,private,,,,yes
3593438499,1890414986,0,178693303,Voie Pompier,service,,False,12.535,"LINESTRING (2.2903804 48.8541067, 2.2904794 48.8541987)",,,,,private,,,,yes
3593438529,1890414997,0,178693303,Voie Pompier,service,,False,9.916,"LINESTRING (2.2910598 48.8545548, 2.2909345 48.8545888)",,,,,private,,,,yes
3593438529,1639117195,0,178693303,Voie Pompier,service,,False,0.708,"LINESTRING (2.2910598 48.8545548, 2.2910531 48.8545502)",,,,,private,,,,yes
3688518573,428878181,0,624091483,Route de l'Étoile,path,,False,27.236,"LINESTRING (2.2664346 48.8733521, 2.266609 48.8733109, 2.2667855 48.8732701)",,,,,,,,,
3718669366,320892839,0,194115659,,path,,False,5.89,"LINESTRING (2.3958708 48.8974975, 2.3958451 48.8975477)",,,,,,,,,
3718669366,3718669367,0,368002515,,footway,,False,5.791,"LINESTRING (2.3958708 48.8974975, 2.3959499 48.8974946)",,,,,,,,,
3718669366,882368779,0,"[194115659, 194115660, 194115661]",Pont du Canal de l'Ourcq,path,,False,347.289,"LINESTRING (2.3958708 48.8974975, 2.3959364 48.8973962, 2.395989 48.8973226, 2.3964827 48.8965139, 2.3966554 48.8962143, 2.3969929 48.8956293, 2.397077 48.8954845, 2.397253 48.8951789, 2.3974799 48.8947618, 2.3974989 48.8947347, 2.397688 48.8946343)",,,,yes,,,,,
3718669367,2156468898,0,205674707,Rue Ella Fitzgerald,path,,False,5.459,"LINESTRING (2.3959499 48.8974946, 2.3959299 48.8975419)",,,,,,,,,
3718669367,3718669366,0,368002515,,footway,,False,5.791,"LINESTRING (2.3959499 48.8974946, 2.3958708 48.8974975)",,,,,,,,,
3718669367,2156468897,0,205674707,Rue Ella Fitzgerald,path,,False,150.941,"LINESTRING (2.3959499 48.8974946, 2.3966074 48.8964267, 2.3967307 48.896238)",,,,,,,,,
3764626712,3459451947,0,488459376,,path,,False,31.442999999999998,"LINESTRING (2.365453 48.8666865, 2.3654012 48.8667306, 2.3653355 48.8667652, 2.3651992 48.8668427, 2.3651385 48.8668778)",,,,,,,,,
3765163812,5295234143,0,627565405,Boulevard de Reuilly,service,,True,15.954,"LINESTRING (2.399181 48.839622, 2.3990615 48.839742)",,,,,,,,parking_aisle,
3906584173,2440229701,0,235943389,Parvis Pégase,service,,False,6.672,"LINESTRING (2.2826528 48.8496015, 2.2825858 48.8496422)",,,,,,,,,
4181790789,693605057,0,"[164094065, 678442978, 192222131, 545615071]",Rue de Rivoli,service,,True,524.8230000000001,"LINESTRING (2.3434274 48.8601044, 2.3433367 48.8601331, 2.342536 48.8603951, 2.3424983 48.8604074, 2.3423505 48.8604573, 2.3422888 48.860476, 2.3421428 48.8605209, 2.3419565 48.8605783, 2.3413157 48.8607826, 2.3412801 48.8607939, 2.3412118 48.8608158, 2.3410877 48.8608616, 2.3410545 48.8608752, 2.3408523 48.8609581, 2.3406347 48.8610402, 2.3405908 48.8610568, 2.3403177 48.8611438, 2.3398675 48.8612941, 2.3393237 48.8614697, 2.3392834 48.8614828, 2.3391476 48.8615266, 2.3371519 48.8621753, 2.3370162 48.8622194)",,,,,,,,,
4202759277,1652788342,0,"[152460618, 652510340]",,path,,False,40.004999999999995,"LINESTRING (2.2261655 48.8532122, 2.2261141 48.8532144, 2.2259539 48.8532396, 2.2259324 48.8532296, 2.2257904 48.853211, 2.2257024 48.8531553, 2.2256838 48.853134)",,,,,,,,,
4460561776,4460544741,0,816477008,Avenue de Nogent,path,,False,5.636,"LINESTRING (2.4695632 48.8363864, 2.4694945 48.8364093)",,,,,,,,,
4589468866,6880989703,0,"[734743698, 463700635]",,footway,,False,18.995,"LINESTRING (2.3739407 48.8457838, 2.3739388 48.8457918, 2.373932 48.8458209, 2.373925 48.8458582, 2.3739903 48.8459258, 2.3740068 48.845937)",,,,,,,,,
5157727487,7675043742,0,"[54149145, 747286490, 705987669, 705987670]","[""Rue d'Arcueil"", 'Boulevard Jourdan']","['cycleway', 'service']",,True,129.211,"LINESTRING (2.3431015 48.8196343, 2.3430182 48.8196726, 2.3428328 48.8197335, 2.3427875 48.8197506, 2.3427567 48.8197277, 2.3427312 48.819722, 2.3417821 48.8198346, 2.3417385 48.8198497, 2.3417008 48.8198842, 2.3416299 48.8198935, 2.3415662 48.8199019, 2.3415519 48.8199038, 2.3415373 48.8198871, 2.3415192 48.819875, 2.3414899 48.8198707, 2.3414746 48.819871)",,,,,,,,,
5241099002,5422508986,0,562490069,Rue Émile Reynaud,service,,False,12.427,"LINESTRING (2.3892756 48.9011766, 2.3891136 48.9012105)",,,,,,,,alley,
5242806400,5422508986,0,562490069,Rue Émile Reynaud,service,,False,144.923,"LINESTRING (2.3872048 48.9015629, 2.388205 48.9013747, 2.3891136 48.9012105)",,,,,,,,alley,
5407208792,21660043,0,"[564199961, 79388250, 569249748, 670154478]",Avenue Kléber,service,30,True,618.749,"LINESTRING (2.290465 48.8673927, 2.2905102 48.8674548, 2.2906784 48.8676855, 2.2912349 48.8684493, 2.2913774 48.8686451, 2.2914469 48.8687403, 2.291499 48.8688126, 2.2915684 48.8689071, 2.291619 48.8689765, 2.2916512 48.8690206, 2.2917003 48.8690883, 2.2917553 48.8691636, 2.2922319 48.8698181, 2.2932885 48.871269, 2.2933682 48.8713785, 2.2935026 48.8715631, 2.2936505 48.8717662, 2.2939603 48.8721916, 2.2940386 48.8722991, 2.2940558 48.8724227)",,,,,,,,,
5421203436,6901254246,0,562325946,,path,,False,33.54,"LINESTRING (2.2812042 48.8772628, 2.2814135 48.8771013, 2.2814931 48.8770288)",,,,,,,,,
5535627931,2160034035,0,627389679,Quai de la Gironde,footway,,False,8.695,"LINESTRING (2.3816543 48.8989139, 2.3816847 48.8988383)",,,,,,,,,
5613307893,7512457021,0,"[808161592, 448968875, 82288991]",,path,,False,675.4089999999999,"LINESTRING (2.4575137 48.8394898, 2.4573983 48.8395211, 2.4570866 48.8396101, 2.4562872 48.8398041, 2.4557923 48.8399346, 2.4545076 48.8402675, 2.4541133 48.8403522, 2.453721 48.8404347, 2.4533207 48.8405402, 2.4529327 48.8406623, 2.4522237 48.8408818, 2.4515209 48.8410684, 2.4511295 48.841172, 2.4507749 48.8412497, 2.4504242 48.8413313, 2.4499472 48.8414149, 2.4496828 48.8414662, 2.44951 48.8415177, 2.4494357 48.8415685, 2.4492924 48.8417769, 2.4492466 48.8418401, 2.4492442 48.8418635, 2.4492412 48.8418937)",,,,,,,,,
5950669617,5582515568,0,630136797,Boulevard Raspail,service,,True,12.555,"LINESTRING (2.3315534 48.8367105, 2.3314228 48.8366373)",,,,,,,,parking_aisle,
6123112376,6490857707,0,691660177,,footway,,False,2.902,"LINESTRING (2.2740418 48.8369485, 2.2740724 48.8369651)",,,,,,,,,
6143233308,788762201,0,"[63844682, 714848333]",Boulevard de Port-Royal,service,,False,111.60400000000001,"LINESTRING (2.3381582 48.8392, 2.33781 48.8392975, 2.3374975 48.8393762, 2.3373792 48.8394053, 2.3372909 48.8394272, 2.3370499 48.8394888, 2.3369669 48.8395086, 2.3369363 48.8395159, 2.3368984 48.8395245, 2.3367544 48.8395862)",,,,,no,,,,
6207751825,538978005,0,"[659138278, 721087801, 43025074, 85320921, 686616890]",Boulevard de Port-Royal,service,,False,643.5039999999999,"LINESTRING (2.3505669 48.8368686, 2.3492201 48.8370177, 2.3489169 48.8370502, 2.3486207 48.8370823, 2.3473294 48.8372232, 2.3470404 48.8372558, 2.3468445 48.8372965, 2.3463107 48.8374024, 2.3460926 48.8374452, 2.3458015 48.8375044, 2.3455021 48.8375834, 2.3453224 48.8376281, 2.3451888 48.8376613, 2.3438867 48.8379386, 2.34374 48.8379695, 2.3436198 48.837995, 2.342239 48.8382876, 2.3421988 48.8382931, 2.3420775 48.83831)",,,,,"['yes', 'no']",,,,
6286576251,683062009,0,733575179,,path,,False,15.919999999999998,"LINESTRING (2.3506212 48.8207488, 2.3505918 48.8207971, 2.3505736 48.8208269, 2.3505543 48.8208587, 2.3505403 48.8208817)",,,,,,,,,
6382694019,7508682004,0,"[802706884, 802706885]",Avenue de Nogent,"['cycleway', 'path']",,False,896.097,"LINESTRING (2.460552 48.8388486, 2.4603625 48.8388968, 2.4602346 48.8389332, 2.4601677 48.8389496, 2.4596715 48.8390732, 2.4596567 48.839124, 2.4590955 48.8392753, 2.457346 48.8397235, 2.4542212 48.8404793, 2.4528621 48.8408379, 2.4511642 48.8413094, 2.4499203 48.8416607, 2.4496628 48.8417305, 2.4492713 48.8419008)",,,,,,,,,
6382694019,4460544741,0,802706884,Avenue de Nogent,path,,False,708.5779999999999,"LINESTRING (2.460552 48.8388486, 2.4610477 48.8387175, 2.461453 48.8386285, 2.4622072 48.8384283, 2.4629166 48.8382385, 2.4639633 48.8379536, 2.4654113 48.8375601, 2.4655461 48.8375205, 2.4674454 48.8369916, 2.4676024 48.8369492, 2.4689617 48.8365656, 2.4694945 48.8364093)",,,,,,,,,
6382694019,6382694024,0,841255537,,footway,,False,21.793,"LINESTRING (2.460552 48.8388486, 2.4606006 48.8389328, 2.4606545 48.8390326)",,,,,,,,,
6382694024,6382694019,0,841255537,,footway,,False,21.793,"LINESTRING (2.4606545 48.8390326, 2.4606006 48.8389328, 2.460552 48.8388486)",,,,,,,,,
6393893066,6953817452,0,144789268,,footway,,False,91.253,"LINESTRING (2.4122534 48.8408687, 2.4122816 48.8408496, 2.4123023 48.8408469, 2.4123627 48.8408531, 2.4127791 48.8409189, 2.4128392 48.840922, 2.4129755 48.8409127, 2.4130716 48.840896, 2.4131486 48.8408501, 2.4131761 48.8408032, 2.4131942 48.8407459, 2.413201 48.8407322, 2.413221 48.8406876, 2.4132493 48.8406714)",,,,,,,,,
6453142155,6453142156,0,688244162,Allée Adrienne Lecouvreur,footway,,False,12.142,"LINESTRING (2.29886 48.8569713, 2.2989207 48.8569311, 2.2989787 48.856895)",,,,,,,,,
6453142156,6453142155,0,688244162,Allée Adrienne Lecouvreur,footway,,False,12.142,"LINESTRING (2.2989787 48.856895, 2.2989207 48.8569311, 2.29886 48.8569713)",,,,,,,,,
6490857687,2498261704,0,691660171,,path,,False,5.273,"LINESTRING (2.2843066 48.8343907, 2.2842712 48.8343494)",,,,,,,,,
6574211544,6490857064,0,761298743,,footway,,False,2.851,"LINESTRING (2.3852519 48.827228, 2.3852753 48.8272075)",,,,,,,,,
6698877176,17975415,0,"[186475129, 712486495]",Avenue des Minimes,path,,False,25.380000000000003,"LINESTRING (2.4464906 48.8397035, 2.4464999 48.839739, 2.4465138 48.8397818, 2.4465642 48.8399265)",,,,bent,,,,,
6698878403,17975458,0,"[712486496, 512065673, 4039501]",Avenue des Minimes,pedestrian,,False,594.238,"LINESTRING (2.4479528 48.8395607, 2.4482426 48.8394757, 2.4485514 48.8393507, 2.4488602 48.8392204, 2.4515129 48.8377469, 2.4517448 48.8376367, 2.4519754 48.8375178, 2.4521583 48.83741, 2.4527651 48.8370741, 2.4530461 48.8369299, 2.4532297 48.8368361, 2.4533211 48.8368014, 2.453431 48.8367674, 2.4535011 48.8367503, 2.4535747 48.8367389, 2.4537037 48.8367217, 2.4538223 48.8367125, 2.4539442 48.8367056, 2.454493 48.8366728, 2.4545864 48.8366672)",,,,,,,,,
6782326758,5407208792,0,723319909,Avenue Kléber,service,,True,5.319,"LINESTRING (2.2903925 48.8673964, 2.290465 48.8673927)",,,,,,,,,
6865906148,6792141431,0,733184762,Pont Mirabeau,path,,False,20.845,"LINESTRING (2.276556 48.8461518, 2.2766013 48.8461328, 2.2767448 48.8460733, 2.2767652 48.8460693, 2.2768038 48.8460618)",,,,,,,,,
6866049662,3282910479,0,321531540,,footway,,False,79.898,"LINESTRING (2.3336679 48.8167695, 2.3337593 48.8170418, 2.3338618 48.8173713, 2.3339661 48.8174485)",,,,,,,,,
6870070878,5895962863,0,733575183,,footway,,False,18.559,"LINESTRING (2.3479047 48.8199746, 2.3478591 48.8200478, 2.3478423 48.8200768, 2.3478096 48.8201293)",,,,,,,,,
6870070881,5895962864,0,624362738,,footway,,False,18.485999999999997,"LINESTRING (2.3482979 48.8200821, 2.3482506 48.8201545, 2.3482319 48.820184, 2.3481981 48.8202348)",,,,,,,,,
6870070884,1836659274,0,172814728,,footway,,False,13.828,"LINESTRING (2.3493447 48.820419, 2.3493251 48.8204503, 2.3493074 48.8204787, 2.3492728 48.820534)",,,,,,,,,
6870080887,1836659277,0,172814727,,footway,,False,14.083,"LINESTRING (2.3498033 48.8205405, 2.3497818 48.8205766, 2.3497639 48.8206052, 2.3497467 48.8206329, 2.3497312 48.8206579)",,,,,,,,,
