u,v,key,osmid,oneway,name,highway,length,geometry,lanes,maxspeed,est_width,bridge,access,width,tunnel,service,ref,junction
4823124482,4823124482,0,490130834,False,Via interna Superquadra Jaguaré,service,275.518,"LINESTRING (-46.745983 -23.5560066, -46.7464199 -23.5553637, -46.7461688 -23.5552427, -46.7455891 -23.5560565, -46.7457185 -23.5561182, -46.7458375 -23.5559426, -46.745983 -23.5560066)",1,20,,,private,,,driveway,,
4823124482,4823124482,1,490130834,False,Via interna Superquadra Jaguaré,service,275.518,"LINESTRING (-46.745983 -23.5560066, -46.7458375 -23.5559426, -46.7457185 -23.5561182, -46.7455891 -23.5560565, -46.7461688 -23.5552427, -46.7464199 -23.5553637, -46.745983 -23.5560066)",1,20,,,private,,,driveway,,
4823124482,4823124471,0,"[490130833, 490130834]",False,"['Via Acesso Superquadra Jaguaré', 'Via interna Superquadra Jaguaré']","['service', 'residential']",163.10099999999997,"LINESTRING (-46.745983 -23.5560066, -46.745646 -23.5565025, -46.7455659 -23.5565299, -46.745448 -23.5565111, -46.7453616 -23.5565097, -46.7452343 -23.5565169, -46.7451762 -23.5565745, -46.7451593 -23.5566009, -46.744945 -23.556937)",1,20,,,private,,,driveway,,
4823160294,5628960012,0,143306954,False,Travessa Imagens do Nordeste,residential,30.807,"LINESTRING (-46.7578494 -23.6424942, -46.7575746 -23.6426099)",,10,,,private,,,,,
4823160294,1568223719,0,143306954,False,Travessa Imagens do Nordeste,residential,59.855999999999995,"LINESTRING (-46.7578494 -23.6424942, -46.7580975 -23.6423897, -46.7583875 -23.6422781)",,10,,,private,,,,,
4823160294,1568223719,1,490134196,False,Rua do Repicar dos Sinos,residential,473.1569999999999,"LINESTRING (-46.7578494 -23.6424942, -46.7579652 -23.6427122, -46.7582622 -23.6432106, -46.758419 -23.6434685, -46.7587404 -23.6440087, -46.7588268 -23.6441352, -46.7588494 -23.644149, -46.7588852 -23.6441525, -46.759123 -23.6440671, -46.7592673 -23.6439974, -46.7593 -23.6439666, -46.7593156 -23.6439263, -46.7593123 -23.6438834, -46.7590434 -23.6434377, -46.7587798 -23.6429793, -46.7583875 -23.6422781)",,10,,,private,,,,,
4823630280,4823630283,0,490183401,False,,residential,243.405,"LINESTRING (-46.7465754 -23.5558126, -46.7466499 -23.5557224, -46.746429 -23.5555991, -46.7453708 -23.5571612)",,20,,,private,,,,,
4823630283,4823630280,0,490183401,False,,residential,243.405,"LINESTRING (-46.7453708 -23.5571612, -46.746429 -23.5555991, -46.7466499 -23.5557224, -46.7465754 -23.5558126)",,20,,,private,,,,,
4823908400,4823908404,0,490216496,False,Rua Moacir Piza,residential,136.162,"LINESTRING (-46.6644363 -23.5594931, -46.6635112 -23.5586097)",1,20,,,,5,,,,
4823908404,4823908400,0,490216496,False,Rua Moacir Piza,residential,136.162,"LINESTRING (-46.6635112 -23.5586097, -46.6644363 -23.5594931)",1,20,,,,5,,,,
4823908406,4823908409,0,512945732,False,Travessa Doutor Luiz Ribeiro de Mendonça,residential,44.019999999999996,"LINESTRING (-46.6635622 -23.559116, -46.6634227 -23.5589816, -46.6632645 -23.5588292)",1,20,,,private,,,,,
4823908409,4823908406,0,512945732,False,Travessa Doutor Luiz Ribeiro de Mendonça,residential,44.019999999999996,"LINESTRING (-46.6632645 -23.5588292, -46.6634227 -23.5589816, -46.6635622 -23.559116)",1,20,,,private,,,,,
4824072834,4824072838,0,122940718,False,Rua Maria Lopes,residential,268.099,"LINESTRING (-46.6322231 -23.4549991, -46.6318667 -23.4551306, -46.631823 -23.4551476, -46.6315058 -23.4552708, -46.6313116 -23.4553479, -46.6311363 -23.4554182, -46.6310538 -23.4554526, -46.630984 -23.4554816, -46.6308292 -23.4555472, -46.6306614 -23.4556206, -46.6305688 -23.4556631, -46.6303907 -23.4557412, -46.6303845 -23.4557439, -46.6302544 -23.4558003, -46.630034 -23.4558936, -46.6298999 -23.4559494, -46.6298215 -23.4559768)",,20,,,,,,,,
4824072838,4824072834,0,122940718,False,Rua Maria Lopes,residential,268.099,"LINESTRING (-46.6298215 -23.4559768, -46.6298999 -23.4559494, -46.630034 -23.4558936, -46.6302544 -23.4558003, -46.6303845 -23.4557439, -46.6303907 -23.4557412, -46.6305688 -23.4556631, -46.6306614 -23.4556206, -46.6308292 -23.4555472, -46.630984 -23.4554816, -46.6310538 -23.4554526, -46.6311363 -23.4554182, -46.6313116 -23.4553479, -46.6315058 -23.4552708, -46.631823 -23.4551476, -46.6318667 -23.4551306, -46.6322231 -23.4549991)",,20,,,,,,,,
4824072885,4824073078,0,122940732,False,Rua João Miguel Ferreira,residential,368.8060000000001,"LINESTRING (-46.6323638 -23.4538667, -46.6325017 -23.4540348, -46.6325942 -23.4541652, -46.6326573 -23.4542556, -46.6327102 -23.4543479, -46.6327652 -23.4544894, -46.6328229 -23.454645, -46.6329129 -23.4548727, -46.6330066 -23.4551027, -46.6330183 -23.4551408, -46.6330234 -23.4551685, -46.6330239 -23.4552139, -46.6330227 -23.4553297, -46.6330157 -23.4555397, -46.6330196 -23.455573, -46.6330314 -23.4556059, -46.6330482 -23.4556323, -46.633173 -23.4558001, -46.6333581 -23.4560451, -46.6333885 -23.4560823, -46.633472 -23.4561841, -46.6335807 -23.4563127, -46.6336193 -23.4563574, -46.6336514 -23.4564056, -46.6336695 -23.4564543, -46.63367 -23.4564963, -46.6336596 -23.4565372, -46.6335474 -23.4568321)",,20,,,,,,,,
4824072908,970121700,0,257801343,False,Rua Mateus Rodrigues,residential,125.90599999999999,"LINESTRING (-46.6315656 -23.4584459, -46.6315462 -23.4584964, -46.6315193 -23.4585308, -46.631465 -23.4585727, -46.6314486 -23.4585899, -46.6314412 -23.4586108, -46.6314369 -23.4586397, -46.6313761 -23.4595353)",,20,,,,,,,,
4824073078,4824072885,0,122940732,False,Rua João Miguel Ferreira,residential,368.80600000000004,"LINESTRING (-46.6335474 -23.4568321, -46.6336596 -23.4565372, -46.63367 -23.4564963, -46.6336695 -23.4564543, -46.6336514 -23.4564056, -46.6336193 -23.4563574, -46.6335807 -23.4563127, -46.633472 -23.4561841, -46.6333885 -23.4560823, -46.6333581 -23.4560451, -46.633173 -23.4558001, -46.6330482 -23.4556323, -46.6330314 -23.4556059, -46.6330196 -23.455573, -46.6330157 -23.4555397, -46.6330227 -23.4553297, -46.6330239 -23.4552139, -46.6330234 -23.4551685, -46.6330183 -23.4551408, -46.6330066 -23.4551027, -46.6329129 -23.4548727, -46.6328229 -23.454645, -46.6327652 -23.4544894, -46.6327102 -23.4543479, -46.6326573 -23.4542556, -46.6325942 -23.4541652, -46.6325017 -23.4540348, -46.6323638 -23.4538667)",,20,,,,,,,,
4826239033,4826239034,0,490441786,True,,service,96.058,"LINESTRING (-46.602648 -23.6025524, -46.6031852 -23.6032623)",,20,,,no,,,parking_aisle,,
4826239034,1937475784,0,490441789,True,,service,110.66400000000002,"LINESTRING (-46.6031852 -23.6032623, -46.6032517 -23.6032159, -46.6032574 -23.6032105, -46.6032603 -23.6032002, -46.6032572 -23.6031881, -46.6032492 -23.6031752, -46.6030456 -23.602909, -46.6027144 -23.6025182, -46.6027112 -23.6025158, -46.6027094 -23.6025153, -46.6027072 -23.6025153, -46.6027055 -23.6025157, -46.6026619 -23.6025346)",,10,,,no,,,driveway,,
4826239036,4613138474,0,490441787,False,Plataforma 2,service,89.023,"LINESTRING (-46.6031169 -23.6032472, -46.602627 -23.6025843)",,10,,,,,,driveway,,
4855872498,459347494,0,493708002,True,Rua Itatins,residential,124.29,"LINESTRING (-46.6385659 -23.572368, -46.6384385 -23.5723809, -46.6374893 -23.572485, -46.6373551 -23.5725014)",,30,,,,,,,,
4855872498,5063103856,0,754391138,False,Rua Gualaxo,residential,23.258,"LINESTRING (-46.6385659 -23.572368, -46.6385798 -23.572417, -46.6386318 -23.5725682)",,30,,,,,,,,
4855901667,459347518,0,"[38738770, 493709854]",True,Rua Gualaxos,residential,55.504999999999995,"LINESTRING (-46.6383244 -23.5704185, -46.6381812 -23.5705953, -46.638131 -23.5705605, -46.6382779 -23.5703849)",,30,,,,,,,,
4863009338,4863009340,0,494545448,True,,secondary_link,22.842,"LINESTRING (-46.4792517 -23.4897911, -46.4790344 -23.4898409)",,30,,,,,,,,
4863009342,4863009341,0,494545450,True,Rua Fioravante Lopes Garcia,secondary_link,27.323,"LINESTRING (-46.4793309 -23.4908611, -46.4792475 -23.4908383, -46.4791694 -23.4908463, -46.4790737 -23.4908795)",2,30,,,,,,,,
4863122992,4863123015,0,494560070,False,,service,150.20999999999998,"LINESTRING (-46.6349337 -23.5709486, -46.6349516 -23.5709606, -46.6353449 -23.5712251, -46.6353542 -23.5712358, -46.6353591 -23.5712482, -46.6353667 -23.5712689, -46.6353723 -23.5712911, -46.6353786 -23.5713144, -46.6353812 -23.5713245, -46.635392 -23.5713399, -46.6354108 -23.5713564, -46.6354787 -23.571405, -46.635544 -23.571448, -46.6355647 -23.5714745, -46.6355807 -23.5715002, -46.6355904 -23.5715294, -46.6356025 -23.5715692, -46.6356193 -23.571604, -46.6357711 -23.5717358, -46.635894 -23.5718391, -46.6358719 -23.5718653, -46.6358499 -23.5718915)",,10,,,private,,,alley,,
4863123015,4863122992,0,494560070,False,,service,150.20999999999998,"LINESTRING (-46.6358499 -23.5718915, -46.6358719 -23.5718653, -46.635894 -23.5718391, -46.6357711 -23.5717358, -46.6356193 -23.571604, -46.6356025 -23.5715692, -46.6355904 -23.5715294, -46.6355807 -23.5715002, -46.6355647 -23.5714745, -46.635544 -23.571448, -46.6354787 -23.571405, -46.6354108 -23.5713564, -46.635392 -23.5713399, -46.6353812 -23.5713245, -46.6353786 -23.5713144, -46.6353723 -23.5712911, -46.6353667 -23.5712689, -46.6353591 -23.5712482, -46.6353542 -23.5712358, -46.6353449 -23.5712251, -46.6349516 -23.5709606, -46.6349337 -23.5709486)",,10,,,private,,,alley,,
4869912578,4869912582,0,495214085,False,Rua Antônio Ferreira de Albuquerque,residential,125.04,"LINESTRING (-46.7615223 -23.6973027, -46.7612057 -23.6977443, -46.7611065 -23.6978671, -46.7610613 -23.6979423, -46.761022 -23.6980359, -46.7609306 -23.6982793)",2,30,,,,,,,,
4869912582,3287904076,0,495214083,False,Avenida Professor Mário Mazagão,tertiary,48.980000000000004,"LINESTRING (-46.7609306 -23.6982793, -46.7608045 -23.6982658, -46.7607187 -23.698245, -46.7606248 -23.6982143, -46.7604707 -23.6981587)",2,30,,,,,,,,
4869912582,2308920309,0,495214083,False,Avenida Professor Mário Mazagão,tertiary,69.11,"LINESTRING (-46.7609306 -23.6982793, -46.7610808 -23.6982683, -46.7613436 -23.6982057, -46.7615958 -23.6981627)",2,30,,,,,,,,
4869912582,4869912578,0,495214085,False,Rua Antônio Ferreira de Albuquerque,residential,125.04000000000002,"LINESTRING (-46.7609306 -23.6982793, -46.761022 -23.6980359, -46.7610613 -23.6979423, -46.7611065 -23.6978671, -46.7612057 -23.6977443, -46.7615223 -23.6973027)",2,30,,,,,,,,
4870289892,4870289895,0,495253146,True,,service,90.506,"LINESTRING (-46.6313241 -23.5733633, -46.6312879 -23.5730442, -46.631463 -23.573025, -46.6315004 -23.5733547)",,10,,,,,,drive-through,,
4880196488,4880196489,0,496313533,True,,service,2.319,"LINESTRING (-46.6805464 -23.6605848, -46.680568 -23.6605914)",,30,,,,,,driveway,,
4880196489,4880196490,0,496313533,True,,service,2.306,"LINESTRING (-46.680568 -23.6605914, -46.6805859 -23.6606041)",,30,,,,,,driveway,,
4880196490,4880196494,0,496313533,True,,service,2.325,"LINESTRING (-46.6805859 -23.6606041, -46.6805984 -23.6606216)",,30,,,,,,driveway,,
4880196491,4880196492,0,496313533,True,,service,2.252,"LINESTRING (-46.6805115 -23.6607046, -46.6804924 -23.6606944)",,30,,,,,,driveway,,
4880196492,4880196493,0,496313533,True,,service,2.238,"LINESTRING (-46.6804924 -23.6606944, -46.680478 -23.6606792)",,30,,,,,,driveway,,
4880196493,4880196501,0,496313533,True,,service,2.248,"LINESTRING (-46.680478 -23.6606792, -46.6804696 -23.6606605)",,30,,,,,,driveway,,
4880196494,4880196495,0,496313533,True,,service,2.312,"LINESTRING (-46.6805984 -23.6606216, -46.6806038 -23.6606418)",,30,,,,,,driveway,,
4880196495,4880196496,0,496313533,True,,service,2.312,"LINESTRING (-46.6806038 -23.6606418, -46.6806017 -23.6606625)",,30,,,,,,driveway,,
4880196496,4880196497,0,496313533,True,,service,2.324,"LINESTRING (-46.6806017 -23.6606625, -46.6805922 -23.6606815)",,30,,,,,,driveway,,
4880196497,4880196498,0,496313533,True,,service,2.311,"LINESTRING (-46.6805922 -23.6606815, -46.6805765 -23.6606965)",,30,,,,,,driveway,,
4880196498,4880196499,0,496313533,True,,service,2.313,"LINESTRING (-46.6805765 -23.6606965, -46.6805563 -23.660706)",,30,,,,,,driveway,,
4880196499,4880196500,0,496313533,True,,service,2.323,"LINESTRING (-46.6805563 -23.660706, -46.6805337 -23.6607088)",,30,,,,,,driveway,,
4880196500,4880196491,0,496313533,True,,service,2.309,"LINESTRING (-46.6805337 -23.6607088, -46.6805115 -23.6607046)",,30,,,,,,driveway,,
4880196501,4880196502,0,496313533,True,,service,2.251,"LINESTRING (-46.6804696 -23.6606605, -46.6804682 -23.6606403)",,30,,,,,,driveway,,
4880196502,4880196503,0,496313533,True,,service,2.242,"LINESTRING (-46.6804682 -23.6606403, -46.6804738 -23.6606208)",,30,,,,,,driveway,,
4880196503,4880196504,0,496313533,True,,service,2.249,"LINESTRING (-46.6804738 -23.6606208, -46.6804861 -23.660604)",,30,,,,,,driveway,,
4880196504,4880196505,0,496313533,True,,service,2.245,"LINESTRING (-46.6804861 -23.660604, -46.6805035 -23.6605916)",,30,,,,,,driveway,,
4880196505,4880196506,0,496313533,True,,service,2.242,"LINESTRING (-46.6805035 -23.6605916, -46.6805243 -23.660585)",,30,,,,,,driveway,,
4880196506,4880196488,0,496313533,True,,service,2.251,"LINESTRING (-46.6805243 -23.660585, -46.6805464 -23.6605848)",,30,,,,,,driveway,,
4882452009,4882452020,0,496539026,False,,service,327.425,"LINESTRING (-46.5945816 -23.5272571, -46.5945371 -23.5273275, -46.5943788 -23.5274689, -46.594124 -23.5275832, -46.5938625 -23.5276533, -46.5933193 -23.5277505, -46.5930511 -23.5278193, -46.5928996 -23.5278956, -46.5925562 -23.5280038, -46.5921378 -23.5280874, -46.5917569 -23.5281267, -46.5915971 -23.5280845)",,30,,,destination,,,parking_aisle,,
4882452020,4882452009,0,496539026,False,,service,327.425,"LINESTRING (-46.5915971 -23.5280845, -46.5917569 -23.5281267, -46.5921378 -23.5280874, -46.5925562 -23.5280038, -46.5928996 -23.5278956, -46.5930511 -23.5278193, -46.5933193 -23.5277505, -46.5938625 -23.5276533, -46.594124 -23.5275832, -46.5943788 -23.5274689, -46.5945371 -23.5273275, -46.5945816 -23.5272571)",,30,,,destination,,,parking_aisle,,
4883771685,4883771691,0,496706493,True,Rua Fábio José Bezerra,residential,9.308,"LINESTRING (-46.4824883 -23.5060726, -46.4825043 -23.5060875, -46.4825143 -23.5061063, -46.4825171 -23.5061271, -46.4825125 -23.5061476)",1,30,,,,,,,,roundabout
4883771685,4883771691,1,"[496706497, 496706500]",True,Rua Fábio José Bezerra,residential,77.9,"LINESTRING (-46.4824883 -23.5060726, -46.4828631 -23.5060074, -46.4825125 -23.5061476)",1,30,,,,,,,,
4883771691,4883771685,0,496706493,True,Rua Fábio José Bezerra,residential,35.32,"LINESTRING (-46.4825125 -23.5061476, -46.4825009 -23.5061657, -46.4824836 -23.5061794, -46.4824625 -23.5061872, -46.4824397 -23.5061884, -46.4824176 -23.5061828, -46.4823985 -23.5061707, -46.4823833 -23.5061495, -46.4823778 -23.5061332, -46.4823785 -23.506112, -46.4823868 -23.506092, -46.4824017 -23.5060757, -46.4824217 -23.5060648, -46.4824444 -23.5060604, -46.4824674 -23.5060631, -46.4824883 -23.5060726)",1,30,,,,,,,,roundabout
4894215868,1656778983,0,152907874,False,Avenida Ramiz Galvão,residential,5.327,"LINESTRING (-46.578883 -23.4806614, -46.5789058 -23.4806183)",,30,,,,,,,,
4894215868,1656778989,0,152907874,False,Avenida Ramiz Galvão,residential,52.667,"LINESTRING (-46.578883 -23.4806614, -46.5786466 -23.4810825)",,30,,,,,,,,
4894215868,1656778994,0,159550355,False,Rua Chan-Nan,residential,225.485,"LINESTRING (-46.578883 -23.4806614, -46.5789464 -23.4806951, -46.5793131 -23.4808766, -46.57983 -23.4811326, -46.5808303 -23.4816216)",,20,,,,,,,,
4894224427,7285030037,0,497926370,False,Avenida Major Roberto dos Santos,residential,3.314,"LINESTRING (-46.5774352 -23.4810007, -46.5774212 -23.4810276)",,30,,,,,,,,
4894224427,4894224428,0,497926370,False,Avenida Major Roberto dos Santos,residential,15.853,"LINESTRING (-46.5774352 -23.4810007, -46.5775069 -23.4808742)",,30,,,,,,,,
4894224427,1656778982,0,152907911,False,Rua Vila Isabel,residential,101.50999999999999,"LINESTRING (-46.5774352 -23.4810007, -46.57739 -23.4809768, -46.5765573 -23.4805706)",,20,,,,,,,,
4894224428,4894224427,0,497926370,False,Avenida Major Roberto dos Santos,residential,15.853,"LINESTRING (-46.5775069 -23.4808742, -46.5774352 -23.4810007)",,30,,,,,,,,
4894333125,1716637372,0,159550345,False,Rua João Almeida Pacheco,residential,112.136,"LINESTRING (-46.572961 -23.4754954, -46.5729443 -23.4754941, -46.5729282 -23.4754975, -46.5729111 -23.4755098, -46.5728863 -23.4755455, -46.572826 -23.4756622, -46.5724386 -23.4763639)",,20,,,,,,,,
4896022332,1656778805,0,257267320,False,Viela Francisca de Araújo Souza,living_street,58.533,"LINESTRING (-46.5741742 -23.4752427, -46.5746203 -23.4754545, -46.5746786 -23.4754926)",,20,,,,,,,,
4900110772,4900110778,0,498628558,True,Avenida dos Aguapantos,residential,8.495,"LINESTRING (-46.4725783 -23.5332848, -46.4726028 -23.5332967, -46.4726218 -23.5333153, -46.4726333 -23.5333385)",1,30,,,,,,,,
4900110772,4900110778,1,"[498628566, 498628567]",True,Avenida dos Aguapantos,residential,76.444,"LINESTRING (-46.4725783 -23.5332848, -46.4726373 -23.5332172, -46.4728218 -23.5330333, -46.4726869 -23.5332644, -46.4726333 -23.5333385)",1,30,,,,,,,,
4900110774,4900110772,0,498628558,True,Avenida dos Aguapantos,residential,33.704,"LINESTRING (-46.4725864 -23.53343, -46.4725477 -23.533437, -46.4725216 -23.5334322, -46.4724984 -23.5334204, -46.4724803 -23.5334025, -46.4724696 -23.5333822, -46.4724657 -23.5333599, -46.472469 -23.5333375, -46.4724791 -23.5333169, -46.4724979 -23.5332977, -46.4725226 -23.5332851, -46.4725503 -23.5332807, -46.4725783 -23.5332848)",1,30,,,,,,,,
4900110778,4900110781,0,498628558,True,Avenida dos Aguapantos,residential,4.734,"LINESTRING (-46.4726333 -23.5333385, -46.472636 -23.5333525, -46.4726358 -23.5333666, -46.4726329 -23.5333806)",1,30,,,,,,,,
4900110781,4900110774,0,498628558,True,Avenida dos Aguapantos,residential,7.460000000000001,"LINESTRING (-46.4726329 -23.5333806, -46.4726229 -23.5334009, -46.4726069 -23.5334179, -46.4725864 -23.53343)",1,30,,,,,,,,
4900110781,4900110774,1,"[498628560, 498628562]",True,Rua Cambaxirra,residential,43.903,"LINESTRING (-46.4726329 -23.5333806, -46.4726993 -23.5335823, -46.4725864 -23.53343)",1,30,,,,,,,,
4906966108,1656845541,0,152919298,False,Rua das Harpas,residential,53.043,"LINESTRING (-46.5695903 -23.4906707, -46.5691376 -23.4909056)",,20,,,,,,,,
4906966108,1656845455,0,499417787,False,Rua das Harpas,residential,26.182000000000002,"LINESTRING (-46.5695903 -23.4906707, -46.5695889 -23.490656, -46.5695888 -23.4906421, -46.5695923 -23.4906326, -46.5696054 -23.4906165, -46.5697738 -23.4905307)",,20,,,,,,,,
4906966108,4906966112,0,499417789,False,Rua das Harpas,residential,26.900999999999996,"LINESTRING (-46.5695903 -23.4906707, -46.5696079 -23.4906881, -46.5696339 -23.4906958, -46.5696598 -23.4906876, -46.5698213 -23.4906083)",,20,,,,,,,,
4906966112,4906966108,0,499417789,False,Rua das Harpas,residential,26.901,"LINESTRING (-46.5698213 -23.4906083, -46.5696598 -23.4906876, -46.5696339 -23.4906958, -46.5696079 -23.4906881, -46.5695903 -23.4906707)",,20,,,,,,,,
4906966113,1656845493,0,152922871,False,Avenida do Poeta,residential,12.189,"LINESTRING (-46.5687986 -23.4906014, -46.568892 -23.4906698)",,20,,,,,,,,
4906966113,4906988716,0,152922871,False,Avenida do Poeta,residential,23.494999999999997,"LINESTRING (-46.5687986 -23.4906014, -46.5687743 -23.4905837, -46.5686039 -23.4904888)",,20,,,,,,,,
4906966113,4906966119,0,499417790,False,Rua do Cavaquinho,residential,49.278,"LINESTRING (-46.5687986 -23.4906014, -46.5691084 -23.490427, -46.5691513 -23.4904147, -46.5691733 -23.4904128, -46.5691994 -23.4904221, -46.5692186 -23.4904363)",,20,,,,,,,,
4906966119,1656845406,0,152919159,False,Rua do Cavaquinho,residential,44.243,"LINESTRING (-46.5692186 -23.4904363, -46.5695939 -23.4902367)",,20,,,,,,,,
4906966119,4906966113,0,499417790,False,Rua do Cavaquinho,residential,49.278,"LINESTRING (-46.5692186 -23.4904363, -46.5691994 -23.4904221, -46.5691733 -23.4904128, -46.5691513 -23.4904147, -46.5691084 -23.490427, -46.5687986 -23.4906014)",,20,,,,,,,,
4906966119,1656845493,0,499417791,False,Rua do Cavaquinho,residential,44.158,"LINESTRING (-46.5692186 -23.4904363, -46.5692172 -23.490465, -46.5692056 -23.4904919, -46.5691808 -23.4905162, -46.568892 -23.4906698)",,20,,,,,,,,
4906988706,2628807356,0,152922871,False,Avenida do Poeta,residential,10.203999999999999,"LINESTRING (-46.5693637 -23.4912663, -46.5693575 -23.4912545, -46.5693173 -23.491185)",,20,,,,,,,,
4906988706,2628827290,0,"[257320025, 152904109, 152922871]",False,"['Rua do Violão', 'Avenida do Poeta', 'Rua da Cavalgada']",residential,139.279,"LINESTRING (-46.5693637 -23.4912663, -46.5695249 -23.4915742, -46.5701655 -23.4912003, -46.5702408 -23.4914035)",,20,,,,,,,,
4906988706,4906988711,0,499419125,False,Rua do Tamborim,residential,32.769,"LINESTRING (-46.5693637 -23.4912663, -46.5695805 -23.4911546, -46.5695894 -23.491144, -46.569595 -23.4911293, -46.5695948 -23.4911114, -46.5695927 -23.4910917)",,10,,,,,,,,
4906988711,1656845536,0,152919170,False,Rua do Tamborim,residential,46.646,"LINESTRING (-46.5695927 -23.4910917, -46.5699925 -23.4908879)",,20,,,,,,,,
4906988711,2628807356,0,257317958,False,Rua do Tamborim,residential,31.592,"LINESTRING (-46.5695927 -23.4910917, -46.5695633 -23.4910772, -46.5695341 -23.4910761, -46.5693173 -23.491185)",,10,,,,,,,,
4906988711,4906988706,0,499419125,False,Rua do Tamborim,residential,32.769000000000005,"LINESTRING (-46.5695927 -23.4910917, -46.5695948 -23.4911114, -46.569595 -23.4911293, -46.5695894 -23.491144, -46.5695805 -23.4911546, -46.5693637 -23.4912663)",,10,,,,,,,,
4906988716,3615533263,0,"[152922902, 152922871]",False,"['Rua Carlos Conti', 'Avenida do Poeta']",residential,188.781,"LINESTRING (-46.5686039 -23.4904888, -46.5685165 -23.4904592, -46.5684392 -23.4904357, -46.5683116 -23.4904, -46.567823 -23.4903438, -46.5678463 -23.4893804)",,20,,,,,,,,
4906988716,4906966113,0,152922871,False,Avenida do Poeta,residential,23.494999999999997,"LINESTRING (-46.5686039 -23.4904888, -46.5687743 -23.4905837, -46.5687986 -23.4906014)",,20,,,,,,,,
4906988716,1656845385,0,257317960,False,Rua do Bandolim,residential,111.018,"LINESTRING (-46.5686039 -23.4904888, -46.5685898 -23.4904131, -46.5685966 -23.490361, -46.5686164 -23.4903234, -46.5686448 -23.4902904, -46.5693868 -23.4898984)",,20,,,,,,,,
4907818119,4907818120,0,499512824,False,Travessa Gabriel Anselmo,living_street,44.026,"LINESTRING (-46.582402 -23.4823077, -46.5820394 -23.4821795, -46.5819992 -23.4821653)",1,10,,,,2.5,,,,
4907818120,4907820528,0,256037370,False,Rua Antônio Palmieri,residential,12.876,"LINESTRING (-46.5819992 -23.4821653, -46.5820201 -23.4820511)",,30,,,,,,,,
4907818120,1715197812,0,256037370,False,Rua Antônio Palmieri,residential,673.685,"LINESTRING (-46.5819992 -23.4821653, -46.5819132 -23.4825716, -46.581869 -23.4827887, -46.5817677 -23.4833109, -46.5817436 -23.4833711, -46.5817127 -23.483416, -46.5815306 -23.4836389, -46.5814156 -23.4837711, -46.5813426 -23.4838549, -46.5807009 -23.484579, -46.5802653 -23.4850818, -46.5802072 -23.4851494, -46.5801027 -23.4852973, -46.5796544 -23.4859839, -46.5792011 -23.4867074, -46.57909 -23.4868853, -46.578809 -23.4873104, -46.5787825 -23.4873504)",,30,,,,,,,,
4907818120,4907818119,0,499512824,False,Travessa Gabriel Anselmo,living_street,44.026,"LINESTRING (-46.5819992 -23.4821653, -46.5820394 -23.4821795, -46.582402 -23.4823077)",1,10,,,,2.5,,,,
4907820527,4907820528,0,499512827,False,,living_street,42.601,"LINESTRING (-46.5824104 -23.4821876, -46.5820581 -23.482065, -46.5820201 -23.4820511)",,10,,,,2.5,,,,
4907820528,4907818120,0,256037370,False,Rua Antônio Palmieri,residential,12.876,"LINESTRING (-46.5820201 -23.4820511, -46.5819992 -23.4821653)",,30,,,,,,,,
4907820528,1715194894,0,256037370,False,Rua Antônio Palmieri,residential,248.31299999999996,"LINESTRING (-46.5820201 -23.4820511, -46.5821322 -23.4814474, -46.5821353 -23.4814305, -46.5821569 -23.481329, -46.5821643 -23.4812712, -46.5821677 -23.4812516, -46.5822742 -23.4806462, -46.5823833 -23.480023, -46.5824007 -23.4799762, -46.5824215 -23.4799436, -46.5824658 -23.4799184, -46.5825087 -23.4799018)",,30,,,,,,,,
4907820528,4907820527,0,499512827,False,,living_street,42.601,"LINESTRING (-46.5820201 -23.4820511, -46.5820581 -23.482065, -46.5824104 -23.4821876)",,10,,,,2.5,,,,
4907823773,4907823774,0,499513215,False,Travessa Vicente Lusitano,living_street,44.501000000000005,"LINESTRING (-46.5816672 -23.4823471, -46.5813351 -23.4821773, -46.5812861 -23.4821522)",1,20,,,permissive,3,,,,
4907823774,1715195026,0,159404829,False,Rua Coronel Lopes Branco,residential,140.721,"LINESTRING (-46.5812861 -23.4821522, -46.5814586 -23.4818114, -46.5816128 -23.481472, -46.581812 -23.4809829)",,30,,,,,,,,
4907823774,1656779017,0,159404829,False,Rua Coronel Lopes Branco,residential,412.28499999999997,"LINESTRING (-46.5812861 -23.4821522, -46.5807807 -23.4830336, -46.580724 -23.4831256, -46.5807034 -23.4831592, -46.5804247 -23.4836627, -46.5803044 -23.4838734, -46.5793973 -23.4854302)",,30,,,,,,,,
4907823774,4907823773,0,499513215,False,Travessa Vicente Lusitano,living_street,44.501000000000005,"LINESTRING (-46.5812861 -23.4821522, -46.5813351 -23.4821773, -46.5816672 -23.4823471)",1,20,,,permissive,3,,,,
4907892123,2617209677,0,256017504,False,Rua Bacada,residential,108.7,"LINESTRING (-46.582632 -23.4944283, -46.5828828 -23.4941529, -46.5832621 -23.4936412)",,20,,,,,,,,
