u,v,key,osmid,highway,oneway,length,geometry,bridge,name,maxspeed,service,lanes,access,width
412111885,4501113316,0,453370653,cycleway,False,41.995,"LINESTRING (-6.8426424 34.0114185, -6.8422003 34.0115098)",,,,,,,
412111885,4501113315,0,453370653,cycleway,False,32.411,"LINESTRING (-6.8426424 34.0114185, -6.8429761 34.0113266)",,,,,,,
1392032574,2285348878,0,743137820,cycleway,False,22.407,"LINESTRING (-6.8217007 34.0251416, -6.8214624 34.0251016)",,,,,,,
1884784811,2285348859,0,219374745,cycleway,False,4.769,"LINESTRING (-6.8204042 34.0248276, -6.820356 34.024812)",,,,,,,
2285348846,2285348860,0,219374745,cycleway,False,13.323,"LINESTRING (-6.8198974 34.025059, -6.8198035 34.0251501)",,,,,,,
2285348846,2285348861,0,219374745,cycleway,False,23.15,"LINESTRING (-6.8198974 34.025059, -6.8200878 34.0249232)",,,,,,,
2285348850,2285348881,0,219374749,cycleway,False,13.687,"LINESTRING (-6.8205787 34.0250857, -6.8204391 34.0251277)",yes,,,,,,
2285348850,2285348880,0,219374749,cycleway,False,21.825,"LINESTRING (-6.8205787 34.0250857, -6.8208093 34.025041)",yes,,,,,,
2285348851,2285348867,0,219374745,cycleway,False,33.195,"LINESTRING (-6.8194977 34.025657, -6.8194173 34.025948)",,,,,,,
2285348851,2285348856,0,219374745,cycleway,False,33.74,"LINESTRING (-6.8194977 34.025657, -6.8196506 34.0253813)",,,,,,,
2285348852,2285348862,0,219374749,cycleway,False,13.375,"LINESTRING (-6.8201951 34.0252644, -6.8200959 34.0253522)",yes,,,,,,
2285348852,6956221425,0,219374749,cycleway,False,12.604,"LINESTRING (-6.8201951 34.0252644, -6.8203037 34.0251955)",yes,,,,,,
2285348855,2285348867,0,219374745,cycleway,False,36.94,"LINESTRING (-6.8193893 34.0262794, -6.8194173 34.025948)",,,,,,,
2285348855,2285348863,0,219374750,cycleway,False,33.919,"LINESTRING (-6.8193893 34.0262794, -6.8193636 34.0265837)",yes,,,,,,
2285348856,2285348851,0,219374745,cycleway,False,33.74,"LINESTRING (-6.8196506 34.0253813, -6.8194977 34.025657)",,,,,,,
2285348856,2285348860,0,219374745,cycleway,False,29.317,"LINESTRING (-6.8196506 34.0253813, -6.8198035 34.0251501)",,,,,,,
2285348859,2285348861,0,219374745,cycleway,False,27.637,"LINESTRING (-6.820356 34.024812, -6.8200878 34.0249232)",,,,,,,
2285348859,1884784811,0,219374745,cycleway,False,4.769,"LINESTRING (-6.820356 34.024812, -6.8204042 34.0248276)",,,,,,,
2285348860,2285348856,0,219374745,cycleway,False,29.317,"LINESTRING (-6.8198035 34.0251501, -6.8196506 34.0253813)",,,,,,,
2285348860,2285348846,0,219374745,cycleway,False,13.323,"LINESTRING (-6.8198035 34.0251501, -6.8198974 34.025059)",,,,,,,
2285348861,2285348846,0,219374745,cycleway,False,23.15,"LINESTRING (-6.8200878 34.0249232, -6.8198974 34.025059)",,,,,,,
2285348861,2285348859,0,219374745,cycleway,False,27.637,"LINESTRING (-6.8200878 34.0249232, -6.820356 34.024812)",,,,,,,
2285348862,6956221415,0,219374749,cycleway,False,11.404,"LINESTRING (-6.8200959 34.0253522, -6.8200256 34.0254366)",yes,,,,,,
2285348862,2285348852,0,219374749,cycleway,False,13.375,"LINESTRING (-6.8200959 34.0253522, -6.8201951 34.0252644)",yes,,,,,,
2285348863,2285348855,0,219374750,cycleway,False,33.919,"LINESTRING (-6.8193636 34.0265837, -6.8193893 34.0262794)",yes,,,,,,
2285348864,2285348883,0,219374749,cycleway,False,18.872,"LINESTRING (-6.8197539 34.0260236, -6.8197338 34.0261925)",yes,,,,,,
2285348864,6956221424,0,219374749,cycleway,False,17.969,"LINESTRING (-6.8197539 34.0260236, -6.8197954 34.0258657)",yes,,,,,,
2285348866,6956221423,0,219374749,cycleway,False,11.186,"LINESTRING (-6.8199624 34.0255196, -6.8199094 34.0256101)",yes,,,,,,
2285348866,6956221415,0,219374749,cycleway,False,10.913,"LINESTRING (-6.8199624 34.0255196, -6.8200256 34.0254366)",yes,,,,,,
2285348867,2285348855,0,219374745,cycleway,False,36.94,"LINESTRING (-6.8194173 34.025948, -6.8193893 34.0262794)",,,,,,,
2285348867,2285348851,0,219374745,cycleway,False,33.195,"LINESTRING (-6.8194173 34.025948, -6.8194977 34.025657)",,,,,,,
2285348874,6956221424,0,219374749,cycleway,False,18.372,"LINESTRING (-6.8198545 34.0257079, -6.8197954 34.0258657)",yes,,,,,,
2285348874,6956221423,0,219374749,cycleway,False,11.994,"LINESTRING (-6.8198545 34.0257079, -6.8199094 34.0256101)",yes,,,,,,
2285348878,2285348879,0,219374749,cycleway,False,22.288,"LINESTRING (-6.8214624 34.0251016, -6.8212251 34.0250629)",yes,,,,,,
2285348878,1392032574,0,743137820,cycleway,False,22.407,"LINESTRING (-6.8214624 34.0251016, -6.8217007 34.0251416)",,,,,,,
2285348879,2285348887,0,219374749,cycleway,False,20.509,"LINESTRING (-6.8212251 34.0250629, -6.8210038 34.0250434)",yes,,,,,,
2285348879,2285348878,0,219374749,cycleway,False,22.288,"LINESTRING (-6.8212251 34.0250629, -6.8214624 34.0251016)",yes,,,,,,
2285348880,2285348850,0,219374749,cycleway,False,21.825,"LINESTRING (-6.8208093 34.025041, -6.8205787 34.0250857)",yes,,,,,,
2285348880,2285348887,0,219374749,cycleway,False,17.927,"LINESTRING (-6.8208093 34.025041, -6.8210038 34.0250434)",yes,,,,,,
2285348881,6956221425,0,219374749,cycleway,False,14.579,"LINESTRING (-6.8204391 34.0251277, -6.8203037 34.0251955)",yes,,,,,,
2285348881,2285348850,0,219374749,cycleway,False,13.687,"LINESTRING (-6.8204391 34.0251277, -6.8205787 34.0250857)",yes,,,,,,
2285348883,2285348864,0,219374749,cycleway,False,18.872,"LINESTRING (-6.8197338 34.0261925, -6.8197539 34.0260236)",yes,,,,,,
2285348887,2285348880,0,219374749,cycleway,False,17.927,"LINESTRING (-6.8210038 34.0250434, -6.8208093 34.025041)",yes,,,,,,
2285348887,2285348879,0,219374749,cycleway,False,20.509,"LINESTRING (-6.8210038 34.0250434, -6.8212251 34.0250629)",yes,,,,,,
4501113087,4501113088,0,453370652,cycleway,False,12.054,"LINESTRING (-6.8386392 34.012703, -6.8387657 34.0126755)",,,,,,,
4501113088,4501113289,0,453370652,cycleway,False,12.926,"LINESTRING (-6.8387657 34.0126755, -6.8388946 34.0126297)",,,,,,,
4501113088,4501113087,0,453370652,cycleway,False,12.054,"LINESTRING (-6.8387657 34.0126755, -6.8386392 34.012703)",,,,,,,
4501113289,4501113290,0,453370652,cycleway,False,163.488,"LINESTRING (-6.8388946 34.0126297, -6.8405853 34.0121851)",,,,,,,
4501113289,4501113088,0,453370652,cycleway,False,12.926,"LINESTRING (-6.8388946 34.0126297, -6.8387657 34.0126755)",,,,,,,
4501113290,6034751504,0,453370652,cycleway,False,10.621,"LINESTRING (-6.8405853 34.0121851, -6.8406901 34.0121454)",,,,,,,
4501113290,4501113289,0,453370652,cycleway,False,163.488,"LINESTRING (-6.8405853 34.0121851, -6.8388946 34.0126297)",,,,,,,
4501113291,4501113292,0,453370652,cycleway,False,83.05,"LINESTRING (-6.8408289 34.0121173, -6.8416865 34.0118882)",,,,,,,
4501113291,6034751504,0,453370652,cycleway,False,13.169,"LINESTRING (-6.8408289 34.0121173, -6.8406901 34.0121454)",,,,,,,
4501113292,6034751516,0,453370652,cycleway,False,14.42,"LINESTRING (-6.8416865 34.0118882, -6.8418311 34.0118387)",,,,,,,
4501113292,4501113291,0,453370652,cycleway,False,83.05,"LINESTRING (-6.8416865 34.0118882, -6.8408289 34.0121173)",,,,,,,
4501113293,4501113294,0,453370652,cycleway,False,44.944,"LINESTRING (-6.8419629 34.0118254, -6.8424337 34.0117202)",,,,,,,
4501113293,6034751516,0,453370652,cycleway,False,12.238,"LINESTRING (-6.8419629 34.0118254, -6.8418311 34.0118387)",,,,,,,
4501113294,6034751515,0,453370652,cycleway,False,16.989,"LINESTRING (-6.8424337 34.0117202, -6.8426101 34.0116759)",,,,,,,
4501113294,4501113293,0,453370652,cycleway,False,44.944,"LINESTRING (-6.8424337 34.0117202, -6.8419629 34.0118254)",,,,,,,
4501113295,4501113296,0,453370652,cycleway,False,63.96,"LINESTRING (-6.8428922 34.0116049, -6.8435533 34.0114301)",,,,,,,
4501113295,6034751515,0,453370652,cycleway,False,27.174,"LINESTRING (-6.8428922 34.0116049, -6.8426101 34.0116759)",,,,,,,
4501113296,4501113297,0,453370652,cycleway,False,36.646,"LINESTRING (-6.8435533 34.0114301, -6.843934 34.0113351)",,,,,,,
4501113296,4501113295,0,453370652,cycleway,False,63.96,"LINESTRING (-6.8435533 34.0114301, -6.8428922 34.0116049)",,,,,,,
4501113297,6034751808,0,453370652,cycleway,False,28.653,"LINESTRING (-6.843934 34.0113351, -6.844226 34.0112467)",,,,,,,
4501113297,4501113296,0,453370652,cycleway,False,36.646,"LINESTRING (-6.843934 34.0113351, -6.8435533 34.0114301)",,,,,,,
4501113298,4501113299,0,453370652,cycleway,False,102.201,"LINESTRING (-6.8444314 34.0111943, -6.8454855 34.0109092)",,,,,,,
4501113298,6034751808,0,453370652,cycleway,False,19.809,"LINESTRING (-6.8444314 34.0111943, -6.844226 34.0112467)",,,,,,,
4501113299,6034751768,0,453370652,cycleway,False,8.366,"LINESTRING (-6.8454855 34.0109092, -6.8455731 34.0108895)",,,,,,,
4501113299,4501113298,0,453370652,cycleway,False,102.201,"LINESTRING (-6.8454855 34.0109092, -6.8444314 34.0111943)",,,,,,,
4501113300,6034751802,0,453370652,cycleway,False,57.344,"LINESTRING (-6.8460464 34.0107565, -6.8466376 34.0105959)",,,,,,,
4501113300,6034751768,0,453370652,cycleway,False,46.064,"LINESTRING (-6.8460464 34.0107565, -6.8455731 34.0108895)",,,,,,,
4501113301,6034751803,0,453370652,cycleway,False,99.062,"LINESTRING (-6.8467239 34.0105733, -6.8477465 34.0102992)",,,,,,,
4501113301,6034751802,0,453370652,cycleway,False,8.342,"LINESTRING (-6.8467239 34.0105733, -6.8466376 34.0105959)",,,,,,,
4501113302,4501113303,0,453370652,cycleway,False,165.726,"LINESTRING (-6.8479582 34.0102424, -6.8496792 34.009811)",,,,,,,
4501113302,6034751803,0,453370652,cycleway,False,20.51,"LINESTRING (-6.8479582 34.0102424, -6.8477465 34.0102992)",,,,,,,
4501113303,4501113304,0,453370652,cycleway,False,65.005,"LINESTRING (-6.8496792 34.009811, -6.850353 34.0096384)",,,,,,,
4501113303,4501113302,0,453370652,cycleway,False,165.726,"LINESTRING (-6.8496792 34.009811, -6.8479582 34.0102424)",,,,,,,
4501113304,4501113305,0,453370652,cycleway,False,73.578,"LINESTRING (-6.850353 34.0096384, -6.8511206 34.0094568)",,,,,,,
4501113304,4501113303,0,453370652,cycleway,False,65.005,"LINESTRING (-6.850353 34.0096384, -6.8496792 34.009811)",,,,,,,
4501113305,4501113304,0,453370652,cycleway,False,73.578,"LINESTRING (-6.8511206 34.0094568, -6.850353 34.0096384)",,,,,,,
4501113308,4501113309,0,453370653,cycleway,False,137.672,"LINESTRING (-6.8510138 34.0092918, -6.849584 34.0096498)",,,,,,,
4501113309,4501113310,0,453370653,cycleway,False,47.209,"LINESTRING (-6.849584 34.0096498, -6.8490962 34.0097792)",,,,,,,
4501113309,4501113308,0,453370653,cycleway,False,137.672,"LINESTRING (-6.849584 34.0096498, -6.8510138 34.0092918)",,,,,,,
4501113310,6034751931,0,453370653,cycleway,False,115.48,"LINESTRING (-6.8490962 34.0097792, -6.8478946 34.0100732)",,,,,,,
4501113310,4501113309,0,453370653,cycleway,False,47.209,"LINESTRING (-6.8490962 34.0097792, -6.849584 34.0096498)",,,,,,,
4501113311,4501113312,0,453370653,cycleway,False,121.274,"LINESTRING (-6.847647 34.0101236, -6.8463882 34.0104409)",,,,,,,
4501113311,6034751931,0,453370653,cycleway,False,23.5,"LINESTRING (-6.847647 34.0101236, -6.8478946 34.0100732)",,,,,,,
4501113312,6034751807,0,453370653,cycleway,False,42.132,"LINESTRING (-6.8463882 34.0104409, -6.8459524 34.0105552)",,,,,,,
4501113312,4501113311,0,453370653,cycleway,False,121.274,"LINESTRING (-6.8463882 34.0104409, -6.847647 34.0101236)",,,,,,,
4501113313,6034751932,0,453370653,cycleway,False,54.772,"LINESTRING (-6.8450291 34.0107972, -6.8444615 34.010943)",,,,,,,
4501113313,6034751514,0,453370653,cycleway,False,22.141,"LINESTRING (-6.8450291 34.0107972, -6.8452589 34.0107392)",,,,,,,
4501113314,4501113315,0,453370653,cycleway,False,50.24,"LINESTRING (-6.843496 34.0111909, -6.8429761 34.0113266)",,,,,,,
4501113314,6034751932,0,453370653,cycleway,False,93.164,"LINESTRING (-6.843496 34.0111909, -6.8444615 34.010943)",,,,,,,
4501113315,412111885,0,453370653,cycleway,False,32.411,"LINESTRING (-6.8429761 34.0113266, -6.8426424 34.0114185)",,,,,,,
4501113315,4501113314,0,453370653,cycleway,False,50.24,"LINESTRING (-6.8429761 34.0113266, -6.843496 34.0111909)",,,,,,,
4501113316,6034751769,0,453370653,cycleway,False,35.573,"LINESTRING (-6.8422003 34.0115098, -6.8418297 34.0115991)",,,,,,,
4501113316,412111885,0,453370653,cycleway,False,41.995,"LINESTRING (-6.8422003 34.0115098, -6.8426424 34.0114185)",,,,,,,
4501113317,6034751564,0,453370653,cycleway,False,57.185,"LINESTRING (-6.8413938 34.0117067, -6.8408011 34.0118587)",,,,,,,
4501113317,6034751769,0,453370653,cycleway,False,41.922,"LINESTRING (-6.8413938 34.0117067, -6.8418297 34.0115991)",,,,,,,
4501113318,4501113319,0,453370653,cycleway,False,137.311,"LINESTRING (-6.8404257 34.0119544, -6.8390031 34.0123209)",,,,,,,
4501113318,6034751564,0,453370653,cycleway,False,36.201,"LINESTRING (-6.8404257 34.0119544, -6.8408011 34.0118587)",,,,,,,
4501113319,4501113320,0,453370653,cycleway,False,19.996,"LINESTRING (-6.8390031 34.0123209, -6.8387944 34.01237)",,,,,,,
4501113319,4501113318,0,453370653,cycleway,False,137.311,"LINESTRING (-6.8390031 34.0123209, -6.8404257 34.0119544)",,,,,,,
4501113320,4501113319,0,453370653,cycleway,False,19.996,"LINESTRING (-6.8387944 34.01237, -6.8390031 34.0123209)",,,,,,,
6034751504,4501113291,0,453370652,cycleway,False,13.169,"LINESTRING (-6.8406901 34.0121454, -6.8408289 34.0121173)",,,,,,,
6034751504,4501113290,0,453370652,cycleway,False,10.621,"LINESTRING (-6.8406901 34.0121454, -6.8405853 34.0121851)",,,,,,,
6034751514,4501113313,0,453370653,cycleway,False,22.141,"LINESTRING (-6.8452589 34.0107392, -6.8450291 34.0107972)",,,,,,,
6034751514,6034751807,0,453370653,cycleway,False,67.117,"LINESTRING (-6.8452589 34.0107392, -6.8459524 34.0105552)",,,,,,,
6034751515,4501113295,0,453370652,cycleway,False,27.174,"LINESTRING (-6.8426101 34.0116759, -6.8428922 34.0116049)",,,,,,,
6034751515,4501113294,0,453370652,cycleway,False,16.989,"LINESTRING (-6.8426101 34.0116759, -6.8424337 34.0117202)",,,,,,,
6034751516,4501113293,0,453370652,cycleway,False,12.238,"LINESTRING (-6.8418311 34.0118387, -6.8419629 34.0118254)",,,,,,,
6034751516,4501113292,0,453370652,cycleway,False,14.42,"LINESTRING (-6.8418311 34.0118387, -6.8416865 34.0118882)",,,,,,,
6034751564,4501113318,0,453370653,cycleway,False,36.201,"LINESTRING (-6.8408011 34.0118587, -6.8404257 34.0119544)",,,,,,,
6034751564,4501113317,0,453370653,cycleway,False,57.185,"LINESTRING (-6.8408011 34.0118587, -6.8413938 34.0117067)",,,,,,,
6034751768,4501113300,0,453370652,cycleway,False,46.064,"LINESTRING (-6.8455731 34.0108895, -6.8460464 34.0107565)",,,,,,,
6034751768,4501113299,0,453370652,cycleway,False,8.366,"LINESTRING (-6.8455731 34.0108895, -6.8454855 34.0109092)",,,,,,,
6034751769,4501113317,0,453370653,cycleway,False,41.922,"LINESTRING (-6.8418297 34.0115991, -6.8413938 34.0117067)",,,,,,,
6034751769,4501113316,0,453370653,cycleway,False,35.573,"LINESTRING (-6.8418297 34.0115991, -6.8422003 34.0115098)",,,,,,,
6034751802,4501113301,0,453370652,cycleway,False,8.342,"LINESTRING (-6.8466376 34.0105959, -6.8467239 34.0105733)",,,,,,,
6034751802,4501113300,0,453370652,cycleway,False,57.344,"LINESTRING (-6.8466376 34.0105959, -6.8460464 34.0107565)",,,,,,,
6034751803,4501113302,0,453370652,cycleway,False,20.51,"LINESTRING (-6.8477465 34.0102992, -6.8479582 34.0102424)",,,,,,,
6034751803,4501113301,0,453370652,cycleway,False,99.062,"LINESTRING (-6.8477465 34.0102992, -6.8467239 34.0105733)",,,,,,,
6034751807,6034751514,0,453370653,cycleway,False,67.117,"LINESTRING (-6.8459524 34.0105552, -6.8452589 34.0107392)",,,,,,,
6034751807,4501113312,0,453370653,cycleway,False,42.132,"LINESTRING (-6.8459524 34.0105552, -6.8463882 34.0104409)",,,,,,,
6034751808,4501113298,0,453370652,cycleway,False,19.809,"LINESTRING (-6.844226 34.0112467, -6.8444314 34.0111943)",,,,,,,
6034751808,4501113297,0,453370652,cycleway,False,28.653,"LINESTRING (-6.844226 34.0112467, -6.843934 34.0113351)",,,,,,,
6034751931,4501113311,0,453370653,cycleway,False,23.5,"LINESTRING (-6.8478946 34.0100732, -6.847647 34.0101236)",,,,,,,
6034751931,4501113310,0,453370653,cycleway,False,115.48,"LINESTRING (-6.8478946 34.0100732, -6.8490962 34.0097792)",,,,,,,
6034751932,4501113314,0,453370653,cycleway,False,93.164,"LINESTRING (-6.8444615 34.010943, -6.843496 34.0111909)",,,,,,,
6034751932,4501113313,0,453370653,cycleway,False,54.772,"LINESTRING (-6.8444615 34.010943, -6.8450291 34.0107972)",,,,,,,
6956221415,2285348866,0,219374749,cycleway,False,10.913,"LINESTRING (-6.8200256 34.0254366, -6.8199624 34.0255196)",yes,,,,,,
6956221415,2285348862,0,219374749,cycleway,False,11.404,"LINESTRING (-6.8200256 34.0254366, -6.8200959 34.0253522)",yes,,,,,,
6956221423,2285348874,0,219374749,cycleway,False,11.994,"LINESTRING (-6.8199094 34.0256101, -6.8198545 34.0257079)",yes,,,,,,
6956221423,2285348866,0,219374749,cycleway,False,11.186,"LINESTRING (-6.8199094 34.0256101, -6.8199624 34.0255196)",yes,,,,,,
6956221424,2285348864,0,219374749,cycleway,False,17.969,"LINESTRING (-6.8197954 34.0258657, -6.8197539 34.0260236)",yes,,,,,,
6956221424,2285348874,0,219374749,cycleway,False,18.372,"LINESTRING (-6.8197954 34.0258657, -6.8198545 34.0257079)",yes,,,,,,
6956221425,2285348852,0,219374749,cycleway,False,12.604,"LINESTRING (-6.8203037 34.0251955, -6.8201951 34.0252644)",yes,,,,,,
6956221425,2285348881,0,219374749,cycleway,False,14.579,"LINESTRING (-6.8203037 34.0251955, -6.8204391 34.0251277)",yes,,,,,,
486077563,896412279,0,75923417,path,False,13.81,"LINESTRING (-6.8356526 34.0267532, -6.8355755 34.0266467)",,,,,,,
486077563,6655488731,0,255403565,path,False,28.697,"LINESTRING (-6.8356526 34.0267532, -6.8353793 34.0268769)",,Rue Fredj,,,,,
516664623,516664625,0,41832734,path,False,39.771,"LINESTRING (-6.8349204 34.0259308, -6.8346576 34.0256471)",,,,,,,
516664623,3027349853,0,41832734,path,False,14.673,"LINESTRING (-6.8349204 34.0259308, -6.8350129 34.0260382)",,,,,,,
516664623,516664627,0,41832736,path,False,33.054,"LINESTRING (-6.8349204 34.0259308, -6.8352039 34.0257487)",,,,,,,
516664625,516664623,0,41832734,path,False,39.771,"LINESTRING (-6.8346576 34.0256471, -6.8349204 34.0259308)",,,,,,,
516664627,516664623,0,41832736,path,False,33.054,"LINESTRING (-6.8352039 34.0257487, -6.8349204 34.0259308)",,,,,,,
516664638,3027349853,0,41832734,path,False,18.719,"LINESTRING (-6.8351421 34.0261681, -6.8350129 34.0260382)",,,,,,,
896412276,896412279,0,75923417,path,False,29.713,"LINESTRING (-6.8353939 34.0264259, -6.8355755 34.0266467)",,,,,,,
896412279,486077563,0,75923417,path,False,13.81,"LINESTRING (-6.8355755 34.0266467, -6.8356526 34.0267532)",,,,,,,
896412279,896412276,0,75923417,path,False,29.713,"LINESTRING (-6.8355755 34.0266467, -6.8353939 34.0264259)",,,,,,,
2610951213,6655488731,0,255403565,path,False,36.223,"LINESTRING (-6.8350302 34.0270266, -6.8353793 34.0268769)",,Rue Fredj,,,,,
2610951213,6850964672,0,255405180,living_street,False,2.135,"LINESTRING (-6.8350302 34.0270266, -6.8350092 34.0270347)",,Rue Porte Maoun,20,,,,
2610951213,2610975346,0,255405180,living_street,False,23.078,"LINESTRING (-6.8350302 34.0270266, -6.8351523 34.0272078)",,Rue Porte Maoun,20,,,,
3027349853,516664623,0,41832734,path,False,14.673,"LINESTRING (-6.8350129 34.0260382, -6.8349204 34.0259308)",,,,,,,
3027349853,516664638,0,41832734,path,False,18.719,"LINESTRING (-6.8350129 34.0260382, -6.8351421 34.0261681)",,,,,,,
