u,v,key,osmid,oneway,lanes,name,highway,length,geometry,maxspeed,bridge,access,width,tunnel,area,junction,service
582442946,317732133,0,89875045,False,2,Calle 63B,residential,170.801,"LINESTRING (-74.07424640000001 4.6531981, -74.07479979999999 4.6533051, -74.07498510000001 4.6533379, -74.0757618 4.6534774)",30,,,,,,,
582442946,515898893,0,89875045,False,2,Calle 63B,residential,230.936,"LINESTRING (-74.07424640000001 4.6531981, -74.073312 4.6530389, -74.07287150000001 4.6529542, -74.0721964 4.6528265)",30,,,,,,,
582442948,582442952,0,89874766,True,2,Calle 63D Bis,residential,231.253,"LINESTRING (-74.07389499999999 4.655206, -74.07279010000001 4.654989, -74.0718414 4.6548398)",30,,,,,,,
582442949,582442948,0,89874766,True,2,Calle 63D Bis,residential,58.475,"LINESTRING (-74.0744126 4.655308, -74.07389499999999 4.655206)",30,,,,,,,
582442952,515898893,0,639807658,True,3,Avenida Carrera 24,secondary,227.30200000000002,"LINESTRING (-74.0718414 4.6548398, -74.07189459999999 4.6545539, -74.0720736 4.653543, -74.0721964 4.6528265)",30,,,,,,,
582442964,582305245,0,89875384,False,2,Calle 63F,residential,97.802,"LINESTRING (-74.0753023 4.6561452, -74.0761717 4.656296)",30,,,,,,,
582442964,313414134,0,89875384,False,2,Calle 63F,residential,113.902,"LINESTRING (-74.0753023 4.6561452, -74.0751959 4.6561267, -74.0745587 4.6560161, -74.0742898 4.6559695)",30,,,,,,,
582442966,983036608,0,89875045,False,2,Calle 63B,residential,8.909,"LINESTRING (-74.077927 4.6538313, -74.07784770000001 4.6538182)",30,,,,,,,
582443593,310651039,0,89131727,False,,Carrera 17,residential,112.87,"LINESTRING (-74.04456020000001 4.718154, -74.04404529999999 4.7190298)",30,,,,,,,
582539498,261138202,0,"[637607153, 90634431]",True,4,Calle 19,tertiary,578.462,"LINESTRING (-74.1171725 4.6458786, -74.1170759 4.6458245, -74.1151776 4.6443173, -74.11449349999999 4.6437862, -74.1141303 4.6435042, -74.113146 4.6427248, -74.1131051 4.6426969, -74.113066 4.6426702)",30,,,,,,,
591408711,283342323,0,89874826,False,2,Calle 63D,residential,135.236,"LINESTRING (-74.07176339999999 4.6545233, -74.0711677 4.6544042, -74.0705634 4.6543037)",30,,,,,,,
591428499,339566574,0,91340821,False,2,Carrera 87,residential,299.577,"LINESTRING (-74.10339879999999 4.7016215, -74.10405539999999 4.7007294, -74.10430460000001 4.7003525, -74.10458149999999 4.6999345, -74.104624 4.6998694, -74.1049311 4.699403)",30,,,,,,,
592066940,475137008,0,39636333,False,2,Calle 123,residential,134.79600000000002,"LINESTRING (-74.0310131 4.6989446, -74.030551 4.6988017, -74.0300975 4.6986498, -74.03002309999999 4.6985022, -74.0299835 4.6984235)",30,,,,,,,
592066940,475137001,0,39636333,False,2,Calle 123,residential,164.649,"LINESTRING (-74.0310131 4.6989446, -74.0314537 4.6990947, -74.0319415 4.6992659, -74.0324208 4.6994177)",30,,,,,,,
592066940,475137012,0,89438841,False,2,Carrera 7A,residential,266.906,"LINESTRING (-74.0310131 4.6989446, -74.0306526 4.7000218, -74.0306119 4.7001432, -74.03025100000001 4.7012216)",30,,,,,,,
595138280,319495861,0,584736742,False,2,Transversal 73A,tertiary,230.541,"LINESTRING (-74.0898316 4.7015199, -74.0899074 4.7023685, -74.0899227 4.7025808, -74.0899543 4.7029699, -74.0900104 4.7035855)",30,,,,,,,
595138280,5588875010,0,584736743,True,2,Transversal 73A,tertiary,43.672,"LINESTRING (-74.0898316 4.7015199, -74.0898459 4.7012265, -74.08985970000001 4.7011868, -74.08990609999999 4.7011535)",30,,,,,,,
598147112,1364004115,0,83899222,True,2,Avenida Calle 100,primary,270.999,"LINESTRING (-74.0650176 4.6889515, -74.0649305 4.6889279, -74.0642227 4.6887278, -74.0627284 4.6883061, -74.06266460000001 4.6882881)",30,,,,,,,
598147244,2095074807,0,90710084,True,2,Avenida Calle 100,primary,682.5780000000001,"LINESTRING (-74.0683008 4.6897555, -74.06836180000001 4.6897586, -74.0685636 4.6897687, -74.0688356 4.6897758, -74.0690079 4.6897742, -74.069159 4.6897699, -74.06934099999999 4.6897625, -74.0695783 4.6897461, -74.06982069999999 4.6897235, -74.0700042 4.6896987, -74.0701476 4.6896784, -74.0703851 4.689641, -74.07062550000001 4.689594, -74.07088280000001 4.6895378, -74.07109920000001 4.6894884, -74.07125790000001 4.6894488, -74.07143259999999 4.6893959, -74.0715684 4.6893503, -74.0717203 4.6892994, -74.0719136 4.6892262, -74.0720623 4.6891696, -74.0722172 4.6891069, -74.0724384 4.6890109, -74.0726035 4.6889398, -74.0727945 4.6888485, -74.0730009 4.6887387, -74.07316520000001 4.6886467, -74.0733171 4.6885455, -74.0734618 4.688451, -74.0736636 4.6883105, -74.0739061 4.6881478, -74.0740739 4.6880327)",30,,,,,,,
600238781,600238782,0,47062477,False,2,Carrera 84,residential,99.821,"LINESTRING (-74.1062953 4.6921903, -74.1068361 4.6914724)",30,,,,,,,
600238782,600238781,0,47062477,False,2,Carrera 84,residential,99.821,"LINESTRING (-74.1068361 4.6914724, -74.1062953 4.6921903)",30,,,,,,,
600238782,339686374,0,30714075,False,2,Calle 69A,tertiary,160.744,"LINESTRING (-74.1068361 4.6914724, -74.1064394 4.6911595, -74.106058 4.6908637, -74.10569580000001 4.690579)",30,,,,,,,
600238782,339686372,0,30714075,False,2,Calle 69A,tertiary,49.608,"LINESTRING (-74.1068361 4.6914724, -74.1070199 4.6916121, -74.1071378 4.6917012, -74.10719520000001 4.6917385)",30,,,,,,,
600238821,600238822,0,533429403,False,,Carrera 90,tertiary,90.095,"LINESTRING (-74.1115008 4.6931473, -74.1119302 4.6924593)",30,,,,,,,
600238821,600238828,0,533429403,False,,Carrera 90,tertiary,94.936,"LINESTRING (-74.1115008 4.6931473, -74.1114121 4.6932893, -74.1110647 4.6938821)",30,,,,,,,
600238821,340415859,0,533429413,True,2,Calle 68A,residential,549.577,"LINESTRING (-74.1115008 4.6931473, -74.1119401 4.6934112, -74.1122125 4.6935747, -74.1125959 4.6938049, -74.1129042 4.69399, -74.1136059 4.6944112, -74.114313 4.6948416, -74.1145731 4.6949999, -74.11499739999999 4.6952581, -74.1157403 4.6957114)",30,,,,,,,
600238822,600238821,0,533429403,False,,Carrera 90,tertiary,90.095,"LINESTRING (-74.1119302 4.6924593, -74.1115008 4.6931473)",30,,,,,,,
600238822,340417276,0,530446870,True,2,Calle 68,residential,268.84499999999997,"LINESTRING (-74.1119302 4.6924593, -74.11124719999999 4.6920495, -74.1105379 4.691624, -74.1102075 4.6914257, -74.110026 4.6913168, -74.1098527 4.6912109)",30,,,,,,,
600238822,340415756,0,533429403,False,,Carrera 90,tertiary,89.078,"LINESTRING (-74.1119302 4.6924593, -74.11219060000001 4.6920421, -74.11235480000001 4.6917791)",30,,,,,,,
600238828,340417252,0,530446874,False,2,Calle 69A,residential,90.118,"LINESTRING (-74.1110647 4.6938821, -74.1103658 4.6934678)",30,,,,,,,
600238828,937388507,0,530446874,False,2,Calle 69A,residential,604.653,"LINESTRING (-74.1110647 4.6938821, -74.1114831 4.6941348, -74.1117637 4.6943045, -74.112452 4.6947207, -74.11246130000001 4.6947263, -74.112666 4.6948501, -74.1128829 4.6949806, -74.1131413 4.6951361, -74.11316189999999 4.6951485, -74.11386160000001 4.6955695, -74.11413469999999 4.6957338, -74.1141798 4.6957609, -74.1143558 4.6958669, -74.11456 4.6959905, -74.1152209 4.6963909, -74.1157311 4.6966999)",30,,,,,,,
600238828,5150127534,0,533429403,False,,Carrera 90,tertiary,255.00700000000003,"LINESTRING (-74.1110647 4.6938821, -74.1108423 4.6942617, -74.1105991 4.6946675, -74.1103815 4.6950317, -74.1101278 4.6954564, -74.109965 4.695729, -74.1099091 4.695825, -74.1098916 4.695855)",30,,,,,,,
600238828,600238821,0,533429403,False,,Carrera 90,tertiary,94.936,"LINESTRING (-74.1110647 4.6938821, -74.1114121 4.6932893, -74.1115008 4.6931473)",30,,,,,,,
601244761,5898452388,0,"[814328242, 757076050, 24234815]",True,2,"['Avenida Calle 8', 'Avenida Carrera 72']","['tertiary', 'primary']",1244.1539999999998,"LINESTRING (-74.1381497 4.625796, -74.1381451 4.6258491, -74.1380133 4.627295, -74.1379773 4.6276382, -74.13790640000001 4.6283789, -74.13784920000001 4.6289027, -74.1375644 4.6317737, -74.137536 4.6320641, -74.1374733 4.6326885, -74.1374187 4.633127, -74.1373717 4.6335508, -74.1372916 4.6342362, -74.13720069999999 4.6348708, -74.1371436 4.6351821, -74.137018 4.6358065, -74.1369553 4.6361012, -74.13687659999999 4.6364294, -74.136877 4.6365536, -74.13689340000001 4.6366327, -74.13691970000001 4.6366932, -74.13694839999999 4.6367308, -74.13702309999999 4.6367736, -74.1370881 4.6367947)",30,,,,,,,
601244761,292781369,0,90692853,True,2,Calle 3,tertiary,158.381,"LINESTRING (-74.1381497 4.625796, -74.1380594 4.6257911, -74.1380058 4.6257878, -74.1375328 4.6257582, -74.13750539999999 4.6257565, -74.1367262 4.6256749)",30,,,,,,,
606742012,331947724,0,89131973,False,2,Carrera 10,residential,166.394,"LINESTRING (-74.0347264 4.7142669, -74.034559 4.714737, -74.0342241 4.7156771)",30,,,,,,,
610263071,610264030,0,117826101,False,2,Calle 41 Sur,residential,73.146,"LINESTRING (-74.0945167 4.5505575, -74.0951458 4.5507561)",30,,,,,,,
610263071,1326499705,0,117826101,False,2,Calle 41 Sur,residential,111.118,"LINESTRING (-74.0945167 4.5505575, -74.0935726 4.5502215)",30,,,,,,,
610263071,3475124522,0,474654027,False,2,Carrera 3A Este,residential,97.842,"LINESTRING (-74.0945167 4.5505575, -74.09464850000001 4.5501413, -74.0947824 4.5497184)",30,,,,,,,
610263071,1877123307,0,474654027,False,2,Carrera 3A Este,residential,189.351,"LINESTRING (-74.0945167 4.5505575, -74.0943821 4.550981, -74.09425 4.5514011, -74.0941073 4.5518504, -74.0940025 4.5521814)",30,,,,,,,
610264030,610263071,0,117826101,False,2,Calle 41 Sur,residential,73.146,"LINESTRING (-74.0951458 4.5507561, -74.0945167 4.5505575)",30,,,,,,,
610264030,315164201,0,201309149,False,2,Carrera 3 Este,residential,154.19899999999998,"LINESTRING (-74.0951458 4.5507561, -74.0950337 4.5511973, -74.09492760000001 4.5516389, -74.0947944 4.5520976)",30,,,,,,,
610264030,2112671160,0,201309149,False,2,Carrera 3 Este,residential,100.724,"LINESTRING (-74.0951458 4.5507561, -74.0952714 4.5503138, -74.09536989999999 4.5499759, -74.09540079999999 4.5498868)",30,,,,,,,
610265488,1872913898,0,176801631,False,2,Carrera 1F,residential,82.159,"LINESTRING (-74.0995568 4.5528249, -74.0990256 4.5533402)",30,,,,,,,
610265488,314500675,0,176801631,False,2,Carrera 1F,residential,121.59,"LINESTRING (-74.0995568 4.5528249, -74.1003592 4.5520793)",30,,,,,,,
610265488,314500695,0,246653822,False,2,Diagonal 41 Sur,residential,46.719,"LINESTRING (-74.0995568 4.5528249, -74.0998469 4.5531297)",30,,,,,,,
610281255,1038740325,0,24439649,True,2,Carrera 21,residential,125.47999999999999,"LINESTRING (-74.1084231 4.5820767, -74.1086418 4.5819398, -74.1093886 4.5814875)",30,,,,,,,
610281255,310971828,0,523819986,True,2,Calle 27 Sur,secondary,284.29200000000003,"LINESTRING (-74.1084231 4.5820767, -74.1085203 4.58226, -74.1086098 4.5824227, -74.1088903 4.5829328, -74.1091495 4.583404, -74.10942489999999 4.5839047, -74.10965330000001 4.5843201)",30,,,,,,,
612924518,1379559359,0,"[89110825, 585254309, 585254310]",True,2,Carrera 13,residential,836.7379999999998,"LINESTRING (-74.0390579 4.722781, -74.03987480000001 4.7207779, -74.0402187 4.7199186, -74.0403293 4.7196735, -74.04046219999999 4.7193901, -74.04052280000001 4.7192565, -74.0405688 4.7191678, -74.0406926 4.7187872, -74.0407068 4.7187518, -74.0408813 4.7182559, -74.04100529999999 4.7178589, -74.0411452 4.7174935, -74.041365 4.7170038, -74.0415746 4.7164925, -74.0417994 4.7159595, -74.0418136 4.7159206, -74.041849 4.7158301, -74.04186060000001 4.7157987)",30,yes,,,,,,
612924518,1033743266,0,89110987,False,2,Calle 142,secondary,278.767,"LINESTRING (-74.0390579 4.722781, -74.0379409 4.7222863, -74.03761660000001 4.7221451, -74.0367595 4.7217621)",30,,,,,,,
618492097,265297408,0,89595225,True,3,Avenida Calle 13,primary,350.58599999999996,"LINESTRING (-74.0935277 4.6155973, -74.0934424 4.6155219, -74.0929495 4.6150853, -74.09277229999999 4.6149273, -74.0920465 4.6142592, -74.09172890000001 4.61397, -74.0916003 4.6138529, -74.0911802 4.6134843)",30,,,,,,,
623582082,5764822076,0,24249736,False,2,Carrera 57,unclassified,7.663,"LINESTRING (-74.09723339999999 4.6446411, -74.0971752 4.6446783)",30,,,,,,,
634172952,634172953,0,90073594,False,2,Carrera 69C,residential,199.58499999999998,"LINESTRING (-74.1294485 4.6287763, -74.129564 4.6275533, -74.12961730000001 4.6269893)",30,,,,,,,
634172953,1043983941,0,90073577,True,2,Calle 5,tertiary,276.95,"LINESTRING (-74.12961730000001 4.6269893, -74.13059269999999 4.6270916, -74.1310811 4.6271428, -74.13157219999999 4.6271943, -74.13210239999999 4.6272499)",30,,,,,,,
634172953,634172952,0,90073594,False,2,Carrera 69C,residential,199.58499999999998,"LINESTRING (-74.12961730000001 4.6269893, -74.129564 4.6275533, -74.1294485 4.6287763)",30,,,,,,,
634173089,1008249425,0,524463941,True,2,Avenida Calle 3,secondary,8.573,"LINESTRING (-74.124426 4.6243015, -74.1243662 4.6242526)",30,,,,,,,
634173089,634173205,0,524463945,True,2,Avenida Carrera 68,primary,388.774,"LINESTRING (-74.124426 4.6243015, -74.1244907 4.6241414, -74.12454769999999 4.6239785, -74.1246716 4.6236021, -74.1248161 4.6231724, -74.12495029999999 4.6227784, -74.1250977 4.6222482, -74.1252365 4.6218036, -74.1254658 4.6210295, -74.1254813 4.6209686)",30,,,,,,,
634173513,1194194999,0,90072563,False,2,Calle 1,residential,25.592,"LINESTRING (-74.13282479999999 4.6222736, -74.1325951 4.6222501)",30,,,,,,,
634173513,1194231078,0,90072563,False,2,Calle 1,residential,102.629,"LINESTRING (-74.13282479999999 4.6222736, -74.1337453 4.6223738)",30,,,,,,,
634173513,293041758,0,90625923,True,2,Carrera 70B,tertiary,251.583,"LINESTRING (-74.13282479999999 4.6222736, -74.13284400000001 4.6220672, -74.1329396 4.6211777, -74.1330688 4.6200242)",30,,,,,,,
634193367,1792088981,0,563908226,True,2,Calle 19,service,98.829,"LINESTRING (-74.1295597 4.6556171, -74.1301823 4.6562534)",30,,,,,,,
634193367,634193620,0,707849520,True,2,Carrera 78,residential,179.93400000000003,"LINESTRING (-74.1295597 4.6556171, -74.1294681 4.655703, -74.1288756 4.6562635, -74.1288158 4.65632, -74.12849850000001 4.6566263, -74.1283859 4.656735)",30,,,,,,,
634193377,634193367,0,563908226,True,2,Calle 19,service,391.413,"LINESTRING (-74.1271199 4.6530721, -74.1287895 4.6548258, -74.1295597 4.6556171)",30,,,,,,,
634193479,634193620,0,144683952,True,3,,residential,51.894,"LINESTRING (-74.1284442 4.6571631, -74.12848200000001 4.6570777, -74.1284952 4.6569853, -74.1284826 4.6568928, -74.1284452 4.6568072, -74.1283859 4.656735)",30,,,,,,roundabout,
634193497,634193479,0,144683952,True,3,,residential,18.46,"LINESTRING (-74.1283257 4.657278, -74.12839200000001 4.6572278, -74.1284442 4.6571631)",30,,,,,,roundabout,
634193497,7107638649,0,814343623,True,2,Calle 19A,residential,146.478,"LINESTRING (-74.1283257 4.657278, -74.12871819999999 4.6576697, -74.1291872 4.6581632, -74.12921710000001 4.6582417)",30,,,,,,,
634193584,634193588,0,527097360,True,2,Calle 19,service,91.483,"LINESTRING (-74.1303049 4.6560461, -74.13028660000001 4.6560118, -74.1302317 4.6559559, -74.130064 4.6557825, -74.1297402 4.655448)",30,,,,,,,
634193588,6191159022,0,707849520,True,2,Carrera 78,residential,11.018,"LINESTRING (-74.1297402 4.655448, -74.12966780000001 4.6555159)",30,,,,,,,
634193588,5793228625,0,527097360,True,2,Calle 19,service,384.533,"LINESTRING (-74.1297402 4.655448, -74.12898319999999 4.6546401, -74.12735859999999 4.6529332)",30,,,,,,,
634193620,634193497,0,144683952,True,3,,residential,166.208,"LINESTRING (-74.1283859 4.656735, -74.1283025 4.6566784, -74.1282063 4.6566486, -74.1281054 4.6566481, -74.1280088 4.6566771, -74.127925 4.6567329, -74.1278657 4.6568035, -74.1278276 4.6568874, -74.12781339999999 4.6569784, -74.1278243 4.6570699, -74.1278595 4.657155, -74.1279163 4.6572277, -74.1280067 4.6572906, -74.1281125 4.6573216, -74.12822269999999 4.6573172, -74.1283257 4.657278)",30,,,,,,roundabout,
634211908,1802312715,0,91081130,False,2,Calle 6D,tertiary,61.695,"LINESTRING (-74.1595957 4.6532596, -74.1593057 4.652786)",30,,,,,,,
634211908,5889193290,0,643560232,False,,Carrera 94,residential,14.274,"LINESTRING (-74.1595957 4.6532596, -74.1595063 4.653352)",30,,,,,,,
634211908,2397956035,0,623590077,False,,Carrera 94,tertiary,123.56,"LINESTRING (-74.1595957 4.6532596, -74.1598659 4.6529926, -74.16038 4.6524699)",30,,,,,,,
634211921,5906727482,0,"[543361017, 625599218]",False,,"['Carrera 90', 'Calle 7']",residential,410.988,"LINESTRING (-74.15753290000001 4.6529573, -74.15710850000001 4.6523776, -74.15666950000001 4.6517778, -74.1564849 4.6515254, -74.1563428 4.6513046, -74.1563247 4.6512648, -74.1563039 4.651145, -74.1563318 4.6509403, -74.1563467 4.650849, -74.1563826 4.6507351, -74.15648179999999 4.6506071, -74.15679900000001 4.6503334, -74.15717789999999 4.6500092)",30,,,,,,,
639616556,639616559,0,50342788,False,,Calle 8A,residential,65.73,"LINESTRING (-74.15664080000001 4.6554516, -74.1570557 4.655874)",30,,,,,,,
639616559,639616556,0,50342788,False,,Calle 8A,residential,65.73,"LINESTRING (-74.1570557 4.655874, -74.15664080000001 4.6554516)",30,,,,,,,
662221722,330440025,0,90894059,False,2,Calle 78,residential,93.055,"LINESTRING (-74.0845733 4.6867227, -74.0850958 4.6873778)",30,,,,,,,
662221722,842047786,0,90399897,True,2,Carrera 69H,tertiary,270.596,"LINESTRING (-74.0845733 4.6867227, -74.0840747 4.6871257, -74.0836542 4.6874682, -74.0832484 4.6877986, -74.0827414 4.6882, -74.0826747 4.6882528)",30,,,,,,,
662221722,330440028,0,90894059,False,2,Calle 78,residential,184.598,"LINESTRING (-74.0845733 4.6867227, -74.0840456 4.6860784, -74.08353719999999 4.685423)",30,,,,,,,
662221728,330440001,0,90893780,True,2,Carrera 68H,tertiary,130.137,"LINESTRING (-74.08485450000001 4.6833092, -74.08393770000001 4.6840405)",30,,,,,,,
662221728,330439652,0,90894144,True,2,Calle 75,tertiary,144.186,"LINESTRING (-74.08485450000001 4.6833092, -74.08432910000001 4.6826612, -74.0840357 4.6823015)",30,,,,,,,
666658054,333102770,0,89876809,False,2,Calle 4,residential,114.105,"LINESTRING (-74.1197547 4.6230393, -74.1189354 4.6224179)",30,,,,,,,
666658054,333102973,0,89876844,True,3,Carrera 60,tertiary,161.829,"LINESTRING (-74.1197547 4.6230393, -74.1191772 4.6237294, -74.1188313 4.6241665)",30,,,,,,,
666811757,308752677,0,90069630,False,2,Calle 8 Sur,tertiary,23.282,"LINESTRING (-74.1330737 4.6177935, -74.1332834 4.6177812)",30,,,,,,,
666811757,666811762,0,52443656,True,2,Carrera 70B,tertiary,253.236,"LINESTRING (-74.1330737 4.6177935, -74.13313239999999 4.617832, -74.1331646 4.6178694, -74.13317929999999 4.6179095, -74.13318200000001 4.617955, -74.132976 4.6200146)",30,,,,,,,
666811757,344616676,0,90069630,False,2,Calle 8 Sur,tertiary,194.13,"LINESTRING (-74.1330737 4.6177935, -74.13201189999999 4.6178559, -74.13132520000001 4.6178963)",30,,,,,,,
666811762,293041758,0,90069620,False,2,Calle 3 Sur,tertiary,10.341,"LINESTRING (-74.132976 4.6200146, -74.1330688 4.6200242)",30,,,,,,,
666811762,1194194999,0,52443656,True,2,Carrera 70B,tertiary,255.81799999999996,"LINESTRING (-74.132976 4.6200146, -74.13285070000001 4.6211677, -74.13278800000001 4.6217453, -74.1327716 4.6218008, -74.13273940000001 4.6218503, -74.1326979 4.6218877, -74.132667 4.6219211, -74.13264289999999 4.6219545, -74.13262279999999 4.6220114, -74.1325951 4.6222501)",30,,,,,,,
666839550,683213871,0,90058604,False,2,Carrera 41A,residential,26.091,"LINESTRING (-74.1259416 4.5942595, -74.12588599999999 4.5944875)",30,,,,,,,
666842868,1855613247,0,661622980,False,2,Carrera 50A,residential,48.064,"LINESTRING (-74.12535200000001 4.5984128, -74.12507479999999 4.5987452)",30,,,,,,,
666856561,332015278,0,91499543,False,2,Calle 17A Bis Sur,residential,104.251,"LINESTRING (-74.1114917 4.5971197, -74.11153760000001 4.5972073, -74.11163929999999 4.5974015, -74.11220899999999 4.5976495)",30,,,,,,,
666856763,332384112,0,"[661082402, 90058571, 661082405]",False,2,Transversal 35 Bis,residential,26.488999999999997,"LINESTRING (-74.1168893 4.5958653, -74.1169453 4.5958481, -74.1170539 4.5958148, -74.11711769999999 4.5957952)",30,yes,,,,,,
666856763,332015629,0,90058571,False,2,Transversal 35 Bis,residential,172.988,"LINESTRING (-74.1168893 4.5958653, -74.1164058 4.5960174, -74.1153941 4.5963111)",30,,,,,,,
666856763,332015569,0,91499468,True,2,Calle 29A Sur,tertiary,187.63,"LINESTRING (-74.1168893 4.5958653, -74.1170743 4.5967277, -74.1171097 4.5968262, -74.11714619999999 4.59689, -74.1172621 4.5970276, -74.11759429999999 4.597329)",30,,,,,,,
668104546,5627294300,0,24294377,False,2,,service,270.818,"LINESTRING (-74.0853924 4.6353457, -74.0852636 4.635142, -74.0851888 4.6350158, -74.08495360000001 4.6347077, -74.08489539999999 4.6346469, -74.0848381 4.6345767, -74.0847285 4.6344594, -74.0846578 4.6343845, -74.08457370000001 4.634315, -74.08439679999999 4.6341832, -74.0842174 4.6340592, -74.0841886 4.6340422, -74.08412680000001 4.6340027, -74.0840269 4.6339516, -74.083935 4.6339111, -74.08359950000001 4.633783)",30,,,,,,,
673391995,336162264,0,30456327,False,2,Calle 72B,tertiary,47.275,"LINESTRING (-74.0938336 4.6875616, -74.0935309 4.687345, -74.0935068 4.6872969)",30,,,,,,,
673391995,336162263,0,30456327,False,2,Calle 72B,tertiary,71.144,"LINESTRING (-74.0938336 4.6875616, -74.0939054 4.6876138, -74.0943193 4.6878989, -74.0943604 4.6879272)",30,,,,,,,
673391995,5750344238,0,53205050,False,2,Carrera 71D,residential,97.807,"LINESTRING (-74.0938336 4.6875616, -74.0941006 4.6871609, -74.0943668 4.6869019, -74.0943868 4.6868825)",30,,,,,,,
678455710,312655767,0,439831819,False,2,Calle 67,tertiary,137.625,"LINESTRING (-74.0637411 4.6542687, -74.0640504 4.6544604, -74.0647819 4.6549436)",30,,,,,,,
683213871,666839550,0,90058604,False,2,Carrera 41A,residential,26.091,"LINESTRING (-74.12588599999999 4.5944875, -74.1259416 4.5942595)",30,,,,,,,
683213871,314154818,0,90058604,False,2,Carrera 41A,residential,103.391,"LINESTRING (-74.12588599999999 4.5944875, -74.12568419999999 4.5953953)",30,,,,,,,
683213871,683213869,0,54166448,True,2,Transversal 39,residential,67.15299999999999,"LINESTRING (-74.12588599999999 4.5944875, -74.1253523 4.5943722, -74.125322 4.5943548, -74.12530769999999 4.5943346)",30,,,,,,,
700639238,308755169,0,"[28108155, 28108271]",False,2,"['Carrera 47', 'Calle 137A']",residential,132.29899999999998,"LINESTRING (-74.05368350000001 4.7229341, -74.0534814 4.7234934, -74.05343499999999 4.72353, -74.05338450000001 4.7235285, -74.0529248 4.7233663)",30,,,,,,,
700639238,312475504,0,90044899,True,2,Calle 137,residential,188.16,"LINESTRING (-74.05368350000001 4.7229341, -74.0544776 4.7232192, -74.0552809 4.7235077)",30,,,,,,,
700639259,700639238,0,90044899,True,2,Calle 137,residential,93.796,"LINESTRING (-74.0528872 4.7226482, -74.05368350000001 4.7229341)",30,,,,,,,
700639259,1043615800,0,"[90037841, 90037958]",True,,Carrera 46,residential,144.978,"LINESTRING (-74.0528872 4.7226482, -74.0531045 4.7220385, -74.05331409999999 4.7214158)",30,,,,,,,
700639260,700639259,0,90044899,True,2,Calle 137,residential,93.235,"LINESTRING (-74.0520957 4.7223639, -74.0528872 4.7226482)",30,,,,,,,
700639613,308756070,0,90038021,True,2,Carrera 47,residential,71.448,"LINESTRING (-74.0541156 4.7217031, -74.0539053 4.7223105)",30,,,,,,,
700639613,308756061,0,"[55762856, 90037538]",True,2,"['Calle 135', 'Carrera 49']",residential,163.993,"LINESTRING (-74.0541156 4.7217031, -74.0549182 4.7219908, -74.0550028 4.7217223, -74.0550319 4.7216129, -74.05506889999999 4.7213857)",30,,,,,,,
700641294,308756061,0,90037909,True,,Calle 134D,residential,93.518,"LINESTRING (-74.0558673 4.7216581, -74.05506889999999 4.7213857)",30,,,,,,,
700641294,312475504,0,90037668,True,2,Carrera 50,residential,216.183,"LINESTRING (-74.0558673 4.7216581, -74.0558451 4.7218281, -74.05581720000001 4.7219632, -74.0557883 4.7220762, -74.05572100000001 4.7222705, -74.05550270000001 4.7228887, -74.0552809 4.7235077)",30,,,,,,,
715767266,715767309,0,"[639178036, 639408247]",True,2,Avenida Calle 170,primary,34.984,"LINESTRING (-74.0659363 4.7604314, -74.0657673 4.7602811, -74.06570050000001 4.7602222)",30,,,,,,,
715902648,1817739178,0,177258430,False,2,Diagonal 39 Sur,tertiary,40.961,"LINESTRING (-74.09732769999999 4.5517457, -74.09696289999999 4.5518045)",30,,,,,,,
718921288,718904113,0,30041182,False,2,Calle 167,tertiary,36.837,"LINESTRING (-74.06516329999999 4.750802, -74.0649344 4.7507534, -74.0648381 4.7507333)",30,,,,,,,
726229060,726229067,0,58607240,False,2,Carrera 70B Bis,residential,66.703,"LINESTRING (-74.07328990000001 4.706648, -74.0732991 4.7060482)",30,,,,,,,
726229067,726229060,0,58607240,False,2,Carrera 70B Bis,residential,66.703,"LINESTRING (-74.0732991 4.7060482, -74.07328990000001 4.706648)",30,,,,,,,
726229067,316230431,0,28762060,False,2,Calle 120,residential,236.787,"LINESTRING (-74.0732991 4.7060482, -74.07194800000001 4.7060282, -74.0717989 4.7060258, -74.0712212 4.7060219, -74.07116259999999 4.7060215)",30,,,,,,,
726229067,474827899,0,28762060,False,2,Calle 120,residential,238.37199999999999,"LINESTRING (-74.0732991 4.7060482, -74.07355010000001 4.7060514, -74.07413699999999 4.7060591, -74.075123 4.706072, -74.0754499 4.7060762)",30,,,,,,,
730533724,267197358,0,89527301,True,2,Avenida Carrera 11,secondary,164.253,"LINESTRING (-74.0470254 4.6756581, -74.0474968 4.6747348, -74.0476958 4.6743407)",30,,,,,,,
733928319,1906949457,0,"[530662625, 59179557]",False,2,Transversal 79B,residential,123.542,"LINESTRING (-74.0949789 4.7033679, -74.0949815 4.7029786, -74.09500920000001 4.7022574)",30,,,,,,,
733936969,733936970,0,59180468,False,1,Conjunto Residencial Belén del Norte,residential,85.50500000000001,"LINESTRING (-74.09105510000001 4.7017329, -74.09108740000001 4.7024177, -74.0910887 4.7025011)",30,,private,,,,,
733936970,733936969,0,59180468,False,1,Conjunto Residencial Belén del Norte,residential,85.50500000000001,"LINESTRING (-74.0910887 4.7025011, -74.09108740000001 4.7024177, -74.09105510000001 4.7017329)",30,,private,,,,,
739821426,739821430,0,59637886,False,2,Calle 35A Sur,residential,96.881,"LINESTRING (-74.1356634 4.6086451, -74.1351062 4.6079738)",30,,,,,,,
