y,x,osmid,geometry
3.0254834,101.5455178,4123778916,POINT (101.5455178 3.0254834)
3.0247736,101.544343,4123778917,POINT (101.544343 3.0247736)
3.0242245,101.5435008,4123778918,POINT (101.5435008 3.0242245)
3.0236352,101.5426076,4123778919,POINT (101.5426076 3.0236352)
3.0235228,101.5424467,4123778920,POINT (101.5424467 3.0235228)
3.0231344,101.5420819,4123778921,POINT (101.5420819 3.0231344)
3.0229147,101.5419397,4123778922,POINT (101.5419397 3.0229147)
3.0223014,101.5414489,4123778923,POINT (101.5414489 3.0223014)
3.0219157,101.5411646,4123778924,POINT (101.5411646 3.0219157)
3.0217148,101.5410466,4123778925,POINT (101.5410466 3.0217148)
3.020472,101.5403492,4123778926,POINT (101.5403492 3.020472)
3.0192881,101.5398503,4123778927,POINT (101.5398503 3.0192881)
3.0177158,101.5390805,4123778928,POINT (101.5390805 3.0177158)
3.0158596,101.5383831,4123778929,POINT (101.5383831 3.0158596)
3.0149395,101.5381162,4123778930,POINT (101.5381162 3.0149395)
3.0607722,101.4805238,4559624893,POINT (101.4805238 3.0607722)
3.0608793,101.4810844,4559624894,POINT (101.4810844 3.0608793)
3.0609061,101.4811675,4559624895,POINT (101.4811675 3.0609061)
3.0622681,101.4869188,4559624918,POINT (101.4869188 3.0622681)
3.073956,101.5516826,4562907170,POINT (101.5516826 3.073956)
3.0737551,101.5511086,4562907171,POINT (101.5511086 3.0737551)
3.0736346,101.5507894,4562907172,POINT (101.5507894 3.0736346)
3.0735382,101.5506151,4562907173,POINT (101.5506151 3.0735382)
3.0733855,101.5503817,4562907174,POINT (101.5503817 3.0733855)
3.0733239,101.550253,4562907175,POINT (101.550253 3.0733239)
3.0732864,101.5501403,4562907176,POINT (101.5501403 3.0732864)
3.0732489,101.549974,4562907177,POINT (101.549974 3.0732489)
3.0731846,101.5496307,4562907178,POINT (101.5496307 3.0731846)
3.0731498,101.5494644,4562907179,POINT (101.5494644 3.0731498)
3.0731177,101.5492981,4562907180,POINT (101.5492981 3.0731177)
3.0730795,101.5490658,4562907181,POINT (101.5490658 3.0730795)
3.07304,101.5487,4562907182,POINT (101.5487 3.07304)
3.0730052,101.5485149,4562907183,POINT (101.5485149 3.0730052)
3.0729275,101.5481957,4562907184,POINT (101.5481957 3.0729275)
3.0726329,101.5474366,4562907185,POINT (101.5474366 3.0726329)
3.0724401,101.5469646,4562907186,POINT (101.5469646 3.0724401)
3.0721079,101.5462296,4562907187,POINT (101.5462296 3.0721079)
3.0717865,101.5455645,4562907188,POINT (101.5455645 3.0717865)
3.0715723,101.5449985,4562907189,POINT (101.5449985 3.0715723)
3.0703858,101.5423404,4562907190,POINT (101.5423404 3.0703858)
3.069992,101.5415036,4562907191,POINT (101.5415036 3.069992)
3.0698287,101.5411925,4562907192,POINT (101.5411925 3.0698287)
3.0697778,101.5411281,4562907193,POINT (101.5411281 3.0697778)
3.0697028,101.5410449,4562907194,POINT (101.5410449 3.0697028)
3.0689743,101.5403905,4562907195,POINT (101.5403905 3.0689743)
3.0689234,101.5403127,4562907196,POINT (101.5403127 3.0689234)
3.0688752,101.5402242,4562907197,POINT (101.5402242 3.0688752)
3.0688377,101.5401142,4562907198,POINT (101.5401142 3.0688377)
3.0687412,101.5397655,4562907199,POINT (101.5397655 3.0687412)
3.0686716,101.5394732,4562907200,POINT (101.5394732 3.0686716)
3.0686448,101.539382,4562907201,POINT (101.539382 3.0686448)
3.0685859,101.5392103,4562907202,POINT (101.5392103 3.0685859)
3.0685082,101.5390091,4562907203,POINT (101.5390091 3.0685082)
3.0684305,101.5388509,4562907204,POINT (101.5388509 3.0684305)
3.0683234,101.5386631,4562907205,POINT (101.5386631 3.0683234)
3.0681815,101.5384244,4562907206,POINT (101.5384244 3.0681815)
3.0681413,101.5383359,4562907207,POINT (101.5383359 3.0681413)
3.0681145,101.5382072,4562907208,POINT (101.5382072 3.0681145)
3.0681038,101.5380489,4562907209,POINT (101.5380489 3.0681038)
3.0680422,101.5375393,4562907210,POINT (101.5375393 3.0680422)
3.0680314,101.537443,4562907211,POINT (101.537443 3.0680314)
3.068077,101.5372566,4562907213,POINT (101.5372566 3.068077)
3.0679749,101.5371562,4562907214,POINT (101.5371562 3.0679749)
3.0677512,101.5364164,4562907215,POINT (101.5364164 3.0677512)
3.0676392,101.5359709,4562907216,POINT (101.5359709 3.0676392)
3.0675306,101.5348571,4562907217,POINT (101.5348571 3.0675306)
3.0674449,101.5339398,4562907218,POINT (101.5339398 3.0674449)
3.0674074,101.5335402,4562907219,POINT (101.5335402 3.0674074)
3.0673673,101.5332504,4562907220,POINT (101.5332504 3.0673673)
3.0667995,101.5330466,4562907221,POINT (101.5330466 3.0667995)
3.0667539,101.5329661,4562907222,POINT (101.5329661 3.0667539)
3.0667084,101.532427,4562907223,POINT (101.532427 3.0667084)
3.0667191,101.5323868,4562907224,POINT (101.5323868 3.0667191)
3.0667566,101.5323546,4562907225,POINT (101.5323546 3.0667566)
3.0671315,101.5322473,4562907226,POINT (101.5322473 3.0671315)
3.0671851,101.5322097,4562907227,POINT (101.5322097 3.0671851)
3.0672547,101.5321266,4562907228,POINT (101.5321266 3.0672547)
3.0672681,101.5320703,4562907229,POINT (101.5320703 3.0672681)
3.0672521,101.5316652,4562907230,POINT (101.5316652 3.0672521)
3.0672039,101.5311422,4562907231,POINT (101.5311422 3.0672039)
3.0672108,101.5304722,4562907232,POINT (101.5304722 3.0672108)
3.0671911,101.5299768,4562907233,POINT (101.5299768 3.0671911)
3.0671017,101.5287577,4562907234,POINT (101.5287577 3.0671017)
3.067026,101.5276375,4562907235,POINT (101.5276375 3.067026)
3.0669708,101.5268212,4562907236,POINT (101.5268212 3.0669708)
3.06692,101.5260702,4562907237,POINT (101.5260702 3.06692)
3.0668503,101.5257188,4562907238,POINT (101.5257188 3.0668503)
3.0666735,101.5252414,4562907239,POINT (101.5252414 3.0666735)
3.0663575,101.524721,4562907240,POINT (101.524721 3.0663575)
3.0657629,101.5236776,4562907241,POINT (101.5236776 3.0657629)
3.0647157,101.5219208,4562907242,POINT (101.5219208 3.0647157)
3.0646005,101.5217572,4562907243,POINT (101.5217572 3.0646005)
3.0644291,101.5215292,4562907244,POINT (101.5215292 3.0644291)
3.064255,101.5213897,4562907245,POINT (101.5213897 3.064255)
3.0641318,101.5212797,4562907246,POINT (101.5212797 3.0641318)
3.064105,101.5212556,4562907247,POINT (101.5212556 3.064105)
3.0640755,101.5211939,4562907248,POINT (101.5211939 3.0640755)
3.0638934,101.5203812,4562907249,POINT (101.5203812 3.0638934)
3.0638934,101.5203061,4562907250,POINT (101.5203061 3.0638934)
3.0640728,101.5200218,4562907251,POINT (101.5200218 3.0640728)
3.0641237,101.5199011,4562907253,POINT (101.5199011 3.0641237)
3.0641612,101.5195497,4562907254,POINT (101.5195497 3.0641612)
3.064196,101.5192413,4562907255,POINT (101.5192413 3.064196)
3.0642389,101.5188309,4562907256,POINT (101.5188309 3.0642389)
3.0643006,101.5184965,4562907257,POINT (101.5184965 3.0643006)
3.0644184,101.5178143,4562907259,POINT (101.5178143 3.0644184)
3.0667479,101.5328181,4562907260,POINT (101.5328181 3.0667479)
3.0668217,101.532808,4562907261,POINT (101.532808 3.0668217)
3.0740225,101.552309,4562907262,POINT (101.552309 3.0740225)
3.074107,101.5531146,4562907263,POINT (101.5531146 3.074107)
3.0743259,101.5537107,4562907264,POINT (101.5537107 3.0743259)
3.074223,101.5552737,4562907265,POINT (101.5552737 3.074223)
3.0764668,101.5605542,4562907266,POINT (101.5605542 3.0764668)
3.0769536,101.5619557,4562907267,POINT (101.5619557 3.0769536)
3.0771379,101.5629774,4562907268,POINT (101.5629774 3.0771379)
3.0774887,101.5641897,4562907269,POINT (101.5641897 3.0774887)
3.0782351,101.5665149,4562907271,POINT (101.5665149 3.0782351)
3.0786359,101.5677725,4562907273,POINT (101.5677725 3.0786359)
3.078959,101.5686332,4562907274,POINT (101.5686332 3.078959)
3.0795967,101.5696188,4562907276,POINT (101.5696188 3.0795967)
3.0801088,101.5702248,4562907277,POINT (101.5702248 3.0801088)
3.0804633,101.5706475,4562907278,POINT (101.5706475 3.0804633)
3.0807543,101.5709747,4562907279,POINT (101.5709747 3.0807543)
3.0808067,101.5710419,4562907280,POINT (101.5710419 3.0808067)
3.0808297,101.5711198,4562907281,POINT (101.5711198 3.0808297)
3.0808225,101.571245,4562907282,POINT (101.571245 3.0808225)
3.0807724,101.5715041,4562907283,POINT (101.5715041 3.0807724)
3.080767,101.5716114,4562907284,POINT (101.5716114 3.080767)
3.0807938,101.5717348,4562907285,POINT (101.5717348 3.0807938)
3.0819723,101.5749132,4562907288,POINT (101.5749132 3.0819723)
3.0819482,101.574417,4562907289,POINT (101.574417 3.0819482)
3.0819348,101.5743446,4562907290,POINT (101.5743446 3.0819348)
3.0819107,101.5742399,4562907291,POINT (101.5742399 3.0819107)
3.0820499,101.5760665,4562907292,POINT (101.5760665 3.0820499)
3.0818276,101.5739422,4562907293,POINT (101.5739422 3.0818276)
3.0820687,101.5763723,4562918050,POINT (101.5763723 3.0820687)
3.0820848,101.5771341,4562918051,POINT (101.5771341 3.0820848)
3.0820767,101.577354,4562918052,POINT (101.577354 3.0820767)
3.0820473,101.5775391,4562918053,POINT (101.5775391 3.0820473)
3.0819455,101.5779655,4562918054,POINT (101.5779655 3.0819455)
3.0819,101.5781399,4562918055,POINT (101.5781399 3.0819)
3.0818732,101.5782847,4562918056,POINT (101.5782847 3.0818732)
3.0818544,101.5784778,4562918057,POINT (101.5784778 3.0818544)
3.0818571,101.578628,4562918058,POINT (101.578628 3.0818571)
3.0820258,101.5800067,4562918059,POINT (101.5800067 3.0820258)
3.0820446,101.5801757,4562918060,POINT (101.5801757 3.0820446)
3.0820607,101.5803286,4562918061,POINT (101.5803286 3.0820607)
3.0821142,101.5807524,4562918062,POINT (101.5807524 3.0821142)
3.0821785,101.5810742,4562918063,POINT (101.5810742 3.0821785)
3.0823124,101.5814605,4562918064,POINT (101.5814605 3.0823124)
3.0824249,101.5817153,4562918065,POINT (101.5817153 3.0824249)
3.0826097,101.5820291,4562918066,POINT (101.5820291 3.0826097)
3.0827168,101.5821847,4562918067,POINT (101.5821847 3.0827168)
3.0821892,101.5781128,4562927796,POINT (101.5781128 3.0821892)
3.0821627,101.5774852,4562927797,POINT (101.5774852 3.0821627)
3.0821279,101.5773082,4562927798,POINT (101.5773082 3.0821279)
3.0644883,101.5173517,4562927799,POINT (101.5173517 3.0644883)
3.0645095,101.5171004,4562927800,POINT (101.5171004 3.0645095)
3.0645448,101.5164669,4562927801,POINT (101.5164669 3.0645448)
3.0645908,101.5159997,4562927802,POINT (101.5159997 3.0645908)
3.0645908,101.5157307,4562927803,POINT (101.5157307 3.0645908)
3.0645024,101.5151821,4562927804,POINT (101.5151821 3.0645024)
3.0639565,101.5128992,4562927805,POINT (101.5128992 3.0639565)
3.0637494,101.5122182,4562927806,POINT (101.5122182 3.0637494)
3.0635211,101.5113987,4562927807,POINT (101.5113987 3.0635211)
3.063368,101.510906,4562927808,POINT (101.510906 3.063368)
3.0848139,101.5897273,4700853023,POINT (101.5897273 3.0848139)
3.0849076,101.5890675,4700853024,POINT (101.5890675 3.0849076)
3.0849344,101.5888368,4700853025,POINT (101.5888368 3.0849344)
3.0850067,101.5880161,4700853026,POINT (101.5880161 3.0850067)
3.0850576,101.5873079,4700853027,POINT (101.5873079 3.0850576)
3.085063,101.5867983,4700853028,POINT (101.5867983 3.085063)
3.0850308,101.5864872,4700853029,POINT (101.5864872 3.0850308)
3.0849719,101.5861975,4700853030,POINT (101.5861975 3.0849719)
3.0848192,101.5857845,4700853031,POINT (101.5857845 3.0848192)
3.0846532,101.5853553,4700853032,POINT (101.5853553 3.0846532)
3.0845032,101.5850817,4700853033,POINT (101.5850817 3.0845032)
3.0843184,101.5847706,4700853034,POINT (101.5847706 3.0843184)
3.083989,101.5842341,4700853035,POINT (101.5842341 3.083989)
3.0835872,101.5835904,4700853036,POINT (101.5835904 3.0835872)
3.0832203,101.582995,4700853037,POINT (101.582995 3.0832203)
3.0829176,101.5825068,4700853038,POINT (101.5825068 3.0829176)
3.0829906,101.5826244,4700853039,POINT (101.5826244 3.0829906)
3.0828748,101.5822976,4700853040,POINT (101.5822976 3.0828748)
3.082781,101.5820347,4700853041,POINT (101.5820347 3.082781)
3.0827132,101.5816792,4700853042,POINT (101.5816792 3.0827132)
3.0390158,101.5569394,4749608102,POINT (101.5569394 3.0390158)
3.0388421,101.556878,4749608103,POINT (101.556878 3.0388421)
3.0389308,101.5568724,4749608104,POINT (101.5568724 3.0389308)
3.0385073,101.556667,4749608105,POINT (101.556667 3.0385073)
3.0384025,101.5565692,4749608106,POINT (101.5565692 3.0384025)
3.0169929,101.5388089,4749608107,POINT (101.5388089 3.0169929)
3.0061788,101.5297945,4749608108,POINT (101.5297945 3.0061788)
2.9994045,101.52404,4749608109,POINT (101.52404 2.9994045)
2.9992192,101.5239163,4749608110,POINT (101.5239163 2.9992192)
2.9983144,101.5234869,4749608111,POINT (101.5234869 2.9983144)
2.9977802,101.5231849,4749608112,POINT (101.5231849 2.9977802)
2.9966937,101.5223226,4749608113,POINT (101.5223226 2.9966937)
2.9960869,101.5217513,4749608114,POINT (101.5217513 2.9960869)
2.9958398,101.5213292,4749608115,POINT (101.5213292 2.9958398)
2.9956181,101.5209617,4749608116,POINT (101.5209617 2.9956181)
2.9954292,101.5206997,4749608117,POINT (101.5206997 2.9954292)
2.9945135,101.5198082,4749608118,POINT (101.5198082 2.9945135)
2.9937613,101.5192442,4749608119,POINT (101.5192442 2.9937613)
2.9933144,101.5188403,4749608120,POINT (101.5188403 2.9933144)
2.9925222,101.5181417,4749608121,POINT (101.5181417 2.9925222)
2.9914176,101.517192,4749608122,POINT (101.517192 2.9914176)
2.9905128,101.5163151,4749608123,POINT (101.5163151 2.9905128)
2.9896443,101.5152926,4749608124,POINT (101.5152926 2.9896443)
2.9889909,101.514382,4749608125,POINT (101.514382 2.9889909)
2.9885541,101.5136486,4749608126,POINT (101.5136486 2.9885541)
2.988082,101.512712,4749608127,POINT (101.512712 2.988082)
2.9876496,101.511698,4749608128,POINT (101.511698 2.9876496)
2.9871929,101.5102666,4749608129,POINT (101.5102666 2.9871929)
2.9868686,101.5091399,4749608130,POINT (101.5091399 2.9868686)
2.9864319,101.5076753,4749608131,POINT (101.5076753 2.9864319)
2.9861671,101.506721,4749608132,POINT (101.506721 2.9861671)
2.9860105,101.5062505,4749608133,POINT (101.5062505 2.9860105)
2.9859355,101.5060583,4749608134,POINT (101.5060583 2.9859355)
2.985918,101.5058839,4749608135,POINT (101.5058839 2.985918)
2.9858674,101.5059424,4749608136,POINT (101.5059424 2.9858674)
2.9858072,101.5058579,4749608137,POINT (101.5058579 2.9858072)
2.9857098,101.5057794,4749608138,POINT (101.5057794 2.9857098)
2.9855752,101.505627,4749608139,POINT (101.505627 2.9855752)
2.9852002,101.5048317,4749608141,POINT (101.5048317 2.9852002)
2.9851649,101.5046616,4749608142,POINT (101.5046616 2.9851649)
2.9851715,101.5045445,4749608143,POINT (101.5045445 2.9851715)
2.9853877,101.5043148,4749608144,POINT (101.5043148 2.9853877)
2.9854517,101.5042308,4749608145,POINT (101.5042308 2.9854517)
2.9854737,101.5041491,4749608146,POINT (101.5041491 2.9854737)
2.9854649,101.5040652,4749608147,POINT (101.5040652 2.9854649)
2.9857624,101.5038744,4749608519,POINT (101.5038744 2.9857624)
2.9858096,101.5039436,4749608520,POINT (101.5039436 2.9858096)
2.9858859,101.5039909,4749608521,POINT (101.5039909 2.9858859)
2.9859513,101.5040127,4749608522,POINT (101.5040127 2.9859513)
2.9861693,101.5040673,4749608523,POINT (101.5040673 2.9861693)
2.9862493,101.5041,4749608524,POINT (101.5041 2.9862493)
2.9863365,101.5041728,4749608526,POINT (101.5041728 2.9863365)
2.986391,101.5042565,4749608527,POINT (101.5042565 2.986391)
2.98654,101.5052135,4749608529,POINT (101.5052135 2.98654)
2.9865473,101.5053554,4749608530,POINT (101.5053554 2.9865473)
2.9865254,101.5054791,4749608531,POINT (101.5054791 2.9865254)
2.9865,101.505923,4749608533,POINT (101.505923 2.9865)
2.9865836,101.5065016,4749608534,POINT (101.5065016 2.9865836)
2.9867834,101.5073603,4749608535,POINT (101.5073603 2.9867834)
2.9875574,101.5101985,4749608537,POINT (101.5101985 2.9875574)
2.9878445,101.5111373,4749608538,POINT (101.5111373 2.9878445)
2.9880589,101.5117413,4749608539,POINT (101.5117413 2.9880589)
2.9882406,101.5121961,4749608540,POINT (101.5121961 2.9882406)
2.9885422,101.5128074,4749608541,POINT (101.5128074 2.9885422)
2.9893852,101.5143102,4749608542,POINT (101.5143102 2.9893852)
2.9899957,101.5151362,4749608544,POINT (101.5151362 2.9899957)
2.9903373,101.5155547,4749608545,POINT (101.5155547 2.9903373)
2.9909913,101.5162642,4749608546,POINT (101.5162642 2.9909913)
2.991947,101.517163,4749608548,POINT (101.517163 2.991947)
2.9935022,101.5185056,4749608550,POINT (101.5185056 2.9935022)
2.994149,101.5190005,4749608551,POINT (101.5190005 2.994149)
2.9944397,101.519237,4749608552,POINT (101.519237 2.9944397)
2.9950647,101.5198229,4749608554,POINT (101.5198229 2.9950647)
2.9969615,101.5211364,4749608557,POINT (101.5211364 2.9969615)
2.9971214,101.521191,4749608558,POINT (101.521191 2.9971214)
2.9972595,101.5212128,4749608559,POINT (101.5212128 2.9972595)
2.9974557,101.5211837,4749608560,POINT (101.5211837 2.9974557)
2.9977137,101.5211801,4749608561,POINT (101.5211801 2.9977137)
2.9978918,101.5212419,4749608562,POINT (101.5212419 2.9978918)
2.9981752,101.5214239,4749608563,POINT (101.5214239 2.9981752)
2.9983714,101.5216095,4749608564,POINT (101.5216095 2.9983714)
2.9984332,101.5216931,4749608565,POINT (101.5216931 2.9984332)
2.9984623,101.5217768,4749608566,POINT (101.5217768 2.9984623)
2.9984586,101.5218933,4749608567,POINT (101.5218933 2.9984586)
2.9983969,101.5220825,4749608568,POINT (101.5220825 2.9983969)
2.9983896,101.5222717,4749608570,POINT (101.5222717 2.9983896)
2.9984223,101.5223881,4749608571,POINT (101.5223881 2.9984223)
2.9999085,101.52392,4749608573,POINT (101.52392 2.9999085)
3.0011185,101.524968,4749608574,POINT (101.524968 3.0011185)
3.0018525,101.5255138,4749608576,POINT (101.5255138 3.0018525)
2.9865478,101.5062536,4749608588,POINT (101.5062536 2.9865478)
3.0080487,101.530506,4749608589,POINT (101.530506 3.0080487)
3.0225737,101.5410722,4749608590,POINT (101.5410722 3.0225737)
3.0222485,101.5408758,4749608591,POINT (101.5408758 3.0222485)
3.0390432,101.5563858,4749608592,POINT (101.5563858 3.0390432)
3.011249,101.5342214,4749608599,POINT (101.5342214 3.011249)
3.0107593,101.5337747,4749608600,POINT (101.5337747 3.0107593)
3.0853369,101.5901821,4896261168,POINT (101.5901821 3.0853369)
3.0853092,101.5903423,4896261169,POINT (101.5903423 3.0853092)
3.0852846,101.590598,4896261170,POINT (101.590598 3.0852846)
3.0852446,101.5907983,4896261171,POINT (101.5907983 3.0852446)
3.0852231,101.5909092,4896261172,POINT (101.5909092 3.0852231)
3.0851892,101.5911064,4896261173,POINT (101.5911064 3.0851892)
3.0851923,101.5911526,4896261174,POINT (101.5911526 3.0851923)
3.0851708,101.5914731,4896261175,POINT (101.5914731 3.0851708)
3.0854238,101.5897597,4896261255,POINT (101.5897597 3.0854238)
3.085436,101.5895361,4896261256,POINT (101.5895361 3.085436)
3.0853995,101.5887271,4896261257,POINT (101.5887271 3.0853995)
3.0853914,101.5884222,4896261258,POINT (101.5884222 3.0853914)
3.0854401,101.587605,4896261259,POINT (101.587605 3.0854401)
3.0854967,101.5867995,4896261260,POINT (101.5867995 3.0854967)
3.0855189,101.5865955,4896261261,POINT (101.5865955 3.0855189)
3.0855321,101.5863349,4896261262,POINT (101.5863349 3.0855321)
3.085522,101.5862067,4896261263,POINT (101.5862067 3.085522)
3.0854925,101.5860765,4896261264,POINT (101.5860765 3.0854925)
3.0854579,101.585982,4896261265,POINT (101.585982 3.0854579)
3.0854034,101.5858838,4896261266,POINT (101.5858838 3.0854034)
3.0852219,101.5854411,4896261267,POINT (101.5854411 3.0852219)
3.0850839,101.5851648,4896261268,POINT (101.5851648 3.0850839)
3.0849906,101.5850022,4896261269,POINT (101.5850022 3.0849906)
3.0849053,101.5848924,4896261270,POINT (101.5848924 3.0849053)
3.0848038,101.5847786,4896261271,POINT (101.5847786 3.0848038)
3.084682,101.5845794,4896261272,POINT (101.5845794 3.084682)
3.084065,101.5834939,4896261273,POINT (101.5834939 3.084065)
3.0838985,101.583189,4896261274,POINT (101.583189 3.0838985)
3.0835088,101.5825588,4896261275,POINT (101.5825588 3.0835088)
3.0833627,101.5822783,4896261276,POINT (101.5822783 3.0833627)
3.0832328,101.5820059,4896261277,POINT (101.5820059 3.0832328)
3.0831678,101.5818189,4896261278,POINT (101.5818189 3.0831678)
3.0831272,101.5815668,4896261279,POINT (101.5815668 3.0831272)
3.0831475,101.5812904,4896261280,POINT (101.5812904 3.0831475)
3.0832084,101.5810749,4896261281,POINT (101.5810749 3.0832084)
3.0833424,101.5807985,4896261282,POINT (101.5807985 3.0833424)
3.0835778,101.580396,4896261283,POINT (101.580396 3.0835778)
3.0836347,101.5802659,4896261284,POINT (101.5802659 3.0836347)
3.0836834,101.5801155,4896261285,POINT (101.5801155 3.0836834)
3.0836956,101.5799772,4896261286,POINT (101.5799772 3.0836956)
3.0836915,101.5798837,4896261287,POINT (101.5798837 3.0836915)
3.0836469,101.5797171,4896261288,POINT (101.5797171 3.0836469)
3.0835372,101.5795178,4896261289,POINT (101.5795178 3.0835372)
3.0834479,101.5794203,4896261290,POINT (101.5794203 3.0834479)
3.0833952,101.5793715,4896261291,POINT (101.5793715 3.0833952)
3.0831353,101.5791642,4896261292,POINT (101.5791642 3.0831353)
3.0829567,101.5790341,4896261293,POINT (101.5790341 3.0829567)
3.0828431,101.5789202,4896261294,POINT (101.5789202 3.0828431)
3.0827537,101.5788186,4896261295,POINT (101.5788186 3.0827537)
3.0826888,101.5786844,4896261296,POINT (101.5786844 3.0826888)
3.0826198,101.5784974,4896261297,POINT (101.5784974 3.0826198)
3.0825751,101.5782576,4896261298,POINT (101.5782576 3.0825751)
3.0825183,101.577729,4896261299,POINT (101.577729 3.0825183)
3.0824371,101.5763549,4896261300,POINT (101.5763549 3.0824371)
3.0824046,101.5757492,4896261301,POINT (101.5757492 3.0824046)
3.0823559,101.5750499,4896261302,POINT (101.5750499 3.0823559)
3.0822747,101.5740457,4896261303,POINT (101.5740457 3.0822747)
3.0822382,101.5735091,4896261304,POINT (101.5735091 3.0822382)
3.0822098,101.5729887,4896261305,POINT (101.5729887 3.0822098)
3.0822016,101.5726716,4896261306,POINT (101.5726716 3.0822016)
3.0821854,101.5723626,4896261307,POINT (101.5723626 3.0821854)
3.0821367,101.5720252,4896261308,POINT (101.5720252 3.0821367)
3.0820596,101.5716634,4896261309,POINT (101.5716634 3.0820596)
3.0819987,101.5714316,4896261310,POINT (101.5714316 3.0819987)
3.0818972,101.571147,4896261311,POINT (101.571147 3.0818972)
3.0817429,101.5707974,4896261312,POINT (101.5707974 3.0817429)
3.0816275,101.5705275,4896261313,POINT (101.5705275 3.0816275)
3.0815003,101.5702276,4896261314,POINT (101.5702276 3.0815003)
3.0814344,101.569964,4896261315,POINT (101.569964 3.0814344)
3.0813897,101.5697241,4896261316,POINT (101.5697241 3.0813897)
3.0813735,101.569529,4896261317,POINT (101.569529 3.0813735)
3.0813735,101.5693501,4896261318,POINT (101.5693501 3.0813735)
3.0813735,101.5691997,4896261319,POINT (101.5691997 3.0813735)
3.0813532,101.5690899,4896261320,POINT (101.5690899 3.0813532)
3.0813085,101.5689825,4896261321,POINT (101.5689825 3.0813085)
3.0812436,101.5688989,4896261322,POINT (101.5688989 3.0812436)
3.0811624,101.5688257,4896261323,POINT (101.5688257 3.0811624)
3.0810853,101.5687619,4896261324,POINT (101.5687619 3.0810853)
3.0809878,101.5687086,4896261325,POINT (101.5687086 3.0809878)
3.0808904,101.5686609,4896261326,POINT (101.5686609 3.0808904)
3.080766,101.5685486,4896261327,POINT (101.5685486 3.080766)
3.0805165,101.5680476,4896261328,POINT (101.5680476 3.0805165)
3.0802472,101.5677899,4896261329,POINT (101.5677899 3.0802472)
3.0801335,101.567706,4896261330,POINT (101.567706 3.0801335)
3.079659,101.5669267,4896261331,POINT (101.5669267 3.079659)
3.0792801,101.5662882,4896261332,POINT (101.5662882 3.0792801)
3.0789606,101.5657742,4896261333,POINT (101.5657742 3.0789606)
3.0788478,101.5655626,4896261334,POINT (101.5655626 3.0788478)
3.0783524,101.5641871,4896261335,POINT (101.5641871 3.0783524)
3.0775316,101.5624472,4896261336,POINT (101.5624472 3.0775316)
3.0774031,101.5620518,4896261337,POINT (101.5620518 3.0774031)
3.0853959,101.5885922,4896261350,POINT (101.5885922 3.0853959)
3.0852868,101.5887649,4896261351,POINT (101.5887649 3.0852868)
3.0853328,101.585608,4896261352,POINT (101.585608 3.0853328)
3.0854588,101.5858861,4896261353,POINT (101.5858861 3.0854588)
3.085503,101.5860012,4896261354,POINT (101.5860012 3.085503)
3.0855525,101.5861887,4896261355,POINT (101.5861887 3.0855525)
3.0855595,101.5863144,4896261356,POINT (101.5863144 3.0855595)
3.0855239,101.5864966,4896261357,POINT (101.5864966 3.0855239)
3.0837766,101.5829918,4896261358,POINT (101.5829918 3.0837766)
3.0838425,101.5830143,4896261359,POINT (101.5830143 3.0838425)
3.0838868,101.5830516,4896261360,POINT (101.5830516 3.0838868)
3.0757901,101.5572862,4896261362,POINT (101.5572862 3.0757901)
3.0759345,101.5574243,4896261363,POINT (101.5574243 3.0759345)
3.0756944,101.5579847,4897545151,POINT (101.5579847 3.0756944)
3.0757851,101.5586703,4897545153,POINT (101.5586703 3.0757851)
3.0743879,101.5561144,4897545155,POINT (101.5561144 3.0743879)
3.0738783,101.5514533,4897545157,POINT (101.5514533 3.0738783)
3.0739939,101.5518675,4897545158,POINT (101.5518675 3.0739939)
3.0698819,101.5412939,4897545159,POINT (101.5412939 3.0698819)
3.0698671,101.5410866,4897545160,POINT (101.5410866 3.0698671)
3.0673497,101.5331726,4897545164,POINT (101.5331726 3.0673497)
3.06726,101.5330855,4897545165,POINT (101.5330855 3.06726)
3.0673225,101.5331198,4897545166,POINT (101.5331198 3.0673225)
3.0672913,101.533098,4897545167,POINT (101.533098 3.0672913)
3.0667705,101.5330186,4897545168,POINT (101.5330186 3.0667705)
3.0672546,101.5317277,4897863474,POINT (101.5317277 3.0672546)
3.0652918,101.5228873,4897863476,POINT (101.5228873 3.0652918)
3.0653016,101.522742,4897863477,POINT (101.522742 3.0653016)
3.0643199,101.5183847,4897863478,POINT (101.5183847 3.0643199)
3.0642617,101.5185057,4897863479,POINT (101.5185057 3.0642617)
3.0642977,101.5185122,4897863480,POINT (101.5185122 3.0642977)
3.0641495,101.513788,4897863481,POINT (101.513788 3.0641495)
3.0629953,101.5095942,4897863482,POINT (101.5095942 3.0629953)
3.0627953,101.5088424,4897863485,POINT (101.5088424 3.0627953)
3.062743,101.5086976,4897863486,POINT (101.5086976 3.062743)
3.0626938,101.5084573,4897863487,POINT (101.5084573 3.0626938)
3.0626907,101.5081985,4897863488,POINT (101.5081985 3.0626907)
3.0626815,101.5080044,4897863489,POINT (101.5080044 3.0626815)
3.0625953,101.5073635,4897863490,POINT (101.5073635 3.0625953)
3.0623892,101.5058784,4897863491,POINT (101.5058784 3.0623892)
3.0622753,101.5049511,4897863492,POINT (101.5049511 3.0622753)
3.0622107,101.504532,4897863493,POINT (101.504532 3.0622107)
