u,v,key,osmid,oneway,name,highway,length,geometry,bridge,tunnel,service,maxspeed,lanes,ref
4749608137,4749608138,0,482083926,True,,cycleway,13.903,"LINESTRING (101.5058579 2.9858072, 101.5057794 2.9857098)",,,,,,
4749608138,4749608139,0,482083926,True,,cycleway,22.592,"LINESTRING (101.5057794 2.9857098, 101.505627 2.9855752)",,,,,,
4749608139,4749608141,0,482083926,True,,cycleway,97.663,"LINESTRING (101.505627 2.9855752, 101.5048317 2.9852002)",,,,,,
4749608141,4749608142,0,482083926,True,,cycleway,19.292,"LINESTRING (101.5048317 2.9852002, 101.5046616 2.9851649)",,,,,,
4749608142,4749608143,0,482083926,True,,cycleway,13.024,"LINESTRING (101.5046616 2.9851649, 101.5045445 2.9851715)",,,,,,
4749608143,4749608144,0,482083939,True,,cycleway,35.051,"LINESTRING (101.5045445 2.9851715, 101.5043148 2.9853877)",,yes,,,,
4749608144,4749608145,0,482083936,True,,cycleway,11.732,"LINESTRING (101.5043148 2.9853877, 101.5042308 2.9854517)",,,,,,
4749608145,4749608146,0,482083936,True,,cycleway,9.396,"LINESTRING (101.5042308 2.9854517, 101.5041491 2.9854737)",,,,,,
4749608146,4749608147,0,482083936,True,,cycleway,9.368,"LINESTRING (101.5041491 2.9854737, 101.5040652 2.9854649)",,,,,,
4749608519,4749608520,0,482083995,True,,cycleway,9.306,"LINESTRING (101.5038744 2.9857624, 101.5039436 2.9858096)",,,,,,
4749608520,4749608521,0,482083995,True,,cycleway,9.978,"LINESTRING (101.5039436 2.9858096, 101.5039909 2.9858859)",,,,,,
4749608521,4749608522,0,482083995,True,,cycleway,7.664,"LINESTRING (101.5039909 2.9858859, 101.5040127 2.9859513)",,,,,,
4749608522,4749608523,0,482083996,True,,cycleway,24.987,"LINESTRING (101.5040127 2.9859513, 101.5040673 2.9861693)",,yes,,,,
4749608523,4749608524,0,482083997,True,,cycleway,9.608,"LINESTRING (101.5040673 2.9861693, 101.5041 2.9862493)",,,,,,
4749608524,4749608526,0,482083997,True,,cycleway,12.624,"LINESTRING (101.5041 2.9862493, 101.5041728 2.9863365)",,,,,,
4749608526,4749608527,0,482083997,True,,cycleway,11.096,"LINESTRING (101.5041728 2.9863365, 101.5042565 2.986391)",,,,,,
4749608527,4749608529,0,482083997,True,,cycleway,107.553,"LINESTRING (101.5042565 2.986391, 101.5052135 2.98654)",,,,,,
4749608529,4749608530,0,482083997,True,,cycleway,15.778,"LINESTRING (101.5052135 2.98654, 101.5053554 2.9865473)",,,,,,
4749608530,4749608531,0,482083997,True,,cycleway,13.95,"LINESTRING (101.5053554 2.9865473, 101.5054791 2.9865254)",,,,,,
4749608531,4749608533,0,482083997,True,,cycleway,49.373,"LINESTRING (101.5054791 2.9865254, 101.505923 2.9865)",,,,,,
4749608533,4749608588,0,482083997,True,,cycleway,37.094,"LINESTRING (101.505923 2.9865, 101.5062536 2.9865478)",,,,,,
4749608534,4749608535,0,482083997,True,,cycleway,97.908,"LINESTRING (101.5065016 2.9865836, 101.5073603 2.9867834)",,,,,,
4749608535,4749608537,0,482083997,True,,cycleway,326.705,"LINESTRING (101.5073603 2.9867834, 101.5101985 2.9875574)",,,,,,
4749608537,4749608538,0,482083997,True,,cycleway,109.027,"LINESTRING (101.5101985 2.9875574, 101.5111373 2.9878445)",,,,,,
4749608538,4749608539,0,482083997,True,,cycleway,71.182,"LINESTRING (101.5111373 2.9878445, 101.5117413 2.9880589)",,,,,,
4749608539,4749608540,0,482083997,True,,cycleway,54.394,"LINESTRING (101.5117413 2.9880589, 101.5121961 2.9882406)",,,,,,
4749608540,4749608541,0,482083997,True,,cycleway,75.714,"LINESTRING (101.5121961 2.9882406, 101.5128074 2.9885422)",,,,,,
4749608541,4025322567,0,482083997,True,,cycleway,122.753,"LINESTRING (101.5128074 2.9885422, 101.5137854 2.9890568)",,,,,,
4749608542,4749608544,0,482083997,True,,cycleway,114.111,"LINESTRING (101.5143102 2.9893852, 101.5151362 2.9899957)",,,,,,
4749608544,4749608545,0,482083997,True,,cycleway,60.02,"LINESTRING (101.5151362 2.9899957, 101.5155547 2.9903373)",,,,,,
4749608545,4749608546,0,482083997,True,,cycleway,107.217,"LINESTRING (101.5155547 2.9903373, 101.5162642 2.9909913)",,,,,,
4749608546,4749608548,0,482083997,True,,cycleway,145.789,"LINESTRING (101.5162642 2.9909913, 101.517163 2.991947)",,,,,,
4749608548,4749608550,0,482083997,True,,cycleway,228.324,"LINESTRING (101.517163 2.991947, 101.5185056 2.9935022)",,,,,,
4749608550,4749608551,0,482083997,True,,cycleway,90.514,"LINESTRING (101.5185056 2.9935022, 101.5190005 2.994149)",,,,,,
4749608551,4749608552,0,482083997,True,,cycleway,41.648,"LINESTRING (101.5190005 2.994149, 101.519237 2.9944397)",,,,,,
4749608552,4749608554,0,482083997,True,,cycleway,95.198,"LINESTRING (101.519237 2.9944397, 101.5198229 2.9950647)",,,,,,
4749608554,4749608557,0,482083997,True,,cycleway,256.435,"LINESTRING (101.5198229 2.9950647, 101.5211364 2.9969615)",,,,,,
4749608557,4749608558,0,482083997,True,,cycleway,18.785,"LINESTRING (101.5211364 2.9969615, 101.521191 2.9971214)",,,,,,
4749608558,4749608559,0,482083997,True,,cycleway,15.546,"LINESTRING (101.521191 2.9971214, 101.5212128 2.9972595)",,,,,,
4749608559,4749608560,0,482083997,True,,cycleway,22.054,"LINESTRING (101.5212128 2.9972595, 101.5211837 2.9974557)",,,,,,
4749608560,4749608561,0,482083997,True,,cycleway,28.691,"LINESTRING (101.5211837 2.9974557, 101.5211801 2.9977137)",,,,,,
4749608561,4749608562,0,482083997,True,,cycleway,20.959,"LINESTRING (101.5211801 2.9977137, 101.5212419 2.9978918)",,,,,,
4749608562,4749608563,0,482083997,True,,cycleway,37.436,"LINESTRING (101.5212419 2.9978918, 101.5214239 2.9981752)",,,,,,
4749608563,4749608564,0,482083997,True,,cycleway,30.012,"LINESTRING (101.5214239 2.9981752, 101.5216095 2.9983714)",,,,,,
4749608564,4749608565,0,482083997,True,,cycleway,11.55,"LINESTRING (101.5216095 2.9983714, 101.5216931 2.9984332)",,,,,,
4749608565,4749608566,0,482083997,True,,cycleway,9.841,"LINESTRING (101.5216931 2.9984332, 101.5217768 2.9984623)",,,,,,
4749608566,4749608567,0,482083997,True,,cycleway,12.943,"LINESTRING (101.5217768 2.9984623, 101.5218933 2.9984586)",,,,,,
4749608567,4749608568,0,482083997,True,,cycleway,22.101,"LINESTRING (101.5218933 2.9984586, 101.5220825 2.9983969)",,,,,,
4749608568,4749608570,0,482083997,True,,cycleway,21.025,"LINESTRING (101.5220825 2.9983969, 101.5222717 2.9983896)",,,,,,
4749608570,4749608571,0,482083997,True,,cycleway,13.427,"LINESTRING (101.5222717 2.9983896, 101.5223881 2.9984223)",,,,,,
4749608571,4749608573,0,482083997,True,,cycleway,237.163,"LINESTRING (101.5223881 2.9984223, 101.52392 2.9999085)",,,,,,
4749608573,4749608574,0,482083997,True,,cycleway,177.891,"LINESTRING (101.52392 2.9999085, 101.524968 3.0011185)",,,,,,
4749608574,4749608576,0,482083997,True,,cycleway,101.659,"LINESTRING (101.524968 3.0011185, 101.5255138 3.0018525)",,,,,,
4749608576,5780689406,0,482083997,True,,cycleway,80.313,"LINESTRING (101.5255138 3.0018525, 101.5259906 3.0023956)",,,,,,
4749608588,4749608534,0,482083997,True,,cycleway,27.825,"LINESTRING (101.5062536 2.9865478, 101.5065016 2.9865836)",,,,,,
4749608589,4025322550,0,399859271,True,,cycleway,56.513,"LINESTRING (101.530506 3.0080487, 101.5309042 3.0083652)",,,,,,
4749608590,4025322311,0,399859239,True,,cycleway,79.433,"LINESTRING (101.5410722 3.0225737, 101.5415305 3.0231222)",,,,,,
4749608591,4749608590,0,399859239,True,,cycleway,42.228,"LINESTRING (101.5408758 3.0222485, 101.5410722 3.0225737)",,,,,,
4749608592,4123590864,0,482084000,True,,cycleway,62.754,"LINESTRING (101.5563858 3.0390432, 101.5566377 3.0395484)",,,,,,
4749608599,4749608600,0,482084002,True,,cycleway,73.658,"LINESTRING (101.5342214 3.011249, 101.5337747 3.0107593)",,,,,,
4749608600,4025322420,0,399859259,True,,cycleway,42.821,"LINESTRING (101.5337747 3.0107593, 101.5334713 3.0105216)",,,,,,
4896261168,4896261169,0,498140265,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,18.052,"LINESTRING (101.5901821 3.0853369, 101.5903423 3.0853092)",,,,,,
4896261169,4896261170,0,498140265,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,28.523,"LINESTRING (101.5903423 3.0853092, 101.590598 3.0852846)",,,,,,
4896261170,4896261171,0,498140265,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,22.68,"LINESTRING (101.590598 3.0852846, 101.5907983 3.0852446)",,,,,,
4896261171,4896261172,0,498140265,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.544,"LINESTRING (101.5907983 3.0852446, 101.5909092 3.0852231)",,,,,,
4896261172,4896261173,0,498140265,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,22.218,"LINESTRING (101.5909092 3.0852231, 101.5911064 3.0851892)",,,,,,
4896261173,4896261174,0,498140265,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,5.141,"LINESTRING (101.5911064 3.0851892, 101.5911526 3.0851923)",,,,,,
4896261174,4896261175,0,498140277,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,35.667,"LINESTRING (101.5911526 3.0851923, 101.5914731 3.0851708)",yes,,,,,
4896261255,4896261168,0,498140292,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,47.886,"LINESTRING (101.5897597 3.0854238, 101.5901821 3.0853369)",,yes,,,,
4896261256,4896261255,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,24.864,"LINESTRING (101.5895361 3.085436, 101.5897597 3.0854238)",,,,,,
4896261257,4896261256,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,89.918,"LINESTRING (101.5887271 3.0853995, 101.5895361 3.085436)",,,,,,
4896261258,4896261350,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,18.882,"LINESTRING (101.5884222 3.0853914, 101.5885922 3.0853959)",,,,,,
4896261259,4896261258,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,90.898,"LINESTRING (101.587605 3.0854401, 101.5884222 3.0853914)",,,,,,
4896261260,5359377063,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,59.806,"LINESTRING (101.5867995 3.0854967, 101.5873368 3.0854589)",,,,,,
4896261261,4896261260,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,22.785,"LINESTRING (101.5865955 3.0855189, 101.5867995 3.0854967)",,,,,,
4896261262,4896261357,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,17.977,"LINESTRING (101.5863349 3.0855321, 101.5864966 3.0855239)",,,,,,
4896261263,4896261262,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,14.279,"LINESTRING (101.5862067 3.085522, 101.5863349 3.0855321)",,,,,,
4896261264,4896261263,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,14.824,"LINESTRING (101.5860765 3.0854925, 101.5862067 3.085522)",,,,,,
4896261265,4896261264,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,11.176,"LINESTRING (101.585982 3.0854579, 101.5860765 3.0854925)",,,,,,
4896261266,4896261265,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.474,"LINESTRING (101.5858838 3.0854034, 101.585982 3.0854579)",,,,,,
4896261267,4896261266,0,498140290,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,53.137,"LINESTRING (101.5854411 3.0852219, 101.5858838 3.0854034)",,yes,,,,
4896261268,4896261267,0,498140289,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,34.302,"LINESTRING (101.5851648 3.0850839, 101.5854411 3.0852219)",,,,,,
4896261269,4896261268,0,498140289,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,20.823,"LINESTRING (101.5850022 3.0849906, 101.5851648 3.0850839)",,,,,,
4896261270,4896261269,0,498140289,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.447,"LINESTRING (101.5848924 3.0849053, 101.5850022 3.0849906)",,,,,,
4896261271,4896261270,0,498140289,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.942,"LINESTRING (101.5847786 3.0848038, 101.5848924 3.0849053)",,,,,,
4896261272,4896261271,0,498140289,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,25.935,"LINESTRING (101.5845794 3.084682, 101.5847786 3.0848038)",,,,,,
4896261273,4896261272,0,498140289,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,138.686,"LINESTRING (101.5834939 3.084065, 101.5845794 3.084682)",,,,,,
4896261274,4896261273,0,498140288,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,38.586,"LINESTRING (101.583189 3.0838985, 101.5834939 3.084065)",,yes,,,,
4896261275,4896261358,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,56.553,"LINESTRING (101.5825588 3.0835088, 101.5829918 3.0837766)",,,,,,
4896261276,4896261275,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,35.127,"LINESTRING (101.5822783 3.0833627, 101.5825588 3.0835088)",,,,,,
4896261277,4896261276,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,33.518,"LINESTRING (101.5820059 3.0832328, 101.5822783 3.0833627)",,,,,,
4896261278,4896261277,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,21.985,"LINESTRING (101.5818189 3.0831678, 101.5820059 3.0832328)",,,,,,
4896261279,4896261278,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,28.353,"LINESTRING (101.5815668 3.0831272, 101.5818189 3.0831678)",,,,,,
4896261280,4896261279,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,30.773,"LINESTRING (101.5812904 3.0831475, 101.5815668 3.0831272)",,,,,,
4896261281,4896261280,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,24.868,"LINESTRING (101.5810749 3.0832084, 101.5812904 3.0831475)",,,,,,
4896261282,4896261281,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,34.116,"LINESTRING (101.5807985 3.0833424, 101.5810749 3.0832084)",,,,,,
4896261283,5359377008,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,42.837,"LINESTRING (101.580396 3.0835778, 101.5807289 3.0833831)",,,,,,
4896261284,4896261283,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.77,"LINESTRING (101.5802659 3.0836347, 101.580396 3.0835778)",,,,,,
4896261285,4896261284,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,17.556,"LINESTRING (101.5801155 3.0836834, 101.5802659 3.0836347)",,,,,,
4896261286,4896261285,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.416,"LINESTRING (101.5799772 3.0836956, 101.5801155 3.0836834)",,,,,,
4896261287,4896261286,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,10.392,"LINESTRING (101.5798837 3.0836915, 101.5799772 3.0836956)",,,,,,
4896261288,4896261287,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,19.152,"LINESTRING (101.5797171 3.0836469, 101.5798837 3.0836915)",,,,,,
4896261289,4896261288,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,25.268,"LINESTRING (101.5795178 3.0835372, 101.5797171 3.0836469)",,,,,,
4896261290,4896261289,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,14.69,"LINESTRING (101.5794203 3.0834479, 101.5795178 3.0835372)",,,,,,
4896261291,4896261290,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,7.981,"LINESTRING (101.5793715 3.0833952, 101.5794203 3.0834479)",,,,,,
4896261292,4896261291,0,498140286,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,36.946,"LINESTRING (101.5791642 3.0831353, 101.5793715 3.0833952)",,yes,,,,
4896261293,7259294944,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,14.121,"LINESTRING (101.5790341 3.0829567, 101.5791089 3.0830594)",,,,,,
4896261294,4896261293,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,17.875,"LINESTRING (101.5789202 3.0828431, 101.5790341 3.0829567)",,,,,,
4896261295,4896261294,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.036,"LINESTRING (101.5788186 3.0827537, 101.5789202 3.0828431)",,,,,,
4896261296,4896261295,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.556,"LINESTRING (101.5786844 3.0826888, 101.5788186 3.0827537)",,,,,,
4896261297,4896261296,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,22.136,"LINESTRING (101.5784974 3.0826198, 101.5786844 3.0826888)",,,,,,
4896261298,4896261297,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,27.086,"LINESTRING (101.5782576 3.0825751, 101.5784974 3.0826198)",,,,,,
4896261299,7051029163,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,31.127,"LINESTRING (101.577729 3.0825183, 101.5780073 3.082552)",,,,,,
4896261300,5359376997,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,68.272,"LINESTRING (101.5763549 3.0824371, 101.5769687 3.0824734)",,,,,,
4896261301,4896261300,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,67.35,"LINESTRING (101.5757492 3.0824046, 101.5763549 3.0824371)",,,,,,
4896261302,4896261301,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,77.835,"LINESTRING (101.5750499 3.0823559, 101.5757492 3.0824046)",,,,,,
4896261303,4896261302,0,498140285,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,111.866,"LINESTRING (101.5740457 3.0822747, 101.5750499 3.0823559)",,,,,,
4896261304,4896261303,0,498140284,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,59.719,"LINESTRING (101.5735091 3.0822382, 101.5740457 3.0822747)",,,,,,
4896261305,4896261304,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,57.868,"LINESTRING (101.5729887 3.0822098, 101.5735091 3.0822382)",,,,,,
4896261306,4896261305,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,35.221,"LINESTRING (101.5726716 3.0822016, 101.5729887 3.0822098)",,,,,,
4896261307,4896261306,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,34.357,"LINESTRING (101.5723626 3.0821854, 101.5726716 3.0822016)",,,,,,
4896261308,4896261307,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,37.852,"LINESTRING (101.5720252 3.0821367, 101.5723626 3.0821854)",,,,,,
4896261309,4896261308,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,41.077,"LINESTRING (101.5716634 3.0820596, 101.5720252 3.0821367)",,,,,,
4896261310,4896261309,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,26.614,"LINESTRING (101.5714316 3.0819987, 101.5716634 3.0820596)",,,,,,
4896261311,4896261310,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,33.555,"LINESTRING (101.571147 3.0818972, 101.5714316 3.0819987)",,,,,,
4896261312,4896261311,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,42.44,"LINESTRING (101.5707974 3.0817429, 101.571147 3.0818972)",,,,,,
4896261313,4896261312,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,32.6,"LINESTRING (101.5705275 3.0816275, 101.5707974 3.0817429)",,,,,,
4896261314,4896261313,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,36.179,"LINESTRING (101.5702276 3.0815003, 101.5705275 3.0816275)",,,,,,
4896261315,4896261314,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,30.172,"LINESTRING (101.569964 3.0814344, 101.5702276 3.0815003)",,,,,,
4896261316,4896261315,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,27.097,"LINESTRING (101.5697241 3.0813897, 101.569964 3.0814344)",,,,,,
4896261317,4896261316,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,21.738,"LINESTRING (101.569529 3.0813735, 101.5697241 3.0813897)",,,,,,
4896261318,4896261317,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,19.864,"LINESTRING (101.5693501 3.0813735, 101.569529 3.0813735)",,,,,,
4896261319,4896261318,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.7,"LINESTRING (101.5691997 3.0813735, 101.5693501 3.0813735)",,,,,,
4896261320,4896261319,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.399,"LINESTRING (101.5690899 3.0813532, 101.5691997 3.0813735)",,,,,,
4896261321,4896261320,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.919,"LINESTRING (101.5689825 3.0813085, 101.5690899 3.0813532)",,,,,,
4896261322,4896261321,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,11.758,"LINESTRING (101.5688989 3.0812436, 101.5689825 3.0813085)",,,,,,
4896261323,4896261322,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.148,"LINESTRING (101.5688257 3.0811624, 101.5688989 3.0812436)",,,,,,
4896261324,4896261323,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,11.121,"LINESTRING (101.5687619 3.0810853, 101.5688257 3.0811624)",,,,,,
4896261325,4896261324,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.352,"LINESTRING (101.5687086 3.0809878, 101.5687619 3.0810853)",,,,,,
4896261326,4896261325,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.056,"LINESTRING (101.5686609 3.0808904, 101.5687086 3.0809878)",,,,,,
4896261327,5359377244,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,7.854,"LINESTRING (101.5685486 3.080766, 101.5686079 3.0808045)",,,,,,
4896261328,4896261327,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,62.163,"LINESTRING (101.5680476 3.0805165, 101.5685486 3.080766)",,,,,,
4896261329,5267950180,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,16.112,"LINESTRING (101.5677899 3.0802472, 101.5678685 3.080369)",,,,,,
4896261330,4896261329,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,15.704,"LINESTRING (101.567706 3.0801335, 101.5677899 3.0802472)",,,,,,
4896261331,5267950177,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,35.753,"LINESTRING (101.5669267 3.079659, 101.5671751 3.0798636)",,,,,,
4896261332,5267950176,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,53.241,"LINESTRING (101.5662882 3.0792801, 101.5667067 3.0795138)",,,,,,
4896261333,4896261332,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,67.226,"LINESTRING (101.5657742 3.0789606, 101.5662882 3.0792801)",,,,,,
4896261334,5267950175,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,14.588,"LINESTRING (101.5655626 3.0788478, 101.5656801 3.0789065)",,,,,,
4896261335,5267950174,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,91.387,"LINESTRING (101.5641871 3.0783524, 101.5649612 3.0786316)",,,,,,
4896261336,5267950168,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,23.845,"LINESTRING (101.5624472 3.0775316, 101.5626505 3.0776007)",,,,,,
4896261337,4896261336,0,498140283,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,46.17,"LINESTRING (101.5620518 3.0774031, 101.5624472 3.0775316)",,,,,,
4896261350,4896261257,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,14.984,"LINESTRING (101.5885922 3.0853959, 101.5887271 3.0853995)",,,,,,
4896261350,4896261351,0,498140299,True,,cycleway,22.691,"LINESTRING (101.5885922 3.0853959, 101.5887649 3.0852868)",,,,,,
4896261352,4896261353,0,498140300,True,,cycleway,33.908,"LINESTRING (101.585608 3.0853328, 101.5858861 3.0854588)",,,,,,
4896261353,4896261354,0,498140300,True,,cycleway,13.692,"LINESTRING (101.5858861 3.0854588, 101.5860012 3.085503)",,,,,,
4896261354,4896261355,0,498140300,True,,cycleway,21.534,"LINESTRING (101.5860012 3.085503, 101.5861887 3.0855525)",,,,,,
4896261355,4896261356,0,498140300,True,,cycleway,13.979,"LINESTRING (101.5861887 3.0855525, 101.5863144 3.0855595)",,,,,,
4896261356,5359377058,0,498140300,True,,cycleway,8.244,"LINESTRING (101.5863144 3.0855595, 101.5863885 3.0855642)",,,,,,
4896261357,4896261261,0,498140291,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,10.995,"LINESTRING (101.5864966 3.0855239, 101.5865955 3.0855189)",,,,,,
4896261358,4896261274,0,498140287,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,25.752,"LINESTRING (101.5829918 3.0837766, 101.583189 3.0838985)",,,,,,
4896261358,4896261359,0,498140301,True,,cycleway,7.742,"LINESTRING (101.5829918 3.0837766, 101.5830143 3.0838425)",,,,,,
4896261359,4896261360,0,498140301,True,,cycleway,6.436,"LINESTRING (101.5830143 3.0838425, 101.5830516 3.0838868)",,,,,,
4896261360,4081079217,0,498140301,True,,cycleway,40.962,"LINESTRING (101.5830516 3.0838868, 101.5833747 3.0840646)",,,,,,
4896261362,4896261363,0,498140302,True,,cycleway,22.202,"LINESTRING (101.5572862 3.0757901, 101.5574243 3.0759345)",,,,,,
4896261363,1722810063,0,160219261,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,29.637,"LINESTRING (101.5574243 3.0759345, 101.5576895 3.0759647)",,,,,,
4897545153,5267950192,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,28.272,"LINESTRING (101.5586703 3.0757851, 101.558438 3.075681)",,,,,,
4897545153,4897545151,0,498304356,True,,cycleway,76.791,"LINESTRING (101.5586703 3.0757851, 101.5579847 3.0756944)",,,,,,
4897545155,299422017,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.129,"LINESTRING (101.5561144 3.0743879, 101.5560133 3.0743466)",,,,,,
4897545157,4562907171,0,162530603,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,40.652,"LINESTRING (101.5514533 3.0738783, 101.5511086 3.0737551)",,,,,,
4897545158,4562907170,0,162530603,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,20.958,"LINESTRING (101.5518675 3.0739939, 101.5516826 3.073956)",,,,,,
4897545159,4562907192,0,460662720,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,12.718,"LINESTRING (101.5412939 3.0698819, 101.5411925 3.0698287)",,,,,,
4897545159,4897545160,0,498304357,True,,cycleway,23.076,"LINESTRING (101.5412939 3.0698819, 101.5410866 3.0698671)",,,,,,
4897545164,4897545166,0,460662727,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,6.597,"LINESTRING (101.5331726 3.0673497, 101.5331198 3.0673225)",,,,,,
